id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
39,boja,"Acuerdo de 19 de diciembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Málaga, por el que se abre un periodo de información pública sobre el expediente de autorización ambiental unificada para el proyecto que se cita, en los términos municipales de Cártama y Pizarra.",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.95,"El texto identifica ""expediente de autorización ambiental unificada"" como el procedimiento, coincidiendo con la etiqueta AAU. No se especifica una tecnología particular en la descripción proporcionada, por lo que technologies permanece vacía. El alto nivel de confianza (0.95) se debe a la mención explícita del procedimiento N2 sin ambigüedad.",51.135
40,doe,"Anuncio de 31 de enero de 2025 por el que se pone a disposición del público la información relativa al procedimiento de solicitud de autorización ambiental unificada del proyecto de explotación porcina, promovido por Montemoheda, SL, en el término municipal de Guijo de Granadilla (Cáceres).",AAU,anuncio,True,AAU,,True,anuncio,"[""AAU""]",[],0.95,"El texto menciona explícitamente ""autorización ambiental unificada"" (AAU), que es un procedimiento N2 relevante. La tecnología no se puede clasificar porque el proyecto es de explotación porcina, no energético.",45.64
41,boja,"Acuerdo de 24 de enero de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se da publicidad a la resolución de autorización ambiental unificada de proyecto obras para la captación de aguas subterráneas mediante sondeo para uso domestico estacional, en el término municipal de Huéscar (Granada). (PP. 171/2025).",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.95,"El texto menciona explícitamente ""autorización ambiental unificada"", lo que dispara la etiqueta AAU según el procedimiento N2. La captación de aguas subterráneas mediante sondeo para uso doméstico no encaja con las tecnologías energéticas listadas (fotovoltaica, eólica, etc.), por lo que technologies=[] es correcto.",63.131
42,boja,"Acuerdo de 27 de noviembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se hace pública resolución de modificación de informe vinculante por el que se otorga la autorización ambiental unificada de plantas solares fotovoltaicas e infraestructuras de evacuación en los términos municipales de Cacín, El Turro, Alhama de Granada, Chimeneas, Moraleda de Zafayona, Pinos Puente, Íllora y Atarfe (Granada). (PP. 10163/2024).",AAU,acuerdo,True,AAU,"fotovoltaica,línea_eléctrica",True,acuerdo,"[""AAU""]","[""fotovoltaica"", ""línea_eléctrica""]",0.95,"El texto menciona explícitamente ""autorización ambiental unificada"" (AAU) y trata sobre plantas solares fotovoltaicas con infraestructuras de evacuación, lo que activa las tecnologías fotovoltaica y línea eléctrica. La publicación es un acuerdo que hace pública una resolución de modificación.",51.937
43,boja,"Resolución de 10 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad a la resolución de autorización ambiental unificada para el proyecto que se cita, en el término municipal de El Pedroso, provincia de Sevilla. (PP. 535/2025).",AAU,resolución,True,AAU,,True,resolución,"[""AAU""]",[],0.95,"La descripción menciona explícitamente ""autorización ambiental unificada"" (AAU), lo cual es el procedimiento relevante según la taxonomía N2. No se mencionan tecnologías específicas asociadas al proyecto en el texto.",44.139
44,boa,"RESOLUCIÓN de 27 de enero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de la concentración parcelaria de la zona de Santed (Zaragoza), promovido por la Dirección General de Desarrollo Rural del Gobierno de Aragón. (Número de Expediente: INAGA 500201/01A/2022/07286).",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.95,"El texto menciona explícitamente ""se formula la declaración de impacto ambiental"", que es el disparador para el procedimiento DIA. El proyecto es sobre concentración parcelaria, un tema agrícola/ordenación del territorio, por lo que no se identifica ninguna tecnología energética específica.",59.483
45,bopv,"ANUNCIO de 17 de enero de 2025, de la Delegada Territorial de Industria, Transición Energética y Sostenibilidad de Bizkaia, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto «Parque Eólico Iparaixe II, 21 MW, y sus infraestructuras de evacuación», en los términos municipales de Barakaldo y Valle de Trápaga-Trapagaran (Bizkaia).

				
2025/00477",DIA,anuncio,True,"AAP,DIA","eólica,línea_eléctrica",True,anuncio,"[""DIA""]","[""eólica""]",0.95,"El texto menciona ""solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental"", lo que activa las etiquetas DIA (Declaración de Impacto Ambiental) y podría sugerir AAP, pero la descripción solo indica que se somete a información pública la solicitud, sin confirmación de la aprobación del anteproyecto (AAP) en este anuncio. La tecnología ""eólica"" es explícita en el nombre del proyecto «Parque Eólico Iparaixe II».",72.367
46,bocyl,"RESOLUCIÓN de 22 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de planta de valorización de residuos para la producción de biometano, ubicada en la parcela 99 del polígono 619, del término municipal de San Millán de los Caballeros (León), promovido por «Biorig Energy San Millán - León, S.L.». Expte.: EIAO/2024/LE/008.",DIA,resolución,True,DIA,biogás_biometano,True,resolución,"[""DIA""]","[""biogás_biometano""]",0.95,"La resolución dicta la ""declaración de impacto ambiental"" del proyecto, lo que corresponde al procedimiento DIA. Además, el proyecto es una ""planta de valorización de residuos para la producción de biometano"", que identifica claramente la tecnología biogás_biometano.",55.977
47,bocyl,"RESOLUCIÓN de 21 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de una planta de cogeneración de energía eléctrica y vapor de proceso a partir de biomasa, denominada «Roblum», y una planta anexa de captura de CO2, en el término municipal de La Robla (León), promovido por «Desarrollos Renovables Abies, S.L.».",DIA,resolución,True,DIA,biomasa,True,resolución,"[""DIA""]","[""biomasa""]",0.98,"El texto menciona explícitamente ""se dicta la declaración de impacto ambiental"", lo cual activa el procedimiento DIA. La planta utiliza biomasa como fuente energética, justificando la tecnología biomasa.",55.059
48,dogv,"RESOLUCIÓN de 25 de noviembre de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de FV Alcoy, del término municipal de Alcoy. Expediente: (3658152) 305/2024/AIA.",DIA,resolución,True,DIA,fotovoltaica,True,resolución,"[""DIA""]","[""fotovoltaica""]",0.98,"El texto menciona explícitamente ""se formula la declaración de impacto ambiental"", lo que activa el procedimiento DIA. La tecnología se identifica por ""proyecto de FV"" (Fotovoltaica).",56.475
49,boa,"RESOLUCIÓN de 12 de febrero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se modifica puntualmente la de 3 de enero de 2017, en la que se formuló declaración de impacto ambiental y se otorgó la Autorización Ambiental Integrada para la ampliación de una explotación de ganado porcino de cebo hasta una capacidad de 4.160 plazas (499,20 UGM), situada en el polígono 6, parcela 117, del término municipal de Laluenga (Huesca), y promovida por Bal-Ben SC. (Número de Expediente: INAGA 500305/02/2024/09790).",DIA,resolución,True,"DIA,AAI",,True,resolución,"[""DIA"", ""AAI""]",[],0.98,"La resolución modifica un acto anterior en el que se mencionan explícitamente una ""declaración de impacto ambiental"" (DIA) y una ""Autorización Ambiental Integrada"" (AAI). El proyecto es ganadero (porcino), por lo que no corresponde ninguna tecnología energética.",53.312
50,boe,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto de la planta fotovoltaica FV Caiba, de 200 MW de potencia instalada, y su infraestructura de evacuación, en la Comunidad de Madrid, promovido por la Sociedad Desarrollos Renovables Iberia Dzeta, S.L.U. Exp.: PFOT-1169.",DIA,anuncio,True,"AAP,DIA","fotovoltaica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""fotovoltaica""]",0.98,"El texto menciona explícitamente ""solicitud de Autorización Administrativa Previa"" (AAP) y ""Declaración de Impacto Ambiental"" (DIA), además de identificar la tecnología como ""planta fotovoltaica"".",58.155
51,dogv,"RESOLUCIÓN de 18 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula declaración de impacto ambiental del proyecto de autorización ambiental integrada para una industria de fabricación de baterías, en el polígono 101, parcela 2 GAUSA (Parc Sagunt II), del término municipal de Sagunto. Expediente: (3675763) 15/2025/AIA.",DIA,resolución,True,"DIA,AAI",almacenamiento,True,resolución,"[""DIA"", ""AAI""]","[""hidrógeno""]",0.85,"La resolución formula ""declaración de impacto ambiental"" (DIA) y otorga una ""autorización ambiental integrada"" (AAI). Se infiere tecnología hidrógeno por ser para una ""industria de fabricación de baterías"", sector clave en la transición energética.",49.854
52,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la que se formula la declaración de impacto ambiental sobre el Proyecto Básico de Reforma de vivienda en edificio existente para conversión en Agroturismo (“Torre de S’Almunia”) - Es Rafal des Porcs”, promovido por Maria del Milagro de Sarriera y Vargas-Zuñiga, TM de Santanyí) (Exp. 96A/2024)",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.95,"La descripción menciona explícitamente ""se formula la declaración de impacto ambiental"", lo que activa el procedimiento DIA. El proyecto es una reforma para conversión en agroturismo, no un proyecto energético específico, por lo que technologies=[].",47.824
53,boca,"Viceconsejería de Transición Ecológica, Lucha contra el Cambio Climático y Energía.- Anuncio por el que se hace pública la Resolución de 11 de diciembre de 2024, que da publicidad al Acuerdo de la Comisión Autonómica de Evaluación Ambiental de 3 de diciembre de 2024, relativo a la Declaración de Impacto Ambiental del proyecto denominado “Parque Eólico El Vivero”, promovido por Ayagaures Medio Ambiente, S.L., en el término municipal de Agüimes, Gran Canaria.- Expte. 18/2024-0710134240.",DIA,anuncio,True,DIA,eólica,True,anuncio,"[""DIA""]","[""eólica""]",0.98,"El texto menciona explícitamente ""Declaración de Impacto Ambiental"" del proyecto ""Parque Eólico El Vivero"", lo que dispara la etiqueta DIA. La tecnología eólica es identificable por el nombre del proyecto ""Parque Eólico"".",49.76
54,boib,"Resolución de la Directora General de Armonización Urbanística y Evaluación ambiental por la que se formula la declaración de impacto ambiental de la modificación sustancial de la AAI IPPC 02/2015 centro de recepción y pretratamiento de hidrocarburos, aceites usados y aguas aceitosas en el dique del Oeste a Palma, promovido por parte de Servmar Balear SL en la parcela 6.2.05 sector portuario San Carlos - Dique del Oeste, TM Palma (Exp. 33A/2024)",DIA,resolución,True,"DIA,AAI",petróleo,True,resolución,"[""DIA"", ""AAI""]","[""petróleo""]",0.98,"El texto menciona explícitamente ""declaración de impacto ambiental"" (DIA) y ""AAI IPPC 02/2015"". La tecnología referida es hidrocarburos y aceites usados, lo cual encaja con la etiqueta ""petróleo"".",50.328
55,dogc,"Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental de la actividad ganadera porcina promovida por La Cendrosa, SL, en el término municipal de Penelles (exp. FUE-2024-04049118)",DIA,anuncio,True,"DIA,AAI",,True,anuncio,"[""DIA""]",[],0.95,"El anuncio corresponde a la información pública de una solicitud de modificación sustancial que incluye ""declaración de impacto ambiental"", disparando el procedimiento DIA. El proyecto es una actividad ganadera porcina, por lo que no encaja con las tecnologías energéticas vigentes.",45.921
56,dog,"RESOLUCIÓN de 7 de febrero de 2025, de la Dirección General de Planificación Energética y Minas, por la que se declara la utilidad pública, en concreto, sobre la finca núm. 114 de la RBDA de la infraestructura de distribución de energía eléctrica correspondiente al incremento de un circuito en la LAT 132 kV Mondoñedo-Meira, entre el apoyo 22 y la subestación de Meira, en los términos municipales de Mondoñedo y A Pastoriza (Lugo), y que promueve Begasa (expediente 2021/109 ATE).",DUP,resolución,True,DUP,línea_eléctrica,True,resolución,"[""DUP""]","[""línea_eléctrica""]",0.95,"El texto contiene ""se declara la utilidad pública"" sobre una infraestructura de distribución eléctrica, lo que activa el procedimiento DUP según la regla 7 del dominio. La referencia a ""infraestructura de distribución de energía eléctrica"" justifica la tecnología línea_eléctrica.",49.763
57,boe,"Resolución TER/4581/2024, de 10 de diciembre de 2024, del Departamento de Territorio, Vivienda y Transición Ecológica, de la Dirección General de Energía, por la que se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública para la construcción de una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Campredó-S.E. Tortosa"") y una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Amposta I y II""), así como el desmontaje de 144 m de línea existente y la retirada del apoyo T31 existente, en el término municipal de Masdenverge, en la comarca del Montsià (Expediente número: FUE-2024-03749133).",DUP,resolución,True,"AAP,AAC,DUP",línea_eléctrica,True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"El texto menciona explícitamente ""autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública"" para la construcción de líneas aéreas de alta tensión 110 kV. El fragmento clave es: ""se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública"". La tecnología identificada es ""línea_eléctrica"" por mención explícita de ""línea aérea de alta tensión"".",69.045
58,bocyl,"RESOLUCIÓN de 21 de febrero de 2025, del Servicio Territorial de Industria, Comercio y Economía de Valladolid, de autorización administrativa previa, autorización administrativa de construcción de una instalación de producción de energía eléctrica por tecnología fotovoltaica denominada «FV Velilla», y el reconocimiento de utilidad pública, en concreto, de las infraestructuras de evacuación, en el término municipal de Tordesillas (Valladolid). Expte.: FV-2596; ATCE-115.",DUP,resolución,True,"AAP,AAC,DUP","fotovoltaica,línea_eléctrica",True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""fotovoltaica""]",0.98,"El texto menciona explícitamente ""autorización administrativa previa"" (AAP), ""autorización administrativa de construcción"" (AAC) y ""reconocimiento de utilidad pública"" (DUP). La tecnología identificada es ""tecnología fotovoltaica"".",51.192
59,docm,"Anuncio de 03/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de la instalación eléctrica de alta tensión. Referencia: 16211-00081.",DUP,anuncio,True,"AAP,AAC,DUP",línea_eléctrica,False,anuncio,[],[],0.95,"El texto describe un ""Anuncio"" sobre una ""información pública"" de la solicitud, no la resolución que formula ni aprueba los procedimientos ambientales (AAP/AAC/AAU/DIA). Es una publicación informativa previa a la resolución definitiva, por lo que no contiene ningún procedimiento N2 identificado. Al ser is_relevant=False, la lista de tecnologías debe estar vacía según las reglas de validación.",122.087
60,boa,"ANUNCIO del Instituto Aragonés de Gestión Ambiental, por el que se somete a información pública y concurrencia competitiva el expediente de autorización administrativa de concesión de uso privativo del dominio público forestal para la ocupación temporal de terrenos del monte de utilidad pública número T001, denominado ""El Cascalejo"", de titularidad del Ayuntamiento de Albarracín (Teruel), y sito en su término municipal, motivado por la instalación de fibra óptica para poder proporcionar servicio 5G, proyecto financiado con los Fondos Europeos ""Next Generation"" como parte del Plan de Recuperación y Resiliencia de la Unión Europea y promovido por Telefónica de España, SAU. (Número de Expediente: INAGA 440101/44/2024/11113).",DUP,anuncio,False,,,False,anuncio,[],[],0.98,"La publicación es un anuncio de información pública sobre un expediente de uso privativo del dominio público forestal para instalación de fibra óptica, sin mención a ningún procedimiento N2 (DIA, AAP, AAC, etc.). Por tanto, no se clasifica como ambiental-energético. El tipo de proyecto (fibra óptica/5G) es infraestructura de telecomunicaciones, por lo que tecnologías=[] y is_relevant=False.",56.808
61,boe,"Anuncio de la Delegación Territorial de Economía, Hacienda, Fondos Europeos y de Industria, Energía y Minas en Sevilla, por el que se somete a información pública la petición realizada por la mercantil Naturgy Vento, S.A., por la que se solicita modificación de Autorización Administrativa Previa y de Construcción así como la Declaración en Concreto de Utilidad Pública, relativa a la instalación de generación de energía eléctrica mediante tecnología eólica denominada ""PE Villanueva 2"", con una potencia instalada de 18,00 MW, y ubicada en los términos municipales de Villanueva de San Juan, Pruna, Puebla de Cazalla y Morón de la Frontera(Sevilla).",DUP,anuncio,True,"AAP,AAC,DUP",eólica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""eólica""]",0.95,"El texto menciona explícitamente la solicitud de modificación de ""Autorización Administrativa Previa y de Construcción"" (AAP, AAC) y la ""Declaración en Concreto de Utilidad Pública"" (DUP). La tecnología identificada es eólica por el nombre del proyecto ""PE Villanueva 2"" y la descripción de instalación de energía eléctrica.",58.383
62,boca,"Viceconsejería de Planificación Territorial y Reto Demográfico.- Anuncio de 25 de febrero de 2025, por el que se somete a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano no consolidado UA La Rajita, término municipal de Vallehermoso, La Gomera.",IAE,anuncio,True,IAE,,True,anuncio,"[""IAE""]",[],0.98,"La descripción menciona ""Evaluación Ambiental Estratégica Simplificada del Plan Especial"", lo cual corresponde a un IAE (Informe Ambiental Estratégico) según la regla 8, ya que aplica a planes y programas como este Plan Especial de Ordenación del Suelo. No hay mención de tecnologías energéticas.",48.113
63,bocyl,"ORDEN MAV/293/2025, de 24 de marzo, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General de Ordenación Urbana de El Espinar (Segovia). Expte.: EAES/2024/023.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"La descripción menciona ""informe ambiental estratégico"" en el contexto de una modificación puntual a un Plan General, lo cual corresponde al procedimiento IAE para planes y programas según la regla 8. No hay tecnologías energéticas mencionadas.",46.07
64,bocyl,"ORDEN MAV/23/2025, de 17 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales de Alar del Rey (Palencia). EAES/2024/066.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"La descripción menciona explícitamente ""informe ambiental estratégico"" sobre una modificación puntual de normas urbanísticas, lo que corresponde al procedimiento IAE (Informe Ambiental Estratégico) según la regla 8 y 5 de la taxonomía, aplicable a planes y programas o normativas urbanísticas. El texto cita fragmento: ""se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales"", disparando la etiqueta IAE. No hay mención a tecnologías energéticas específicas.",58.358
65,boja,"Resolución de 18 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad al informe ambiental estratégico que se cita, en el término municipal de La Rinconada (Sevilla).",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.98,"La publicación es una ""Resolución... [que] se da publicidad al informe ambiental estratégico"", lo cual identifica explícitamente el procedimiento IAE (Informe Ambiental Estratégico). No hay menciones a tecnologías específicas ni otros procedimientos N2.",44.585
66,bocm,"Informe ambiental estratégico
– Resolución de 17 de febrero de 2025, de la Directora General de Transición Energética y Economía Circular de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se acuerda hacer público el Informe Ambiental Estratégico de la Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana de 1969, en calle Molino de la Cruz, con vuelta calle Calvario, en el término municipal de Los Molinos, promovido por el Ayuntamiento de Los Molinos. (Expediente: 26-UB2-00073.2/2024, SIA 24/073)",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"El texto menciona explícitamente ""Informe Ambiental Estratégico"" en el título y la descripción, lo que corresponde al procedimiento IAE según la definición de evaluación para planes y programas. El contexto es una modificación puntual del Plan General de Ordenación Urbana (un plan urbanístico), no un proyecto individual de infraestructura energética, por lo que se clasifica como IAE y technologies está vacío al no mencionarse tecnologías específicas ni sector energético en el texto proporcionado.",57.109
67,bocyl,"ORDEN MAV/1586/2024, de 27 de diciembre, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 35 de las Normas Subsidiarias de Planeamiento Municipal de El Royo (Soria). Expte.: EAES/2024/094.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"El texto menciona ""informe ambiental estratégico"", lo que corresponde al procedimiento IAE según la regla 8, aplicable a planes y programas (en este caso, una modificación de Normas Subsidiarias). No hay mención de otros procedimientos como DIA o AAP. El proyecto no es energético, por lo que tecnologías=[]",48.297
68,docm,"Resolución de 13/02/2025, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula el informe de impacto ambiental del proyecto: Concesión de aguas para riego de 177,17 ha y abastecimiento, en la finca La Nava y Santo Tomé, en el término municipal de Los Yébenes y Marjaliza (Toledo) (expediente PRO-TO-21-2972), cuya promotora es Agronava 85 SL.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde al procedimiento IIA (informe de impacto ambiental, distinta de DIA). Al ser una concesión de agua para riego, no se menciona ninguna tecnología energética específica en la descripción, por lo que technologies es lista vacía.",52.113
69,dogv,"RESOLUCIÓN de 17 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 11, polígono 1, del término municipal de Chulilla. Expediente: (3633273) 311/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto especifica que la resolución ""formula informe de impacto ambiental"" del proyecto, lo que corresponde al procedimiento IIA (Informe de Impacto Ambiental). La descripción no menciona tecnologías energéticas explícitas (el sondeo es para captación de agua), por lo que technologies=[]; aunque la actividad tiene impacto ambiental, la tecnología N3 se refiere a sectores energéticos específicos.",64.695
70,dogv,"RESOLUCIÓN de 9 de agosto de 2024, de la DireccióN General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula informe de impacto ambiental del proyecto de reprofundización de sondeo para investigación de aguas subterráneas en la parcela 713 del polígono 1, partida Cumbre, al término municipal de Aras de los Olmos (Valencia). Expediente: (3525678) 164/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]","[""almacenamiento""]",0.95,"La descripción indica explícitamente que se ""formula informe de impacto ambiental"", lo cual corresponde al procedimiento IIA según la regla 5. Aunque el proyecto es de un sondeo para investigación de aguas subterráneas (no generación eólica o fotovoltaica directa), la infraestructura de captación y almacenamiento se enmarca en la categoría de tecnologías de almacenamiento, por lo que se incluye esta tecnología N3.",67.238
71,bocyl,"RESOLUCIÓN de 11 de febrero de 2025, de la Delegación Territorial de Ávila, por la que se dicta informe de impacto ambiental del proyecto de sondeo para abastecimiento de agua en la parcela 67 del polígono 16, en el término municipal de Arenas de San Pedro (Ávila), promovido por «Quantum Markethink, S.L.». Expte.: E.I.A.S/2024/AV/023.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto describe una ""RESOLUCIÓN... por la que se dicta informe de impacto ambiental"", lo que identifica claramente el procedimiento IIA (Informe de Impacto Ambiental) según la descripción proporcionada. El proyecto es un sondeo para abastecimiento de agua, que no es energía renovable ni convencional (hidroeléctrica), por lo que technologies=[].",66.051
72,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Delegación Territorial de Valladolid, por la que se hace público el informe de impacto ambiental del proyecto de la instalación solar fotovoltaica «Zaratán III» y sus infraestructuras de evacuación, en los términos municipales de Zaratán y Valladolid, promovido por «Moralina Investments, S.L.U.». Expte.: EIA/VA/2024/07.",IIA,resolución,True,IIA,fotovoltaica,True,resolución,"[""IIA""]","[""fotovoltaica""]",0.95,"El texto es una ""Resolución... por la que se hace público el informe de impacto ambiental"" (fragmento clave), lo que indica un procedimiento IIA (Informe de Impacto Ambiental), distinto de la DIA que aprueba formalmente. El proyecto es para una ""instalación solar fotovoltaica"", identificando la tecnología.",62.044
73,dogv,"RESOLUCIÓN de 11 de julio de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 53 del polígono 13 de la partida Casa Nova en el término municipal de Font de la Figuera. Expediente: (3383470) 066/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"La descripción indica explícitamente ""se formula informe de impacto ambiental del proyecto"", lo que identifica el procedimiento IIA (Informo de Impacto Ambiental, distinta de DIA). La tecnología está relacionada con agua subterránea pero no aparece en la lista de tecnologías energéticas especificadas, por lo que se deja la lista vacía.",50.869
74,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la cual se formula el informe de impacto ambiental del Proyecto de una captación de aguas subterráneas (sondeo), en la finca «Son Frare», polígono 7, parcela 233 en el T.M. de Petra. (Exp. 87a/2024)",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"" del Proyecto de captación de aguas subterráneas, lo que corresponde al procedimiento IIA (Informe de Impacto Ambiental), que es distinto a la DIA. El proyecto trata sobre captación de agua y no es una tecnología energética por sí misma, por lo que technologies=[] se mantiene vacío según el criterio de proyectos no energéticos.",52.728
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde al procedimiento IIA (Informe de Impacto Ambiental). Aunque es un proyecto de captación de aguas subterráneas, no se enmarca en las tecnologías energéticas listadas. La descripción es clara y directa, evitando ambigüedades.",51.317
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.99,"El texto describe una resolución sobre la estabilización y contratación de personal laboral, que corresponde a un acto de Recursos Humanos (RRHH), no a un procedimiento ambiental-energético N2. No se mencionan ningún tipo de procedimiento ambiental ni tecnología energética.",56.432
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La descripción menciona la ""provisión de puesto de trabajo por el sistema de libre designación"", lo cual corresponde a un procedimiento de recursos humanos y no al universo ambiental-energético monitorizado, por lo que is_relevant es False. No hay mención de ningún procedimiento N2 (DIA, AAP, AAC, etc.).",60.25
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La descripción se refiere a un ""recurso contencioso-administrativo"" y una ""resolución de procedimiento sancionador en materia de juego"", sin mencionar ningún procedimiento ambiental del dominio (DIA, AAP, AAC, etc.). Por tanto, no es relevante para este universo ambiental-energético.",59.77
