id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
40,bopa,Edicto. Aprobación definitiva del Plan Parcial del ámbito urbanizable Altos de Santo Medero. Expte. 1191-080005. [Cód. 2025-02014],PLAN_ESP,True,PLAN_ESP,fase_definitiva,Aprobacion definitiva Plan Parcial Altos de Santo Medero,True,edicto,"[""PLAN_ESP""]","[""fase_definitiva""]",0.95,"El texto menciona ""Aprobación definitiva del Plan Parcial"", lo que identifica claramente el acto como una aprobación de un Plan Especial (PLAN_ESP) y confirma la fase final del ciclo urbanístico (fase_definitiva). El formato del documento es ""Edicto"".",52.004
41,bon,Corrección de errores de la aprobación definitiva de Estudio de Detalle de la parcela 154 del polígono 12 (Unidad U4) de Idocin (Valle de Ibargoiti),PLAN_ESP,True,PLAN_ESP,fase_correccion,Correccion errores aprobacion definitiva ED Idocin,True,corrección_errores,"[""PLAN_ESP""]","[""fase_definitiva"", ""fase_correccion""]",0.98,"La descripción menciona explícitamente ""Corrección de errores"" y ""Estudio de Detalle"". Un Estudio de Detalle es un instrumento de ordenación urbanística (PLAN_ESP). La frase ""aprobación definitiva"" indica la fase del ciclo. No hay indicios de usos específicos del suelo.",55.553
42,bopv,"RESOLUCIÓN de 28 de enero de 2025, del Director de Administración Ambiental, por la que se formula informe ambiental estratégico del Plan Especial Guardería Canina Bi-Lagun en Hondarribia.
				
2025/00886",PLAN_ESP,True,PLAN_ESP,"fase_ip,uso_equipamiento",IAE Plan Especial Guarderia Canina Bi-Lagun Hondarribia,True,resolución,"[""PLAN_ESP""]",[],0.98,"El texto menciona explícitamente ""informe ambiental estratégico del Plan Especial Guardería Canina Bi-Lagun"", lo que activa la categoría PLAN_ESP (plan especial). No se detectan señales de fases específicas ni de uso del suelo en el fragmento proporcionado.",50.751
43,bon,Aprobación inicial de Estudio de Detalle en la parcela  522 del polígono 1,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela 522 poligono 1,True,aprobación,"[""PLAN_ESP"", ""PROY_URB""]","[""fase_inicial""]",0.95,"La descripción menciona explícitamente ""Aprobación inicial"" de un ""Estudio de Detalle"", lo que corresponde a la categoría PLAN_ESP y la fase inicial (fase_inicial). Asimismo, un Estudio de Detalle en el ámbito de urbanismo suele estar vinculado a proyectos de urbanización o reparcelación, por lo que se añade PROY_URB como categoría relevante.",57.54
44,bon,Aprobación inicial de Estudio de Detalle en las parcelas 570 y 571 del área de reparto AR2,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcelas 570 y 571 area reparto AR2,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.98,"La descripción menciona ""Estudio de Detalle"", que corresponde a la categoría PLAN_ESP. Además, se indica ""Aprobación inicial"", lo cual señala la subcategoría fase_inicial.",48.639
45,borm,Anuncio de aprobación provisional de cuenta de liquidación definitiva del proyecto de urbanización del Plan Parcial “Cañada de la Morra Norte” de Archena.,PLAN_ESP,True,PROY_URB,fase_provisional,Aprobacion provisional cuenta liquidacion PU Plan Parcial Cañada Morra Norte,True,anuncio,"[""PLAN_ESP"", ""PROY_URB""]","[""fase_provisional""]",0.95,"El texto menciona explícitamente ""Plan Parcial"" (etiqueta PLAN_ESP) y ""proyecto de urbanización"" (etiqueta PROY_URB), además de indicar que es una ""aprobación provisional"" (subcategoría fase_provisional). La descripción es muy específica y clara.",55.852
46,borm,"Sometimiento a información pública de la documentación integrante del Avance del Plan Especial de Reordenación Urbana en parcela de equipamiento docente EED (TA-382), Espinardo, para la ejecución de una residencia universitaria.",PLAN_ESP,True,PLAN_ESP,"fase_avance,uso_equipamiento",Avance Plan Especial Reordenacion Urbana parcela equipamiento docente residencia universitaria,True,anuncio,"[""PLAN_ESP"", ""LIC_URB""]","[""fase_ip"", ""uso_residencial""]",0.95,"El texto menciona explícitamente ""Sometimiento a información pública"" (actividad de fase IP) y ""Plan Especial de Reordenación Urbana"", además de referirse a la ejecución de una ""residencia universitaria"" (uso residencial).",52.801
47,dog,"ANUNCIO de aprobación definitiva del estudio de detalle para la ampliación del complejo deportivo Agra I, en Agra do Orzán (expediente 631/2023/121).",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_equipamiento",Aprobacion definitiva ED ampliacion complejo deportivo Agra I,True,anuncio,"[""PLAN_ESP""]","[""fase_definitiva"", ""uso_equipamiento""]",0.98,"La descripción menciona explícitamente ""estudio de detalle"" (PLAN_ESP), ""aprobación definitiva"" (fase_definitiva) y ""complejo deportivo"", que corresponde al uso equipamiento (uso_equipamiento). El act_type es ""anuncio"" dado que es una publicación en DOG.",55.654
48,bon,"Aprobación inicial de Estudio de Detalle en las unidades UC-2.3 y UC-2.6 de suelo urbano consolidado de Arguiñariz, parcela 56 del polígono 1",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED unidades UC-2.3 y UC-2.6 Arguiñariz,True,aprobación,"[""PGOU"", ""PLAN_ESP""]","[""fase_inicial""]",0.95,"La descripción menciona ""Estudio de Detalle"", que corresponde a la categoría PLAN_ESP, y se trata en el contexto del PGOU (suelo urbano consolidado). La fase es claramente inicial por la mención explícita de ""Aprobación inicial"".",52.622
49,bon,Aprobación inicial de Plan Especial de Actuación Urbana en la unidad UO2,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial Plan Especial Actuacion Urbana unidad UO2,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial"", ""uso_residencial""]",0.95,"El texto menciona explícitamente ""Aprobación inicial"" (fase_inicial) y ""Plan Especial de Actuación Urbana"" (PLAN_ESP). La unidad ""UO2"" suele asociarse a Planes Parciales o Especiales de carácter urbano que frecuentemente implican desarrollo residencial en el contexto de actuaciones urbanas.",54.606
50,bocyl,"ACUERDO de 19 de diciembre de 2024, del Pleno del Ayuntamiento de Palencia, por el que se aprueba definitivamente la modificación puntual del Plan General de Ordenación Urbana de Palencia, en el ámbito de la ficha n.º 6, zona de Ordenanza Terciario.",MOD_PUN,True,MOD_PUN,"fase_definitiva,uso_comercial",Aprobacion definitiva mod puntual PGOU Palencia zona Terciario,True,acuerdo,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva"", ""uso_equipamiento""]",0.95,"El texto menciona explícitamente ""Plan General de Ordenación Urbana"" (PGOU) y ""modificación puntual"", así como ""aprobación definitiva"". Además, la referencia a ""zona de Ordenanza Terciario"" implica un uso de equipamiento.",54.315
51,boc,Informe Ambiental Estratégico de la Modificación Puntual 1/2022 de las Normas Subsidiarias de planeamiento de Riotuerto.,MOD_PUN,True,MOD_PUN,fase_ip,IAE Modificacion Puntual 1/2022 NNSS Riotuerto,True,información_pública,"[""MOD_PUN"", ""PGOU""]","[""fase_ip""]",0.95,"El texto menciona explícitamente ""Informe Ambiental Estratégico de la Modificación Puntual 1/2022 de las Normas Subsidiarias"", lo que identifica claramente una modificación puntual (MOD_PUN) sobre un plan general (PGOU, indicado por ""normas subsidiarias""). Además, el contexto de ""Informe Ambiental"" en un proceso de aprobación implica la fase de información pública (fase_ip).",59.758
52,docm,"Anuncio de 14/01/2025, del Ayuntamiento de Ciudad Real, sobre información pública de la Modificación Puntual número 4 del Plan Parcial del Programa de Actuación Urbanizadora del sector S-MADR2 y del articulado de las Nomas Urbanísticas del Plan General de Ordenación Urbana. Centro de I+D Embarba.",MOD_PUN,True,MOD_PUN,fase_ip,IP Modificacion Puntual 4 Plan Parcial PAU S-MADR2 + PGOU Centro I+D Embarba,True,anuncio,"[""MOD_PUN"", ""PGOU""]","[""fase_ip""]",0.95,"La descripción contiene explícitamente ""Modificación Puntual número 4"" (MOD_PUN) y menciona que modifica el ""Plan General de Ordenación Urbana"" (PGOU). El contexto es claramente urbanístico (sector S-MADR2, Centro de I+D Embarba). La frase ""sobre información pública"" indica la fase actual (fase_ip).",57.221
53,bor,"Aprobación inicial del proyecto de modificación puntual de las Normas Subsidiarias en la calle El Sol, número 34 y 34 B",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual NNSS calle El Sol,True,aprobación,"[""PGOU"", ""MOD_PUN""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""Aprobación inicial"" (fase_inicial) y ""modificación puntual de las Normas Subsidiarias"" (MOD_PUN, categoría PGOU). El término ""Normas Subsidiarias"" es sinónimo de Plan General de Ordenación Urbana.",54.175
54,dogv,ANUNCIO por el que se somete a información pública la modificación puntual número 4 del Plan general de ordenación urbana de Gilet «Redelimitación de la Unidad de Ejecución UE-1»,MOD_PUN,True,MOD_PUN,fase_ip,IP mod puntual 4 PGOU Gilet redelimitacion UE-1,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""fase_ip""]",1.0,"El texto contiene explícitamente ""anuncio"", ""modificación puntual número 4"" (MOD_PUN) y ""Plan general de ordenación urbana"" (PGOU), además de ""información pública"" que indica la subcategoría fase_ip.",51.643
55,bor,"Aprobación inicial de la Modificación Puntual Número 15 del Plan General Municipal de Calahorra, para ampliación del equipamiento público",MOD_PUN,True,MOD_PUN,"fase_inicial,uso_equipamiento",Aprobacion inicial Mod Puntual 15 PGM Calahorra equipamiento publico,True,aprobación,"[""MOD_PUN"", ""PGOU""]","[""fase_inicial"", ""uso_equipamiento""]",0.98,"El texto menciona explícitamente ""Aprobación inicial"" (subcategoría fase_inicial) y ""Modificación Puntual Número 15 del Plan General Municipal"" (categorías MOD_PUN y PGOU). Además, la justificación es ""ampliación del equipamiento público"", lo que activa la etiqueta uso_equipamiento.",58.379
56,bocyl,"ACUERDO de 26 de febrero de 2025, de la Comisión Territorial de Medio Ambiente y Urbanismo de Soria, por el que se aprueba definitivamente la modificación puntual número 55 de las Normas Urbanísticas Municipales de Golmayo (Soria). Expte.: 35/2025 U.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 55 NUM Golmayo,True,acuerdo,"[""MOD_PUN"", ""PGOU""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""acuerdo"" (tipo de acto), ""aprobación definitiva"" (subcategoría fase_definitiva), ""modificación puntual número 55"" (categoría MOD_PUN) y ""Normas Urbanísticas Municipales de Golmayo"" (categoría PGOU). Todos los términos clave están presentes.",57.578
57,bocyl,"ACUERDO de 26 de febrero de 2025, de la Comisión Territorial de Medio Ambiente y Urbanismo de Soria, por el que se aprueba definitivamente la modificación puntual número 56 de las Normas Urbanísticas Municipales de Golmayo (Soria), promovida por «Inmobiliaria M.R., S.A.U.». Expte.: 34/2025 U.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 56 NUM Golmayo,True,acuerdo,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva""]",0.95,"El texto menciona ""Normas Urbanísticas Municipales"" (PGOU) y ""modificación puntual número 56"", además de ""aprobación definitiva"". El fragmento que confirma esto es: ""por el que se aprueba definitivamente la modificación puntual número 56 de las Normas Urbanísticas Municipales de Golmayo"".",58.75
58,doe,Anuncio de 24 de marzo de 2025 sobre exposición al público de aprobación de viabilidad e inicial modificación puntual del Plan General Urbano.,MOD_PUN,True,MOD_PUN,fase_inicial,Exposicion publica aprobacion viabilidad e inicial mod puntual PGU,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""fase_ip""]",0.95,"El texto menciona explícitamente ""Plan General Urbano"" (etiqueta PGOU) y ""inicial modificación puntual"" (etiqueta MOD_PUN). Además, se indica que es una ""exposición al público"", lo cual corresponde a la subcategoría de fase IP.",52.835
59,bocyl,"ACUERDO de 26 de octubre de 2023, de la Comisión Territorial de Medio Ambiente y Urbanismo de León, por el que se aprueba definitivamente la modificación puntual n.º 3 de las Normas Urbanísticas Municipales de Maraña (León). Expte.: 2022-137.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 3 NUM Maraña,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""modificación puntual n.º 3 de las Normas Urbanísticas Municipales"", lo que activa la categoría MOD_PUN y la subcategoría uso_residencial (o más genéricamente, falta señal explícita de uso del suelo específico para activar una etiqueta de uso). Además, se indica que se ""aprueba definitivamente"", lo cual apunta a la subcategoría fase_definitiva.",60.416
60,bocyl,"ORDEN MAV/129/2025, de 12 de febrero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 9 del Plan General de Ordenación Urbana de Dueñas (Palencia). EAES/2024/110.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual 9 PGOU Dueñas,True,orden,"[""PGOU"", ""MOD_PUN""]",[],0.95,"El texto menciona ""Plan General de Ordenación Urbana"" (etiqueta PGOU) y ""modificación puntual"" (etiqueta MOD_PUN). El fragmento clave es: ""modificación puntual n.º 9 del Plan General de Ordenación Urbana"". No hay señales claras para fases ni usos específicos del suelo.",54.633
61,docm,"Anuncio de 27/01/2025, del Ayuntamiento de Esquivias (Toledo), sobre información pública de la Modificación Puntual número 5 de las Normas Subsidiarias de Planeamiento Municipal (ordenación detallada) de los artículos 4.3.1, 4.3.2, 5.6.4, 5.6.5, 5.6.6, 5.6.7, 5.7.4, 5.7.5, 5.7.6, 5.7.7, incluidos en las normas generales de la edificación y ordenanzas de suelo urbano de las mismas.",MOD_PUN,True,MOD_PUN,fase_ip,IP Modificacion Puntual 5 NNSS Esquivias normativa edificacion,True,anuncio,"[""PGOU"", ""MOD_PUN""]","[""fase_ip""]",0.95,"El texto menciona explícitamente ""Modificación Puntual número 5 de las Normas Subsidiarias"", lo que indica tanto la categoría PGOU (por ser Normas Subsidiarias) como MOD_PUN. Además, el tipo de documento es un ""Anuncio... sobre información pública"", lo que sitúa la publicación en la fase de información pública (fase_ip).",59.609
62,doe,"Anuncio de 24 de enero de 2025 sobre aprobación inicial de la modificación puntual 2/2024/OD, modificación de la alineación de la avenida de la Paz en su encuentro con calle Luis Chamizo.",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 2/2024/OD modificacion alineacion av Paz,True,anuncio,"[""MOD_PUN"", ""PGOU""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""modificación puntual 2/2024/OD"" que activa la etiqueta MOD_PUN y se refiere a una ""aprobación inicial"", activando fase_inicial. La modificación es de las normas urbanísticas (alineación) aplicable al PGOU, activando PGOU.",55.515
63,bocyl,"ORDEN MAV/55/2025, de 24 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual de las Normas Urbanísticas Municipales de Valle de Mena (Burgos), sector SUNC-04 en Villasana de Mena. Expte.: EAES/2024/080.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual NUM Valle de Mena sector SUNC-04,True,orden,"[""MOD_PUN"", ""PGOU""]",[],0.95,"El texto menciona ""modificación puntual"" y ""Normas Urbanísticas Municipales"", disparando las categorías MOD_PUN y PGOU respectivamente. La referencia a ""informe ambiental estratégico"" es parte del proceso de la modificación, no un acto administrativo diferente.",51.037
64,bocyl,"ORDEN MAV/91/2025, de 4 de febrero, por la que se formula el informe ambiental estratégico de la modificación puntual de las Normas Urbanísticas Municipales de Bermillo de Sayago, reclasificación parcela 22 y parte de la parcela 9013 del polígono 107, de Torrefrades (Zamora). Expte.: EAES/2024/087.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual NUM Bermillo de Sayago reclasificacion parcela,True,orden,"[""MOD_PUN"", ""PGOU""]",[],0.95,"""La publicación menciona explícitamente 'modificación puntual de las Normas Urbanísticas Municipales', que corresponde a la categoría MOD_PUN y a la subcategoría PGOU ya que son normas urbanísticas municipales. También se menciona la reclasificación de parcelas, lo que implica una modificación del planeamiento.""",55.729
65,bocyl,"ORDEN MAV/108/2025, de 7 de febrero, por la que se formula la declaración ambiental estratégica de la modificación puntual n.º 2/2021 de las Normas Urbanísticas Municipales de Ayllón (Segovia), división del suelo urbanizable de uso industrial SUR-7 «La Mesa» en los sectores SUR-7A y SUR-7B y ordenación detallada del sector SUR-7A. EAEO/2024/018.",MOD_PUN,True,MOD_PUN,"fase_ip,uso_industrial",DAE mod puntual 2/2021 NUM Ayllón SUR-7 uso industrial,True,orden,"[""MOD_PUN"", ""LIC_URB""]","[""uso_industrial""]",0.98,"El texto menciona explícitamente ""modificación puntual n.º 2/2021 de las Normas Urbanísticas Municipales"", justificando la etiqueta MOD_PUN. Además, describe una ""división del suelo urbanizable de uso industrial"" y una ""ordenación detallada del sector SUR-7A"", lo que indica un proyecto de urbanización (LIC_URB) destinado a usos industriales. La fragmento clave es: ""división del suelo urbanizable de uso industrial SUR-7... en los sectores SUR-7A y SUR-7B y ordenación detallada del sector SUR-7A"".",71.695
66,dog,"ANUNCIO de información pública relativa a la aprobación inicial de la modificación puntual de las normas subsidiarias de planeamiento de ámbito municipal, para la delimitación de un área de núcleo rural de Vilar do Mato (MPNNSSPP/SNR Vilar do Mato).",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual NNSS delimitacion nucleo rural Vilar do Mato,True,anuncio,"[""MOD_PUN""]","[""fase_inicial""]",0.98,"El texto menciona ""modificación puntual de las normas subsidiarias"", que corresponde a la etiqueta MOD_PUN. También indica ""aprobación inicial"", lo que asigna la subcategoria fase_inicial.",48.449
67,boib,Aprobación inicial de la modificación puntual nº 3 de las vigentes normas subsidiarias,MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 3 NNSS vigentes,True,aprobación,"[""MOD_PUN""]","[""fase_inicial""]",0.98,"El texto menciona explícitamente ""modificación puntual nº 3"" que activa la categoría MOD_PUN, y ""Aprobación inicial"" que indica la fase_inicial del ciclo. El fragmento clave es: ""Aprobación inicial de la modificación puntual nº 3"".",50.946
68,boja,"Edicto de 29 de enero de 2025, de la Gerencia Municipal de Urbanismo del Excmo. Ayuntamiento de Almería, de información pública del procedimiento de Evaluación Ambiental Estratégica de la 78.ª modificación puntual del PGOU de Almería. (PP. 230/2025).",MOD_PUN,True,MOD_PUN,fase_ip,IP EAE 78 mod puntual PGOU Almeria,True,extracto,"[""PGOU"", ""MOD_PUN""]","[""fase_ip""]",0.98,"El texto menciona explícitamente ""PGOU de Almería"" (etiqueta PGOU) y ""78.ª modificación puntual"" (etiqueta MOD_PUN). El término ""información pública del procedimiento"" indica claramente que está en la fase de información pública (fase_ip).",53.373
69,doe,Anuncio de 28 de enero de 2025 sobre aprobación de la modificación puntual n.º 2 a-b-c-e del Plan General Municipal.,MOD_PUN,True,MOD_PUN,,Aprobacion mod puntual 2 a-b-c-e PGM sin fase explicita,True,anuncio,"[""MOD_PUN"", ""PGOU""]",[],0.98,"El texto menciona explícitamente ""modificación puntual"" (categoría MOD_PUN) y ""Plan General Municipal"" (categoría PGOU). No hay indicaciones de fase ni uso del suelo, por lo que subcategorias vacías.",51.072
70,bocyl,INFORMACIÓN pública relativa a la aprobación inicial de la modificación puntual n.º 4 de las Normas Urbanísticas Municipales de San Cristóbal de Segovia (Segovia). Expte.: 318/2025.,MOD_PUN,True,MOD_PUN,fase_inicial,IP aprobacion inicial mod puntual 4 NUM San Cristobal de Segovia,True,información_pública,"[""PGOU"", ""MOD_PUN""]","[""fase_inicial""]",0.98,"El texto menciona explícitamente ""Normas Urbanísticas Municipales"" (equivalente a PGOU), ""modificación puntual"" (MOD_PUN) y ""aprobación inicial"" (fase_inicial). Todos los elementos están claramente identificados en la descripción.",102.213
71,dog,ANUNCIO de la aprobación definitiva de la modificación puntual del Plan general de ordenación municipal y del PE-1 en el ámbito de la parcela EM-FE (O Espiño) (expediente 2024/00051617M).,MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual PGOM y PE-1 parcela EM-FE O Espiño,True,anuncio,"[""PGOU"", ""MOD_PUN"", ""PLAN_ESP""]","[""fase_definitiva"", ""uso_rustico""]",0.98,"El texto menciona explícitamente ""anuncio de la aprobación definitiva"" (dispara fase_definitiva y act_type), ""modificación puntual del Plan general de ordenación municipal"" (dispara MOD_PUN y PGOU) y ""del PE-1"" que se refiere a un plan especial (dispara PLAN_ESP). El fragmento ""ámbito de la parcela EM-FE (O Espiño)"" sugiere suelo rústico o zona específica, pero no hay señales explícitas de uso concreto más allá de lo implícito en la modificación puntual; sin embargo, la referencia al ámbito específico y a menudo asociado con suelo rústico podría inferirse como uso_rustico si ""EM-FE"" sigue una nomenclatura común para ello, aunque la señal no es tan explícita. Revisando las reglas, solo asignar subcategorías si hay señal explícita. No veo ""suelo rústico"", ""suelo no urbanizable"", etc. Por tanto, uso_rustico podría ser infundado sin una palabra clave como ""rústico"". Me retracto: la descripción no contiene las palabras clave para uso_rustico, energía, equipamiento, etc. Solo PGOU (por el nombre del plan), MOD_PUN (por ""modificación puntual"") y PLAN_ESP (por ""PE-1""). Para subcategorías de uso, no hay indicios suficientes en el texto proporcionado para asignar ninguna etiqueta de uso específico. Solo se puede inferir que es una modificación definitiva, por lo que fase_definitiva es correcta por ""aprobación definitiva"".",121.334
72,dogv,ANUNCIO de la modificación puntual del Plan general de ordenación urbana 82 en la avenida del Parador y calles del Rèmol y del Corball.,MOD_PUN,True,MOD_PUN,,Anuncio mod puntual PGOU 82 av del Parador sin fase explicita,True,anuncio,"[""MOD_PUN"", ""PGOU""]",[],1.0,"El texto menciona explícitamente ""modificación puntual del Plan general de ordenación urbana 82"", lo cual justifica las etiquetas MOD_PUN y PGOU. No hay mención a fase ni uso del suelo específico en el fragmento proporcionado.",51.088
73,borm,Aprobación inicial de la modificación puntual n.º 8 del Plan Especial de Ordenación y Protección del Conjunto Histórico de Cartagena en parcela 78342-11 C/ Real 12. Mercantil Dentro y Fuera SL.,MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 8 Plan Especial Conjunto Historico Cartagena,True,aprobación,"[""PLAN_ESP"", ""MOD_PUN""]","[""fase_inicial""]",0.95,"La descripción contiene explícitamente ""modificación puntual n.º 8"" (MOD_PUN), ""Plan Especial de Ordenación..."" (PLAN_ESP) y ""Aprobación inicial"" (fase_inicial). El fragmento clave es: 'Aprobación inicial de la modificación puntual n.º 8 del Plan Especial...'.",56.695
74,doe,"Acuerdo de 30 de noviembre de 2023, de la Comisión de Urbanismo y Ordenación del Territorio de Extremadura, de aprobación definitiva de la modificación puntual n.º 1 del Plan General Municipal de Malpartida de Cáceres para la delimitación de la Unidad de Actuación UA-AU-10.1 del polígono industrial ""Las Arenas"", con el objetivo de eliminar la discontinuidad existente compactando la misma.",MOD_PUN,True,MOD_PUN,"fase_definitiva,uso_industrial",Aprobacion definitiva mod puntual 1 PGM Malpartida poligono industrial Las Arenas,True,acuerdo,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva"", ""uso_industrial""]",0.95,"El texto menciona explícitamente ""aprobación definitiva"" de la ""modificación puntual n.º 1 del Plan General Municipal"", lo que dispara las etiquetas MOD_PUN (por ser una modificación puntual del PGOU) y PGOU (como plan base). La referencia al ""polígono industrial Las Arenas"" indica el uso industrial. El nivel de confianza es alto (>0.95) porque todas las categorías están claramente nombradas en la descripción: ""Plan General Municipal"", ""modificación puntual"", ""aprobación definitiva"", y ""polígono industrial"".",78.533
75,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, para la ejecución del proyecto de urbanización de calles y plazas, en el término municipal de Pozaldez (Valladolid), obra incluida en el Plan Diputación-Ayuntamientos 2024-2025. Expte.: 1/2025.",PROY_URB,True,"PROY_URB,LIC_URB",uso_rustico,IP autorizacion uso excepcional suelo rustico para proyecto urbanizacion calles Pozaldez,True,información_pública,"[""LIC_URB"", ""PROY_URB""]","[""uso_rustico"", ""fase_ip""]",0.95,"El texto menciona ""solicitud de autorización de uso excepcional de suelo rústico"" (dispara LIC_URB y uso_rustico) y ""ejecución del proyecto de urbanización"" (dispara PROY_URB). El acto es una ""INFORMACIÓN pública"" con un plazo de consultas implícito en la exposición pública (dispara fase_ip).",73.998
76,doe,Anuncio de 19 de febrero de 2025 sobre aprobación inicial del Proyecto de Urbanización que afecta al Sector Urbanizable SUB-1 de las Normas Subsidiarias Municipales.,PROY_URB,True,PROY_URB,fase_inicial,Aprobacion inicial Proyecto Urbanizacion sector SUB-1 NNSS,True,anuncio,"[""PROY_URB""]","[""fase_inicial"", ""uso_residencial""]",0.92,"El texto indica explícitamente ""Anuncio"" como tipo de acto y ""aprobación inicial del Proyecto de Urbanización"", justificando las etiquetas PROY_URB, fase_inicial y uso_residencial (por estar en un sector urbanizable SUB-1). La mención a ""Normas Subsidiarias Municipales"" refuerza el contexto de planeamiento general.",70.236
77,boja,"Anuncio de 14 de marzo de 2025, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se notifica acuerdo de inicio de procedimiento sancionador por adquisición de cuotas y porcentajes de propiedad en parcelación urbanística, en el término municipal de Dos Hermanas (Sevilla).",PROY_URB,True,PROY_URB,,Inicio procedimiento sancionador parcelacion urbanistica ilegal Dos Hermanas,False,anuncio,[],[],0.95,"El texto menciona ""parcelación urbanística"" pero el acto es una notificación de un procedimiento sancionador por la adquisición de cuotas en dicha parcelación, no es un plan, una modificación, ni una licencia de uso del suelo propiamente dicha. Es un acto administrativo disciplinario/jurídico sobre una transacción económica relacionada con urbanismo, no clasifícable en las categorías N2 de planeamiento urbano (PGOU, PLAN_ESP, MOD_PUN, PROY_URB, LIC_URB) ni declaraciones de interés (DIC_INT). Por tanto, is_relevant=False según la regla 1.",79.868
78,bor,"Modificado al Proyecto de Urbanización en UE N 7-10 ""Río San Miguel"" proveniente del PERI 41 Río San Miguel. Aprobación inicial. 09.3. Expediente URB07-2024/0007",PROY_URB,True,PROY_URB,fase_inicial,Aprobacion inicial Modificado Proyecto Urbanizacion UE N7-10 Rio San Miguel,True,modificación,"[""PROY_URB""]","[""fase_inicial"", ""fase_avance""]",0.95,"El texto menciona ""Modificado al Proyecto de Urbanización en UE N 7-10"" lo que indica una modificación de un proyecto (PROY_URB). También se cita ""Aprobación inicial"" (fase_inicial) y proviene del ""PERI 41"" que es típicamente un plan en fase de avance o estudio preliminar, justificando la etiqueta fase_avance.",71.42
79,boja,"Anuncio de 20 de diciembre de 2024, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se requiere el cumplimiento de la resolución finalizadora de procedimiento de restablecimiento de la legalidad territorial por parcelación urbanística, en el t.m. de San Roque (Cádiz).",PROY_URB,True,PROY_URB,,Requerimiento cumplimiento legalidad territorial parcelacion urbanistica San Roque,True,anuncio,"[""LIC_URB""]",[],0.65,"El anuncio requiere el cumplimiento de una resolución sobre parcelación urbanística en San Roque, lo que se relaciona con la gestión de calificación o licencia de uso del suelo (LIC_URB). No hay información explícita sobre fase (aprobación, pública, etc.) ni tipo de uso específico en el texto, por lo que las subcategorías vacías y la confianza es moderada.",138.605
80,boc,"Aprobación definitiva de la modificación del ámbito de la Unidad de Ejecución R-06 de Renedo, así como estimación y desestimación de alegaciones. Expediente 2023/8287.",PROY_URB,True,PROY_URB,fase_definitiva,Aprobacion definitiva modificacion ambito UE R-06 Renedo,True,aprobación,"[""PROY_URB""]","[""fase_definitiva""]",0.95,"El texto menciona ""Aprobación definitiva"" que corresponde a la fase_definitiva y ""Unidad de Ejecución R-06"", lo cual activa la categoría PROY_URB para proyectos de urbanización/reparcelación.",62.291
