id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
38,boja,"Resolución de 4 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad a la Resolución de 24 de febrero de 2025, de autorización ambiental unificada simplificada, para el proyecto que se cita, en el término municipal de Cantillana (Sevilla).",AAU,resolución,True,AAU,,True,resolución,"[""AAU""]",[],0.98,"El texto menciona explícitamente ""autorización ambiental unificada simplificada"" para el proyecto, que corresponde al procedimiento AAU según la taxonomía (equivalente regional a DIA en BOJA). No se mencionan tecnologías específicas ni otro tipo de proyectos energéticos.",48.594
39,boja,"Acuerdo de 19 de diciembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Málaga, por el que se abre un periodo de información pública sobre el expediente de autorización ambiental unificada para el proyecto que se cita, en los términos municipales de Cártama y Pizarra.",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.98,"El texto menciona explícitamente ""expediente de autorización ambiental unificada"", lo que activa el procedimiento AAU (equivalente regional a DIA). La descripción no incluye tecnologías energéticas específicas, por lo que technologies=[] es correcto.",56.923
40,doe,"Anuncio de 31 de enero de 2025 por el que se pone a disposición del público la información relativa al procedimiento de solicitud de autorización ambiental unificada del proyecto de explotación porcina, promovido por Montemoheda, SL, en el término municipal de Guijo de Granadilla (Cáceres).",AAU,anuncio,True,AAU,,True,anuncio,"[""AAU""]",[],0.95,"La descripción menciona explícitamente ""autorización ambiental unificada"" (AAU), que es un procedimiento N2. El proyecto es de ""explotación porcina"", que no corresponde a ninguna tecnología energética definida, por lo que technologies=[] es correcto. El tipo de acto es ""anuncio"".",50.169
41,boja,"Acuerdo de 24 de enero de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se da publicidad a la resolución de autorización ambiental unificada de proyecto obras para la captación de aguas subterráneas mediante sondeo para uso domestico estacional, en el término municipal de Huéscar (Granada). (PP. 171/2025).",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.95,"El texto menciona explícitamente ""autorización ambiental unificada"", lo cual activa el procedimiento AAU. El proyecto es para captación de aguas subterráneas (sondeo), no se clasifica como energía renovable según la lista de tecnologías N3, por lo que technologies=[].",51.438
42,boja,"Acuerdo de 27 de noviembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se hace pública resolución de modificación de informe vinculante por el que se otorga la autorización ambiental unificada de plantas solares fotovoltaicas e infraestructuras de evacuación en los términos municipales de Cacín, El Turro, Alhama de Granada, Chimeneas, Moraleda de Zafayona, Pinos Puente, Íllora y Atarfe (Granada). (PP. 10163/2024).",AAU,acuerdo,True,AAU,"fotovoltaica,línea_eléctrica",True,acuerdo,"[""AAU""]","[""fotovoltaica"", ""línea_eléctrica""]",0.95,"El texto menciona explícitamente ""autorización ambiental unificada"", que corresponde a la etiqueta AAU, y describe proyectos de ""plantas solares fotovoltaicas"" (fotovoltaica) e ""infraestructuras de evacuación"" (línea_eléctrica). Se trata de una modificación de informe vinculante para otorgar esta autorización.",57.22
43,boja,"Resolución de 10 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad a la resolución de autorización ambiental unificada para el proyecto que se cita, en el término municipal de El Pedroso, provincia de Sevilla. (PP. 535/2025).",AAU,resolución,True,AAU,,True,resolución,"[""AAU""]",[],0.95,"El texto menciona explícitamente ""autorización ambiental unificada"", lo que identifica el procedimiento AAU. No se mencionan tecnologías energéticas específicas en la descripción proporcionada.",44.273
44,boa,"RESOLUCIÓN de 27 de enero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de la concentración parcelaria de la zona de Santed (Zaragoza), promovido por la Dirección General de Desarrollo Rural del Gobierno de Aragón. (Número de Expediente: INAGA 500201/01A/2022/07286).",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.98,"El texto menciona explícitamente ""se formula la declaración de impacto ambiental"" para el proyecto de concentración parcelaria, lo que corresponde al procedimiento DIA. Al ser un proyecto agrícola (concentración parcelaria) no se identifican tecnologías del sector energético.",49.672
45,bopv,"ANUNCIO de 17 de enero de 2025, de la Delegada Territorial de Industria, Transición Energética y Sostenibilidad de Bizkaia, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto «Parque Eólico Iparaixe II, 21 MW, y sus infraestructuras de evacuación», en los términos municipales de Barakaldo y Valle de Trápaga-Trapagaran (Bizkaia).

				
2025/00477",DIA,anuncio,True,"AAP,DIA","eólica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""eólica""]",0.98,"El texto menciona explícitamente ""Autorización Administrativa Previa (AAP)"" y ""Declaración de Impacto Ambiental (DIA)"". La tecnología identificada es eólica por el nombre del proyecto «Parque Eólico».",50.132
46,bocyl,"RESOLUCIÓN de 22 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de planta de valorización de residuos para la producción de biometano, ubicada en la parcela 99 del polígono 619, del término municipal de San Millán de los Caballeros (León), promovido por «Biorig Energy San Millán - León, S.L.». Expte.: EIAO/2024/LE/008.",DIA,resolución,True,DIA,biogás_biometano,True,resolución,"[""DIA""]","[""biogás_biometano""]",0.95,"El texto contiene explícitamente ""se dicta la declaración de impacto ambiental"", que activa el procedimiento DIA. Además, menciona un ""proyecto de planta de valorización de residuos para la producción de biometano"", identificando la tecnología biogás_biometano.",54.252
47,bocyl,"RESOLUCIÓN de 21 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de una planta de cogeneración de energía eléctrica y vapor de proceso a partir de biomasa, denominada «Roblum», y una planta anexa de captura de CO2, en el término municipal de La Robla (León), promovido por «Desarrollos Renovables Abies, S.L.».",DIA,resolución,True,DIA,biomasa,True,resolución,"[""DIA""]","[""biomasa""]",0.98,"El texto menciona explícitamente ""se dicta la declaración de impacto ambiental"", que activa el procedimiento DIA. Además, se trata de una planta de cogeneración a partir de biomasa, lo que asigna la tecnología ""biomasa"".",57.069
48,dogv,"RESOLUCIÓN de 25 de noviembre de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de FV Alcoy, del término municipal de Alcoy. Expediente: (3658152) 305/2024/AIA.",DIA,resolución,True,DIA,fotovoltaica,True,resolución,"[""DIA""]","[""fotovoltaica""]",0.98,"El texto menciona explícitamente ""se formula la declaración de impacto ambiental"", lo que activa el procedimiento DIA. Además, se identifica claramente un proyecto de energía solar con el nombre ""proyecto de FV Alcoy"", indicando tecnología fotovoltaica. La confianza es alta debido a la terminología específica y sin ambigüedades en la descripción.",60.569
49,boa,"RESOLUCIÓN de 12 de febrero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se modifica puntualmente la de 3 de enero de 2017, en la que se formuló declaración de impacto ambiental y se otorgó la Autorización Ambiental Integrada para la ampliación de una explotación de ganado porcino de cebo hasta una capacidad de 4.160 plazas (499,20 UGM), situada en el polígono 6, parcela 117, del término municipal de Laluenga (Huesca), y promovida por Bal-Ben SC. (Número de Expediente: INAGA 500305/02/2024/09790).",DIA,resolución,True,"DIA,AAI",,True,modificación,"[""DIA"", ""AAI""]",[],0.98,"La descripción indica que la resolución modifica una resolución anterior en la que se formuló ""declaración de impacto ambiental"" (DIA) y se otorgó la ""Autorización Ambiental Integrada"" (AAI). El proyecto es una explotación porcina, no energética.",58.35
50,boe,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto de la planta fotovoltaica FV Caiba, de 200 MW de potencia instalada, y su infraestructura de evacuación, en la Comunidad de Madrid, promovido por la Sociedad Desarrollos Renovables Iberia Dzeta, S.L.U. Exp.: PFOT-1169.",DIA,anuncio,True,"AAP,DIA","fotovoltaica,línea_eléctrica",True,anuncio,"[""DIA""]","[""fotovoltaica""]",0.95,"El texto menciona explícitamente ""solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental"", lo que activa el procedimiento DIA. La tecnología es fotovoltaica, indicada en ""planta fotovoltaica FV Caiba"". El tipo de acto pre-clasificado es ""anuncio"", consistente con la descripción de un anuncio para información pública.",55.793
51,dogv,"RESOLUCIÓN de 18 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula declaración de impacto ambiental del proyecto de autorización ambiental integrada para una industria de fabricación de baterías, en el polígono 101, parcela 2 GAUSA (Parc Sagunt II), del término municipal de Sagunto. Expediente: (3675763) 15/2025/AIA.",DIA,resolución,True,"DIA,AAI",almacenamiento,True,resolución,"[""DIA"", ""AAI""]",[],0.98,"El texto menciona explícitamente la formulación de ""declaración de impacto ambiental"" (DIA) para el proyecto. Además, se refiere a una ""autorización ambiental integrada"" (AAI). Aunque la actividad es fabricación de baterías (sector energético/industrial), no aparece ningún componente tecnológico específico de la lista N3 (fotovoltaica, eólica, almacenamiento, etc.) en la descripción proporcionada.",58.577
52,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la que se formula la declaración de impacto ambiental sobre el Proyecto Básico de Reforma de vivienda en edificio existente para conversión en Agroturismo (“Torre de S’Almunia”) - Es Rafal des Porcs”, promovido por Maria del Milagro de Sarriera y Vargas-Zuñiga, TM de Santanyí) (Exp. 96A/2024)",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.95,"El texto menciona explícitamente ""se formula la declaración de impacto ambiental"", lo que activa el procedimiento DIA. El proyecto es una reforma de vivienda para agroturismo, no un proyecto energético puro, por lo que technologies=[].",48.764
53,boca,"Viceconsejería de Transición Ecológica, Lucha contra el Cambio Climático y Energía.- Anuncio por el que se hace pública la Resolución de 11 de diciembre de 2024, que da publicidad al Acuerdo de la Comisión Autonómica de Evaluación Ambiental de 3 de diciembre de 2024, relativo a la Declaración de Impacto Ambiental del proyecto denominado “Parque Eólico El Vivero”, promovido por Ayagaures Medio Ambiente, S.L., en el término municipal de Agüimes, Gran Canaria.- Expte. 18/2024-0710134240.",DIA,anuncio,True,DIA,eólica,True,anuncio,"[""DIA""]","[""eólica""]",0.98,"El texto menciona explícitamente ""Declaración de Impacto Ambiental del proyecto denominado 'Parque Eólico El Vivero'"", lo que activa la etiqueta DIA. El nombre del proyecto contiene ""Eólico"", lo que confirma la tecnología eólica.",50.376
54,boib,"Resolución de la Directora General de Armonización Urbanística y Evaluación ambiental por la que se formula la declaración de impacto ambiental de la modificación sustancial de la AAI IPPC 02/2015 centro de recepción y pretratamiento de hidrocarburos, aceites usados y aguas aceitosas en el dique del Oeste a Palma, promovido por parte de Servmar Balear SL en la parcela 6.2.05 sector portuario San Carlos - Dique del Oeste, TM Palma (Exp. 33A/2024)",DIA,resolución,True,"DIA,AAI",petróleo,True,resolución,"[""DIA""]","[""petróleo""]",0.95,"El texto menciona ""se formula la declaración de impacto ambiental"", lo que activa el procedimiento DIA. También se refiere a una AAI IPPC 02/2015 relacionada con hidrocarburos y aceites usados, indicando tecnología petróleo. La resolución es del ámbito autonómico (BOIB).",52.654
55,dogc,"Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental de la actividad ganadera porcina promovida por La Cendrosa, SL, en el término municipal de Penelles (exp. FUE-2024-04049118)",DIA,anuncio,True,"DIA,AAI",,True,anuncio,"[""DIA""]",[],0.85,"El texto menciona ""solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental"", lo que activa el procedimiento DIA por la referencia explícita a ""declaración de impacto ambiental"". No se identifica una tecnología energética específica, dado que se trata de una actividad ganadera porcina.",49.774
56,dog,"RESOLUCIÓN de 7 de febrero de 2025, de la Dirección General de Planificación Energética y Minas, por la que se declara la utilidad pública, en concreto, sobre la finca núm. 114 de la RBDA de la infraestructura de distribución de energía eléctrica correspondiente al incremento de un circuito en la LAT 132 kV Mondoñedo-Meira, entre el apoyo 22 y la subestación de Meira, en los términos municipales de Mondoñedo y A Pastoriza (Lugo), y que promueve Begasa (expediente 2021/109 ATE).",DUP,resolución,True,DUP,línea_eléctrica,True,resolución,"[""DUP""]","[""línea_eléctrica""]",0.98,"El texto menciona ""se declara la utilidad pública"" en referencia a una infraestructura de distribución de energía eléctrica, lo que corresponde al procedimiento DUP. La tecnología mencionada es línea eléctrica por el contexto de ""distribución de energía eléctrica"" y ""circuito"".",51.924
57,boe,"Resolución TER/4581/2024, de 10 de diciembre de 2024, del Departamento de Territorio, Vivienda y Transición Ecológica, de la Dirección General de Energía, por la que se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública para la construcción de una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Campredó-S.E. Tortosa"") y una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Amposta I y II""), así como el desmontaje de 144 m de línea existente y la retirada del apoyo T31 existente, en el término municipal de Masdenverge, en la comarca del Montsià (Expediente número: FUE-2024-03749133).",DUP,resolución,True,"AAP,AAC,DUP",línea_eléctrica,True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"La descripción menciona explícitamente ""autorización administrativa previa"" (AAP), ""autorización administrativa de construcción"" (AAC) y ""declaración de utilidad pública"" (DUP). La tecnología identificada es ""línea aérea de alta tensión"", que corresponde a la etiqueta ""línea_eléctrica"".",70.639
58,bocyl,"RESOLUCIÓN de 21 de febrero de 2025, del Servicio Territorial de Industria, Comercio y Economía de Valladolid, de autorización administrativa previa, autorización administrativa de construcción de una instalación de producción de energía eléctrica por tecnología fotovoltaica denominada «FV Velilla», y el reconocimiento de utilidad pública, en concreto, de las infraestructuras de evacuación, en el término municipal de Tordesillas (Valladolid). Expte.: FV-2596; ATCE-115.",DUP,resolución,True,"AAP,AAC,DUP","fotovoltaica,línea_eléctrica",True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""fotovoltaica""]",0.98,"El texto menciona explícitamente ""autorización administrativa previa, autorización administrativa de construcción"" (AAP y AAC) y ""reconocimiento de utilidad pública"" (DUP). La tecnología es claramente fotovoltaica según se indica en la descripción del proyecto.",60.584
59,docm,"Anuncio de 03/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de la instalación eléctrica de alta tensión. Referencia: 16211-00081.",DUP,anuncio,True,"AAP,AAC,DUP",línea_eléctrica,True,anuncio,"[""DUP"", ""AAP"", ""AAC""]","[""línea_eléctrica""]",0.95,"El texto menciona explícitamente ""solicitud de autorización administrativa previa, aprobación del proyecto de ejecución"" (que activa las etiquetas AAP y AAC) y ""reconocimiento en concreto de utilidad pública"" (etiqueta DUP). La mención a ""instalación eléctrica de alta tensión"" dispara la etiqueta tecnología línea_eléctrica.",60.126
60,boa,"ANUNCIO del Instituto Aragonés de Gestión Ambiental, por el que se somete a información pública y concurrencia competitiva el expediente de autorización administrativa de concesión de uso privativo del dominio público forestal para la ocupación temporal de terrenos del monte de utilidad pública número T001, denominado ""El Cascalejo"", de titularidad del Ayuntamiento de Albarracín (Teruel), y sito en su término municipal, motivado por la instalación de fibra óptica para poder proporcionar servicio 5G, proyecto financiado con los Fondos Europeos ""Next Generation"" como parte del Plan de Recuperación y Resiliencia de la Unión Europea y promovido por Telefónica de España, SAU. (Número de Expediente: INAGA 440101/44/2024/11113).",DUP,anuncio,False,,,False,anuncio,[],[],0.98,"El texto describe un ""ANUNCIO"" por someter a información pública un expediente de autorización administrativa, pero no menciona explícitamente los procedimientos ambientales N2 (como DIA, AAP o AAC) ni tecnologías del ámbito ambiental/energético. La mención a ""fibra óptica"" y ""servicio 5G"" se refiere a infraestructura de telecomunicaciones, que según las reglas no se incluye en la taxonomía N3. Por tanto, is_relevant=False por falta de procedimientos N2 identificables.",63.821
61,boe,"Anuncio de la Delegación Territorial de Economía, Hacienda, Fondos Europeos y de Industria, Energía y Minas en Sevilla, por el que se somete a información pública la petición realizada por la mercantil Naturgy Vento, S.A., por la que se solicita modificación de Autorización Administrativa Previa y de Construcción así como la Declaración en Concreto de Utilidad Pública, relativa a la instalación de generación de energía eléctrica mediante tecnología eólica denominada ""PE Villanueva 2"", con una potencia instalada de 18,00 MW, y ubicada en los términos municipales de Villanueva de San Juan, Pruna, Puebla de Cazalla y Morón de la Frontera(Sevilla).",DUP,anuncio,True,"AAP,AAC,DUP",eólica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""eólica""]",0.95,"El texto menciona explícitamente ""Autorización Administrativa Previa y de Construcción"", lo que corresponde a los procedimientos AAP y AAC, así como ""Declaración en Concreto de Utilidad Pública"" que corresponde a DUP. La tecnología identificada es la eólica.",57.056
62,boca,"Viceconsejería de Planificación Territorial y Reto Demográfico.- Anuncio de 25 de febrero de 2025, por el que se somete a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano no consolidado UA La Rajita, término municipal de Vallehermoso, La Gomera.",IAE,anuncio,True,IAE,,False,anuncio,[],[],0.98,"El texto describe un ""Anuncio... por el que se somete a información pública"" sobre un Plan Especial de Ordenación del Suelo Urbano, pero no menciona ningún procedimiento N2 específico (como DIA, AAP, IIA, etc.). La Evaluación Ambiental Estratégica mencionada es un proceso general, no un procedimiento individual clasificado. Al no haber identificación de procedimientos N2 según la taxonomía, is_relevant es False.",58.856
63,bocyl,"ORDEN MAV/293/2025, de 24 de marzo, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General de Ordenación Urbana de El Espinar (Segovia). Expte.: EAES/2024/023.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"La descripción menciona explícitamente ""se formula el informe ambiental estratégico"" aplicable a una modificación del Plan General de Ordenación Urbana, lo que corresponde al procedimiento IAE según la regla 8 (aplica a planes y programas). No se menciona ninguna tecnología energética.",50.542
64,bocyl,"ORDEN MAV/23/2025, de 17 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales de Alar del Rey (Palencia). EAES/2024/066.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"El texto menciona ""se formula el informe ambiental estratégico"" referente a una modificación puntual de normas urbanísticas, lo que corresponde al procedimiento IAE (Informe Ambiental Estratégico) aplicable a planes y programas. Al tratarse de normas urbanísticas, las tecnologías energéticas no son relevantes.",50.908
65,boja,"Resolución de 18 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad al informe ambiental estratégico que se cita, en el término municipal de La Rinconada (Sevilla).",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"El texto menciona ""informe ambiental estratégico"", lo cual corresponde explícitamente al procedimiento IAE (Informe Ambiental Estratégico) aplicable a planes y programas según la regla 8. La descripción no cita proyectos de energías renovables ni infraestructuras específicas, por lo que technologies es una lista vacía.",52.424
66,bocm,"Informe ambiental estratégico
– Resolución de 17 de febrero de 2025, de la Directora General de Transición Energética y Economía Circular de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se acuerda hacer público el Informe Ambiental Estratégico de la Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana de 1969, en calle Molino de la Cruz, con vuelta calle Calvario, en el término municipal de Los Molinos, promovido por el Ayuntamiento de Los Molinos. (Expediente: 26-UB2-00073.2/2024, SIA 24/073)",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"El texto menciona explícitamente ""Informe Ambiental Estratégico"" y que se hace público en relación con una ""Modificación Puntual del Plan General"", lo cual cumple la regla 8 y 12 para clasificarlo como IAE. No hay indicios de proyectos específicos ni tecnologías energéticas mencionadas, por lo que technologies=[] y el procedimiento único es IAE.",64.589
67,bocyl,"ORDEN MAV/1586/2024, de 27 de diciembre, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 35 de las Normas Subsidiarias de Planeamiento Municipal de El Royo (Soria). Expte.: EAES/2024/094.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"El texto menciona explícitamente ""informe ambiental estratégico"" y se refiere a una ""modificación puntual... de las Normas Subsidiarias"", lo que califica como IAE (procedimiento para planes y programas). No se mencionan tecnologías energéticas.",99.918
68,docm,"Resolución de 13/02/2025, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula el informe de impacto ambiental del proyecto: Concesión de aguas para riego de 177,17 ha y abastecimiento, en la finca La Nava y Santo Tomé, en el término municipal de Los Yébenes y Marjaliza (Toledo) (expediente PRO-TO-21-2972), cuya promotora es Agronava 85 SL.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto contiene explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde al procedimiento IIA (Informe de Impacto Ambiental - evaluación simplificada). No menciona Declaración de Impacto Ambiental (DIA), así que se clasifica como IIA. La tecnología no es energéticamente relevante para la clasificación N3 dado que es un proyecto de riego agrícola.",57.948
69,dogv,"RESOLUCIÓN de 17 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 11, polígono 1, del término municipal de Chulilla. Expediente: (3633273) 311/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto identifica la resolución como una formulación de ""informe de impacto ambiental"" del proyecto de sondeo para captación de aguas subterráneas, lo que corresponde a la etiqueta IIA (Informe de Impacto Ambiental - evaluación simplificada). No menciona ""declaración de impacto ambiental"", por lo que no se aplica DIA. La tecnología no es energética, así que technologies=[].",66.655
70,dogv,"RESOLUCIÓN de 9 de agosto de 2024, de la DireccióN General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula informe de impacto ambiental del proyecto de reprofundización de sondeo para investigación de aguas subterráneas en la parcela 713 del polígono 1, partida Cumbre, al término municipal de Aras de los Olmos (Valencia). Expediente: (3525678) 164/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto indica explícitamente ""se formula informe de impacto ambiental"", que corresponde al procedimiento IIA (Informe de Impacto Ambiental). El proyecto es un sondeo para investigación de aguas subterráneas, por lo que no se asigna ninguna tecnología energética.",49.754
71,bocyl,"RESOLUCIÓN de 11 de febrero de 2025, de la Delegación Territorial de Ávila, por la que se dicta informe de impacto ambiental del proyecto de sondeo para abastecimiento de agua en la parcela 67 del polígono 16, en el término municipal de Arenas de San Pedro (Ávila), promovido por «Quantum Markethink, S.L.». Expte.: E.I.A.S/2024/AV/023.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"La descripción indica explícitamente que la resolución ""dicta informe de impacto ambiental"", lo cual corresponde al procedimiento IIA (Informe de Impacto Ambiental) según la taxonomía. El proyecto es para un sondeo de agua, por lo que no se asignan tecnologías energéticas. La confianza es alta debido a la claridad del texto en identificar el procedimiento.",61.68
72,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Delegación Territorial de Valladolid, por la que se hace público el informe de impacto ambiental del proyecto de la instalación solar fotovoltaica «Zaratán III» y sus infraestructuras de evacuación, en los términos municipales de Zaratán y Valladolid, promovido por «Moralina Investments, S.L.U.». Expte.: EIA/VA/2024/07.",IIA,resolución,True,IIA,fotovoltaica,True,resolución,"[""IIA""]","[""fotovoltaica"", ""línea_eléctrica""]",0.95,"El texto menciona explícitamente ""informe de impacto ambiental"" para un proyecto fotovoltaico, lo que corresponde al procedimiento IIA (Informes de Impacto Ambiental de evaluación simplificada). Se identifican tecnologías por las referencias a ""instalación solar fotovoltaica"" e ""infraestructuras de evacuación"".",59.546
73,dogv,"RESOLUCIÓN de 11 de julio de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 53 del polígono 13 de la partida Casa Nova en el término municipal de Font de la Figuera. Expediente: (3383470) 066/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""se formula informe de impacto ambiental"", lo que identifica el procedimiento IIA (Informe de Impacto Ambiental). El proyecto es para un sondeo de agua subterránea, que no entra en las categorías de tecnologías energéticas listadas. La descripción corresponde a la Resolución 11 de julio de 2024 de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental en el DOGV.",58.781
74,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la cual se formula el informe de impacto ambiental del Proyecto de una captación de aguas subterráneas (sondeo), en la finca «Son Frare», polígono 7, parcela 233 en el T.M. de Petra. (Exp. 87a/2024)",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"", que corresponde al procedimiento IIA (Informe de Impacto Ambiental), no DIA, ya que es una evaluación simplificada y distinta a la declaración de impacto ambiental. El proyecto trata sobre un sondeo de agua subterránea, que es infraestructura hidráulica general y no encaja con las tecnologías energéticas listadas.",63.492
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde al procedimiento N2 IIA (Informe de Impacto Ambiental). El proyecto es de sondeo para aguas subterráneas, por lo que no se incluyen tecnologías energéticas específicas en la lista N3.",51.523
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación describe un proceso de estabilización y contratación de personal laboral en centros sociosanitarios, sin mención de ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnología energética. Corresponde al dominio de RRHH y empleo público.",48.755
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución de convención para un puesto de trabajo por libre designación en el ámbito de Sanidad, sin mención a ningún procedimiento ambiental (N2) ni referencia a tecnologías energéticas. Se trata de un acto administrativo de recursos humanos que no corresponde al universo ambiental-energético monitorizado.",49.406
