id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
39,bopv,"RESOLUCIÓN 22/2025, de 25 de febrero, del Director de la Secretaría del Gobierno y de Relaciones con el Parlamento, por la que se dispone la publicación del acuerdo por el que se autoriza la suscripción de la prórroga, para el año 2025, del Acuerdo de encomienda de gestión suscrito con el Instituto de Alfabetización y Reeuskaldunización de Adultos, HABE, para la enseñanza del euskera a alumnos presos en centros penitenciarios de la Comunidad Autónoma del País Vasco.

				
2025/01015",CONT_ENC,True,CONT_ENC,tipo_servicios,Prorroga de encomienda de gestion: hereda CONT_ENC. Euskera presos,True,resolución,"[""CONT_ENC""]",[],0.95,"La descripción menciona ""Acuerdo de encomienda de gestión"" (señal CONT_ENC) y se trata de una prórroga de dicho acuerdo, no un contrato LCSP ordinario. La resolución autoriza la suscripción de la prórroga del acuerdo existente de encomienda de gestión para el año 2025.",62.07,
40,bopa,"Resolución de 13 de marzo de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se ordena la publicación del Convenio de colaboración entre la Administración del Principado de Asturias, a través de la Consejería de Derechos Sociales y Bienestar, y el Ayuntamiento de Degaña por el que se establece el marco de cooperación para el desarrollo de las prestaciones sociales del Sistema Público de Servicios Sociales y la encomienda de gestión de la prestación del servicio de ayuda a domicilio y teleasistencia a personas en situación de dependencia del Sistema para la Autonomía y Atención a la Dependencia durante los ejercicios 2024 a 2027. [Cód. 2025-02287]",CONT_ENC,True,CONT_ENC,tipo_servicios,Convenio con encomienda de gestion ayuda a domicilio,True,resolución,"[""CONT_ENC""]",[],0.95,"El texto menciona explícitamente ""encomienda de gestión de la prestación del servicio de ayuda a domicilio y teleasistencia"", lo que corresponde al tipo CONT_ENC según las categorías definidas para este ámbito contractual. Aunque también hay un convenio, el elemento determinante para la clasificación en esta taxonomía es la encomienda de gestión mencionada directamente en el objeto.",119.448,
41,boe,"Resolución de 5 de febrero de 2025, de la Secretaría General Técnica, por la que se publica el Convenio por el que se formaliza la encomienda de gestión al Ayuntamiento de Villanueva del Arzobispo, para la ejecución de obras de reforma y rehabilitación de la casa-cuartel de la Guardia Civil de titularidad estatal radicada en el municipio en el marco del Programa de Fomento de Empleo Agrario.",CONT_ENC,True,CONT_ENC,tipo_obras,Encomienda de gestion ejecucion obras casa-cuartel,True,resolución,"[""CONT_ENC""]","[""tipo_obras""]",0.95,"La publicación es una resolución que formaliza una ""encomienda de gestión"" para la ejecución de ""obras de reforma y rehabilitación"". Según las reglas, un convenio que formaliza una encomienda se clasifica como CONT_ENC. El objeto es claramente de tipo obras (""reforma y rehabilitación"").",59.182,
42,bopa,"Resolución de 13 de marzo de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se ordena la publicación del Convenio de colaboración entre la Administración del Principado de Asturias, a través de la Consejería de Derechos Sociales y Bienestar, y el Ayuntamiento de Castrillón por el que se establece el marco de cooperación para el desarrollo de las prestaciones sociales del Sistema Público de Servicios Sociales y la encomienda de gestión de la prestación del servicio de ayuda a domicilio y teleasistencia a personas en situación de dependencia del Sistema para la Autonomía y Atención a la Dependencia durante los ejercicios 2024 a 2027. [Cód. 2025-02207]",CONT_ENC,True,CONT_ENC,tipo_servicios,Convenio con encomienda de gestion ayuda a domicilio,True,resolución,"[""CONT_ENC""]",[],0.98,"La descripción menciona explícitamente ""la encomienda de gestión del servicio"", lo que activa la categoría CONT_ENC según la regla 4 y el código de clasificación. El texto es una resolución de publicación de este convenio. No hay palabras clave como 'concesión' en el objeto para activar CONT_CON, ni se trata de licitación o formalización estándar.",63.686,
43,boca,"Servicio Canario de Empleo.- Resolución de 31 de diciembre de 2024, de la Presidenta, de encomienda de gestión a la sociedad mercantil pública Instituto Tecnológico de Canarias, S.A. (ITC) para apoyo a la gestión del Centro de Orientación, Emprendimiento, Acompañamiento e Innovación para el Empleo del Servicio Canario de Empleo, año 2025.",CONT_ENC,True,CONT_ENC,tipo_servicios,Encomienda de gestion a medio propio ITC,True,resolución,"[""CONT_ENC""]",[],0.98,"La descripción menciona explícitamente ""Resolución... de encomienda de gestión"", lo cual corresponde a la categoría CONT_ENC según las reglas críticas (punto 4). No se mencionan palabras clave para licitación, formalización, adjudicación o concesión en el objeto del contrato.",109.105,
44,bopa,"Resolución de 13 de marzo de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se ordena la publicación del Convenio de colaboración entre la Administración del Principado de Asturias, a través de la Consejería de Derechos Sociales y Bienestar y el Ayuntamiento de Proaza por el que se establece el marco de cooperación para el desarrollo de las prestaciones sociales del Sistema Público de Servicios Sociales y la encomienda de gestión de la prestación del servicio de ayuda a domicilio y teleasistencia a personas en situación de dependencia del Sistema para la Autonomía y Atención a la Dependencia durante los ejercicios 2024 a 2027. [Cód. 2025-02305]",CONT_ENC,True,CONT_ENC,tipo_servicios,Convenio con encomienda de gestion ayuda a domicilio,True,resolución,"[""CONT_ENC""]","[""tipo_servicios""]",0.98,"La publicación es una resolución por la que se ordena publicar un convenio donde se establece explícitamente ""la encomienda de gestión de la prestación del servicio de ayuda a domicilio y teleasistencia"". Esto encaja perfectamente en la categoría CONT_ENC (encargo a medio propio o encomienda de gestión). El objeto del servicio es asistencia social y teleasistencia, por lo que la subcategoría es tipo_servicios.",67.698,
45,docm,"Resolución de 06/02/2025, de la Dirección General de Recursos Humanos y Transformación, por la que se nombra personal estatutario fijo y se adjudican plazas a las personas aprobadas en el proceso selectivo para el ingreso, por el sistema general de acceso libre, en la categoría de Facultativo/a Especialista de Área de Cirugía Ortopédica y Traumatología, de las instituciones sanitarias del Servicio de Salud de Castilla-La Mancha, convocado por Resolución de 09/03/2021.",NEG_ADJ_RRHH,False,,,Adjudicacion de plazas personal estatutario: RRHH,False,resolución,[],[],0.98,"La publicación trata sobre la adjudicación de plazas y puestos de personal estatutario (""se nombra personal estatutario fijo y se adjudican plazas""), lo cual corresponde a RRHH y no al universo LCSP según las reglas críticas (punto 5).",56.036,
46,boib,"Resolución de la Presidencia del IMAS por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso-oposición para el ingreso como personal funcionario de la escala de Administración especial , subescala técnica, clase técnico-a medio, especialidad Terapia Ocupacional, del subgrupo A2, se nombra personal funcionario de carrera y se adjudican los puestos de trabajo",NEG_ADJ_RRHH,False,,,Adjudicacion de puestos proceso estabilizacion: RRHH,False,resolución,[],[],0.98,"La publicación se refiere a la ""adjudicación de los puestos de trabajo"" y al ingreso como ""personal funcionario"", lo que indica una adjudicación de plazas, correspondiente al ámbito de Recursos Humanos, no a la contratación pública de servicios u obras según LCSP.",54.468,
47,boc,"Resolución de 16 de diciembre de 2024, por la que se adjudica el puesto de trabajo número 8538, Subdirector General del Área de Recaudación de la Agencia Cántabra de Administración Tributaria, Consejería de Economía, Hacienda, Financiación Autonómica y Fondos Europeos, convocado mediante Resolución del Presidente de la Agencia Cántabra de Administración Tributaria, de 6 de noviembre de 2024.",NEG_ADJ_RRHH,False,,,Adjudicacion de puesto de trabajo: RRHH,False,resolución,[],[],1.0,"La publicación refiere a la ""adjudicación del puesto de trabajo número 8538"", que se clasifica como un acto de Recursos Humanos y no como una contratación pública al amparo de la LCSP, por lo tanto is_relevant es False.",54.365,
48,boe,"Resolución de 11 de febrero de 2025, de la Dirección General de Seguridad Jurídica y Fe Pública, en el recurso interpuesto contra la calificación realizada por la registradora de la propiedad de Getafe número 2 en el seno de un procedimiento administrativo de ejecución seguido por la Agencia Estatal de Administración Tributaria en el que, tras inscribir la adjudicación del dominio de una finca adquirido en la correspondiente subasta, suspende la cancelación de la anotación de embargo que en su día se practicó en dicho expediente, así como la cancelación de las cargas posteriores, ordenadas en mandamiento expedido por la Agencia Estatal de Administración Tributaria.",NEG_ADJ_RRHH,False,,,Recurso registral sobre adjudicacion de finca en subasta: no contractual,False,resolución,[],[],0.98,"El texto describe una resolución sobre la inscripción de adjudicación de un dominio derivado de una subasta y cancelación de embargos en el seno de un procedimiento administrativo de ejecución tributario. No corresponde a ningún acto de contratación pública regulada por la LCSP (ni es una concesión demanial ni una simple resolución interna), por lo que is_relevant=False. Las palabras clave como ""subasta"", ""adjudicación del dominio"" y ""cancelación de anotación de embargo"" confirman que se trata de un procedimiento administrativo tributario, no de contratación pública.",72.545,
49,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Viceconsejería de Administraciones Públicas y Atención al Ciudadano, por la que se adjudican destinos a los aspirantes que han superado el proceso selectivo convocado por Resolución de 23 de noviembre de 2022, para ingreso, por el sistema de acceso libre, en la competencia funcional de Oficial de Primera Conductor, en régimen de contratación laboral de carácter fijo discontinuo, que presta sus servicios en el operativo para la prevención y extinción de incendios forestales dependiente de la Consejería de Medio Ambiente, Vivienda y Ordenación del Territorio.",NEG_ADJ_RRHH,False,,,Adjudicacion de destinos proceso selectivo: RRHH,False,resolución,[],[],0.98,"La descripción indica claramente ""se adjudican destinos... en la competencia funcional de Oficial de Primera Conductor"" y lo califica como ""regimen de contratación laboral de carácter fijo discontinuo"", lo que identifica el acto como una asignación de personal (RRHH), no como un contrato de servicios u obra del dominio de la LCSP.",61.304,
50,boja,"Resolución de 26 de febrero de 2025, de la Viceconsejería, por la que se adjudica puesto de trabajo de libre designación convocado por resolución que se cita.",NEG_ADJ_RRHH,False,,,Adjudicacion puesto libre designacion: RRHH,False,resolución,[],[],0.98,"La publicación es una adjudicación de un puesto de trabajo (""se adjudica puesto de trabajo""), que según las reglas del dominio corresponde a RRHH, por lo tanto is_relevant=False. No se aplican categorías de contratación pública LCSP.",50.054,
51,boc,"Resolución de 2 de enero de 2025, por la que se adjudican los puestos de trabajo de la categoría profesional Operario de Carreteras a los aspirantes que han superado el proceso selectivo convocado por Orden PRE/151/2022, de 28 de noviembre.",NEG_ADJ_RRHH,False,,,Adjudicacion puestos proceso selectivo: RRHH,False,resolución,[],[],1.0,"La publicación se refiere a la adjudicación de puestos de trabajo (Operario de Carreteras) para personal, no a una contratación pública de obras o servicios según LCSP; por tanto es un acto de RRHH con is_relevant=False.",53.303,
52,docm,"Resolución de 24/01/2025, de la Dirección General de Recursos Humanos y Transformación, por la que se nombra personal estatutario fijo y se adjudican plazas a las personas aprobadas en el proceso selectivo convocado para el ingreso, por el sistema general de acceso libre, en la categoría de Ingeniero/a Técnico/a, de las instituciones sanitarias del Servicio de Salud de Castilla-La Mancha, convocado por Resolución de 23/08/2021.",NEG_ADJ_RRHH,False,,,Adjudicacion plazas personal estatutario: RRHH,False,resolución,[],[],0.98,"La publicación se refiere a la adjudicación de plazas y el nombramiento de personal estatutario en instituciones sanitarias (""se nombra personal estatutario fijo y se adjudican plazas""), lo que corresponde a RRHH, no a contratación pública según las reglas definidas (is_relevant=False).",58.013,
53,bopa,"Resolución de 14 de marzo de 2025, del Secretario General de la Universidad de Oviedo, por la que se emplaza a los interesados en el recurso de alzada 25/2025 contra los Acuerdos del Tribunal respecto al 1.er y 2.º ejercicio y la anulación del Acuerdo del Tribunal en el que se propone la adjudicación de las plazas, y en el recurso de reposición 30/2025 contra la Resolución del Rector de 13 de febrero de 2025, por la que se adjudican las 40 plazas convocadas por Resolución del Rector de 5 de diciembre de 2023, de la Escala Administrativos de la Universidad de Oviedo, Grupo C, Subgrupo C1, sistema general de acceso libre (BOPA de 20 de diciembre de 2023). [Cód. 2025-02143]",NEG_ADJ_RRHH,False,,,Emplazamiento recurso sobre adjudicacion de plazas: RRHH,False,resolución,[],[],0.98,"La publicación trata sobre la ""adjudicación de las plazas"" y el sistema general de acceso libre para personal administrativo, lo cual corresponde a recursos humanos (RRHH), no a contratación pública de servicios u obras según la LCSP.",58.38,
54,bopa,"Resolución de 23 de enero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se nombra personal estatutario fijo y se adjudican plazas de la categoría de Técnico Especialista en Radiodiagnóstico del Servicio de Salud del Principado de Asturias, convocado por Resolución de 15 de diciembre de 2022 (BOPA de 27 de diciembre de 2022). [Cód. 2025-00725]",NEG_ADJ_RRHH,False,,,Adjudicacion plazas personal estatutario: RRHH,False,resolución,[],[],0.98,"Se trata de una resolución por la que se nombran personal estatutario fijo y se adjudican plazas de un puesto, lo cual corresponde a RRHH y no a contratación pública según las exclusiones definidas (adjudicaciones de plazas o puestos de personal). La descripción no contiene elementos de licitación, formalización, adjudicación de contrato, encargo a medio propio ni concesión de servicios u obras públicas.",65.49,
55,boe,"Resolución de la Autoridad Portuaria de Baleares por la que se anuncia el concurso público para la explotación, en régimen de concesión administrativa, de un bar-cafetería y restaurante en el edificio Port Centre del puerto de Palma (CC-C-P-0011), la elección de la solución más ventajosa y el otorgamiento de la correspondiente concesión administrativa.",NEG_DOM_PUB,False,,,Concesion administrativa demanial portuaria para bar-cafeteria: dominio publico no LCSP,False,resolución,[],[],0.95,"Se trata de una concesión administrativa del puerto (edificio Port Centre), que encaja en la categoría de concesión demanial o ocupación de dominio público, por lo cual no es relevante para contratación pública según las reglas dadas (is_relevant=False). El texto menciona explícitamente ""concesión administrativa"" y ""explotación"" de un establecimiento en el puerto, pero al ser ámbito portuario/dominal se excluye.",65.219,
56,boe,"Anuncio de la Autoridad Portuaria de Sevilla de información pública de la solicitud presentada por Congresos y Turismo de Sevilla SA de modificación sustancial de concesión administrativa Expediente E497, consistente en la ampliación de su plazo.",NEG_DOM_PUB,False,,,Modificacion concesion administrativa portuaria: dominio publico,False,información_pública,[],[],0.98,"La publicación es una ""información pública"" sobre la modificación de una concesión administrativa, pero según las reglas críticas, se trata de una concesión DEMANIAL (autoridad portuaria), por lo que is_relevant=False. El texto cita explícitamente ""Autoridad Portuaria de Sevilla"" y ""modificación sustancial de concesión administrativa"".",60.738,
58,boe,"Anuncio de la Autoridad Portuaria de Sevilla de otorgamiento de concesión administrativa a Sociedad Ibérica de Construcciones Eléctricas, S.A. en la zona de servicio del Puerto de Sevilla con destino a almacenaje, control y distribución de materiales (E620).",NEG_DOM_PUB,False,,,Otorgamiento concesion administrativa portuaria: dominio publico,False,anuncio,[],[],0.98,"El texto menciona ""concesión administrativa"" en el contexto de la Autoridad Portuaria y en la zona del Puerto de Sevilla, lo que indica una concesión demanial (ocupación de dominio público), excluida del ámbito LCSP. El fragmento clave es ""otorgamiento de concesión administrativa... en la zona de servicio del Puerto de Sevilla"".",60.408,
59,boja,"Resolución de 19 de marzo de 2025, de la Dirección General de Trabajo, Seguridad y Salud Laboral, por la que se garantiza el funcionamiento del servicio público que presta la empresa Servicios y Mantenimiento Mabraser XI, S.L., relativo al servicio incluido en los lotes 1, 2 y 7 de la concesión administrativa de limpieza en centros educativos dependientes de la Delegación Territorial de Desarrollo Educativo y Formación Profesional y de Universidad, Investigación e Innovación en Córdoba, en los que dicha empresa es adjudicataria, mediante el establecimiento de los servicios mínimos.",NEG_DOM_PUB,False,,,Servicios minimos por huelga en concesion de limpieza: acto laboral,False,resolución,[],[],0.95,"Se trata de una Resolución de la Dirección General de Trabajo relativa a ""servicios mínimos"" para un servicio público de limpieza en centros educativos, gestionado por una empresa adjudicataria. El acto no es una contratación pública (licitación, formalización, adjudicación), sino una resolución de garantías del funcionamiento de un contrato laboral o de servicios ya existente (posiblemente con personal propio o de empresa externa). Aunque menciona ""concesión administrativa"", el contexto de la Dirección General de Trabajo y los ""servicios mínimos"" indica que se trata de medidas de continuidad de servicio para asegurar el abastecimiento, no del acto de contratación pública en sí mismo. No hay indicios de licitación, formalización o adjudicación de contrato nuevo. La resolución garantiza el funcionamiento de un servicio público (limpieza) mediante servicios mínimos, sin implicar actos de contratación.",88.405,
60,boe,"Anuncio de la Autoridad Portuaria de Tarragona por el que se somete a información pública la solicitud presentada por Bergé Marítima, S.L., para la ocupación y mejora de una nave preexistente y la construcción y posterior explotación, en régimen de concesión administrativa, de un conjunto de dos naves en la confluencia entre el Muelle de Aragón y Navarra, destinada a la manipulación portuaria y almacenaje de graneles sólidos y mercancía general, así como para la generación de energía fotovoltaica.",NEG_DOM_PUB,False,,,Concesion administrativa portuaria naves: dominio publico,False,anuncio,[],[],0.98,"La publicación es un anuncio de la Autoridad Portuaria de Tarragona que somete a información pública una solicitud para la ""ocupación y mejora... en régimen de concesión administrativa"". Esto clasifica la acción como una concesión demanial (regímen administrativo sobre dominio público), por lo que no pertenece al universo de contratación pública regulado por la LCSP.",63.508,
61,boe,Anuncio de la Autoridad Portuaria de Sevilla de información pública de la solicitud presentada por Sevisur Logística SA de otorgamiento de concesión administrativa para ocupación de parcela en la Zona de Actividades Logísticas con destino a la construcción de dos naves logísticas para su cesión a terceros (E661).,NEG_DOM_PUB,False,,,Concesion administrativa portuaria parcela ZAL: dominio publico,False,información_pública,[],[],0.98,"El texto menciona ""concesión administrativa para ocupación de parcela"" y se refiere a una autoridad portuaria, lo que encaja con la definición de concesión demanial (ocupación de dominio público) que es irrelevante para el ámbito de la contratación pública LCSP según las reglas críticas.",57.978,
62,dog,RESOLUCIÓN de 24 de enero de 2025 por la que se autoriza la transmisión inter vivos de la concesión administrativa de la batea Isla II.,NEG_DOM_PUB,False,,,Transmision concesion administrativa de batea: dominio publico maritimo,False,resolución,[],[],1.0,"Se trata de una resolución sobre ""transmisión inter vivos de la concesión administrativa"" de un activo demanial (batea), lo cual corresponde a una concesión demanial, no a un contrato de prestación de servicios de la LCSP. Por tanto, is_relevant=False según la regla de concesiones demaniales.",55.668,
63,boe,Anuncio de la Autoridad Portuaria de Castellón por la que se convoca concurso público para el otorgamiento de una concesión administrativa de ocupación de dominio público portuario.,NEG_DOM_PUB,False,,,Concurso concesion administrativa dominio publico portuario,False,anuncio,[],[],1.0,"El texto menciona ""concesión administrativa de ocupación de dominio público portuario"", lo que según las reglas indica una concesión demanial, excluyendo la publicación del universo de contratación pública LCSP (is_relevant=False).",50.524,
64,dogv,"ANUNCIO del expediente de concesión demanial por razones de interés público de terrenos en el monte del Catálogo de utilidad pública V075 denominado La Redonda, sito en el término municipal de Enguera (Valencia) y perteneciente a su ayuntamiento, a fin de realizar la instalación de infraestructuras de telecomunicaciones, promovido por Telefónica de España, SAU.",NEG_DOM_PUB,False,,,Concesion demanial en monte UP para telecomunicaciones: dominio publico,False,anuncio,[],[],1.0,"La publicación es ""ANUNCIO del expediente de concesión demanial"" sobre terrenos en un monte, lo que corresponde a una concesión demanial por ocupación de dominio público (leyes del dominio público). Según las reglas críticas, esto es is_relevant=False porque se trata de concesión demanial, no de un contrato de concesión de servicios LCSP. No hay ""concesión de servicios"" en el objeto contractual.",64.287,
65,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Resolución de obsolescencias de sistemas de defensa antiaérea del PCMASACOM. Expediente: 2024/ETSAE0906/00003960E.,CONT_LIC,True,CONT_LIC,,Licitacion resolucion obsolescencias defensa antiaerea. Objeto ambiguo servicio o suministro,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La publicación es un ""Anuncio de licitación"" que comunica una convocatoria para la resolución de obsolescencias de sistemas, lo cual corresponde a servicios técnicos de mantenimiento o reparación (tipo_servicios). No se menciona la palabra ""concesión"", por lo que no se aplica la categoría CONT_CON.",59.033,
66,boe,Anuncio de licitación de: ADIF -Consejo de Administración. Objeto: Ejecución de las obras del proyecto de construcción de la nueva estación de Sant Feliú de Llobregat y del proyecto de construcción de la integración del ferrocarril en Sant Feliú de Llobregat. Instalaciones de protección y seguridad. Expediente: 3.24/06110.0183.,CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion ejecucion obras estacion ferroviaria,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"El texto es un ""Anuncio de licitación"" (señal explícita) para la ""Ejecución de las obras del proyecto de construcción"", lo que define el objeto como tipología de obra pública (tipo_obras). La entidad adjudicadora ADIF confirma que pertenece al ámbito estatal.",59.197,
67,boe,"Anuncio de licitación de: Junta de Contratación del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes. Objeto: Servicio de información multicanal del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes. Expediente: ASE/2024/0067.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio informacion multicanal,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"La descripción identifica un ""Anuncio de licitación"" (señal explícita) cuyo objeto es el ""Servicio de información multicanal"", clasificándolo como tipo_servicios según la taxonomía N3. El texto no contiene indicativos de concesión, formalización o adjudicación de contratos ordinarios.",59.778,
68,boe,Anuncio de licitación de: Presidencia de la Confederación Hidrográfica del Ebro. Objeto: Mantenimiento de infraestructuras de la zona regable del Canal de Monegros y Canal del Cinca. Expediente: 011/25-S.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion mantenimiento infraestructuras zona regable,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"El texto indica ""Anuncio de licitación"" para ""Mantenimiento de infraestructuras"", lo que corresponde a una fase inicial de contratación pública de tipo obras/infraestructuras. No se menciona la palabra ""concesión"" en el objeto, por lo que no aplica CONT_CON. La referencia a canales y zona regable confirma el ámbito hidráulico público sin carácter demanial (no es concesión de aguas).",65.897,
69,boe,Anuncio de licitación de: Mesa del Senado. Objeto: Obras de reforma de la sala Enrique Casas Vila del Senado. Expediente: 02/2025.,CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion obras reforma sala Senado,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"""Anuncio de licitación"" indica claramente la fase de convocatoria del acto administrativo (CONT_LIC). El objeto ""Obras de reforma de la sala..."" identifica inequívocamente el tipo de prestación como obras (tipo_obras).",50.724,
70,boe,"Anuncio de licitación de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Redacción del proyecto básico y de ejecución, estudio y coordinación de seguridad y salud y dirección de obra y de ejecución de las obras de consolidación y restauración de los jardines históricos y patio andaluz del Museo Sorolla de Madrid. Expediente: J240065.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion redaccion proyecto y direccion de obra: contrato de servicios,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"El texto identifica claramente un ""Anuncio de licitación"" para la ejecución de obras de consolidación y restauración de jardines, lo que encaja con la categoría CONT_LIC. El objeto incluye explícitamente la ""dirección de obra"", confirmando el tipo de prestación como obras (tipo_obras).",51.981,
71,boe,"Anuncio de licitación de: ADIF -Consejo de Administración. Objeto: Mantenimiento de las instalaciones de energía de tracción: línea aérea de contacto, telemando de energía, subestaciones, centros de autotransformación y sistemas asociados de LAV sur tramos: Madrid- Sevilla, La Sagra-Toledo, Córdoba-Málaga y Antequera-Granada. Expediente: 2.24/21506.0064.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion mantenimiento instalaciones energia traccion,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_suministros""]",0.95,"Es un ""anuncio de licitación"" para el mantenimiento de instalaciones energéticas y suministros asociados, que corresponde a servicios (mantenimiento) y suministros (energía). El objeto no es una obra, sino la gestión y suministro energético.",50.239,
72,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Personal. Objeto: AM. Suministro de gas propano y butano varios cas de Diaper periodo 2025-2026. Expediente: 2024/ETSAE0905/00007151E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion AM suministro gas propano y butano,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"Se trata de un anuncio de licitación explícito por la expresión ""Anuncio de licitación de"". El objeto es el suministro de gas propano y butano, clasificándolo como tipo_suministros según las subcategorías permitidas.",49.229,
73,boe,Anuncio de licitación de: ADIF Alta Velocidad - Consejo de Administración. Objeto: Realizacion de pruebas de infraestructura con material rodante de ancho estandar (1435) (4 lotes). Expediente: 3.24/20810.0048.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion pruebas de infraestructura con material rodante,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La descripción indica claramente ""Anuncio de licitación"", activando CONT_LIC. El objeto, ""Realizacion de pruebas de infraestructura con material rodante"", se refiere a servicios de ensayo y mantenimiento técnico, justificando tipo_servicios. No hay términos como ""concesión"" (excluye CONT_CON), ""formalización"" (excluye CONT_FOR) o ""adjudicación"" (excluye CONT_ADJ).",58.223,
74,boe,"Anuncio de licitación de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Servicio de vigilancia destinado a institutos y centros de la Agencia Estatal Consejo Superior de Investigaciones Científicas. Expediente: LOT31/25.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio vigilancia,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto comienza con ""Anuncio de licitación"" y el objeto es claramente un ""Servicio de vigilancia"", identificando la fase de licitación (CONT_LIC) y el tipo de prestación (tipo_servicios). La palabra ""vigilancia"" confirma que no se trata de una concesión, por lo que CONT_CON no aplica.",52.915,
75,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Apoyo al mantenimiento del VRCC Centauro del ET. Expediente: 2024/ETSAE0906/00002147EB.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion apoyo mantenimiento vehiculos,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.92,"El texto indica ""Anuncio de licitación"", lo que corresponde a la fase CONT_LIC. El objeto es el ""mantenimiento del VRCC Centauro"", una prestación de mantenimiento, por lo que se clasifica como tipo_servicios. No se menciona concesión ni formalización.",51.163,
76,bocm,"Convocatoria contrato
– Resolución de 3 de enero de 2025, de la Gerencia Asistencial de Atención Primaria del Servicio Madrileño de Salud, por la que se hace pública la convocatoria de licitación denominada “Servicio para la prevención y el control de la legionelosis en los centros de salud, consultorios locales y otros edificios dependientes de la Gerencia Asistencial de Atención Primaria del Servicio Madrileño de Salud”",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion servicio legionelosis,True,convocatoria,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La publicación es una ""Convocatoria de licitación"" para un ""Servicio de prevención y control de la legionelosis"", lo que indica una fase de apertura a ofertas (CONT_LIC). El objeto es claramente un servicio técnico-sanitario, por lo que se clasifica como tipo_servicios. No hay indicios de concesión ni formalización/adjudicación aún.",55.121,
77,boe,"Anuncio de licitación de: Presidencia de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M.P. Objeto: Redacción de proyecto, estudio de seguridad y salud (arquitecto o ingeniero) y ejecución de las obras de reforma integral de la Sala Blanca existente en la planta baja del edificio, y de las obras de reacondicionamiento de un laboratorio tipo BSL2 (Biosecurity Level-2) del Instituto de Micro y Nanotecnología, de la Agencia Estatal Consejo Superior de Investigaciones Científicas. Expediente: 33183/25.",CONT_LIC,True,CONT_LIC,"tipo_obras, tipo_servicios",Licitacion mixta redaccion proyecto y ejecucion obras,True,anuncio,"[""CONT_LIC""]","[""tipo_obras"", ""tipo_servicios""]",0.95,"El texto indica explícitamente ""Anuncio de licitación"" y el objeto combina ""Redacción de proyecto, estudio... (servicios profesionales)"" con ""ejecución de las obras de reforma integral..."" y ""obras de reacondicionamiento"". La presencia simultánea de servicios de redacción/proyecto y ejecución de obra justifica ambas subcategorías.",57.252,
