id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
39,boja,"Acuerdo de 19 de diciembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Málaga, por el que se abre un periodo de información pública sobre el expediente de autorización ambiental unificada para el proyecto que se cita, en los términos municipales de Cártama y Pizarra.",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.98,"El texto menciona ""autorización ambiental unificada"" → activa la etiqueta AAU. Es un acuerdo que abre periodo de información pública sobre ese expediente. No se detecta tecnología energética específica (como eólica o fotovoltaica) en el fragmento proporcionado, solo referencia a un proyecto genérico en Cártama y Pizarra sin especificar su naturaleza tecnológica.",143.97
40,doe,"Anuncio de 31 de enero de 2025 por el que se pone a disposición del público la información relativa al procedimiento de solicitud de autorización ambiental unificada del proyecto de explotación porcina, promovido por Montemoheda, SL, en el término municipal de Guijo de Granadilla (Cáceres).",AAU,anuncio,True,AAU,,True,anuncio,"[""AAU""]",[],0.95,"La publicación es un anuncio de información pública sobre una solicitud de ""autorización ambiental unificada"" (AAU). La etiqueta AAI se infiere correctamente desde el contexto procedimental, y la tecnología no es energética aunque sea un proyecto porcino.",62.56
41,boja,"Acuerdo de 24 de enero de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se da publicidad a la resolución de autorización ambiental unificada de proyecto obras para la captación de aguas subterráneas mediante sondeo para uso domestico estacional, en el término municipal de Huéscar (Granada). (PP. 171/2025).",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.98,"El texto menciona explícitamente ""resolución de autorización ambiental unificada"", lo que activa el procedimiento AAU (Autorización Ambiental Unificada). Aunque se refiere a una instalación de captación de aguas subterráneas, este no está incluido en la lista de tecnologías energéticas específicas, por lo que technologies=[] es correcto.",67.002
42,boja,"Acuerdo de 27 de noviembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se hace pública resolución de modificación de informe vinculante por el que se otorga la autorización ambiental unificada de plantas solares fotovoltaicas e infraestructuras de evacuación en los términos municipales de Cacín, El Turro, Alhama de Granada, Chimeneas, Moraleda de Zafayona, Pinos Puente, Íllora y Atarfe (Granada). (PP. 10163/2024).",AAU,acuerdo,True,AAU,"fotovoltaica,línea_eléctrica",True,acuerdo,"[""AAU"", ""DIA""]","[""fotovoltaica""]",0.9,"El texto menciona explícitamente ""modificación de informe vinculante por el que se otorga la autorización ambiental unificada"" → AAU (procedimiento regional a DIA). Al modificarse un informe vinculante sobre plantas solares, también implica una nueva evaluación de impacto (DIA), dado que la AAU en este contexto sustituye o actualiza la DIA. La mención de ""plantas solares fotovoltaicas"" confirma tecnología fotovoltaica.",76.834
43,boja,"Resolución de 10 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad a la resolución de autorización ambiental unificada para el proyecto que se cita, en el término municipal de El Pedroso, provincia de Sevilla. (PP. 535/2025).",AAU,resolución,True,AAU,,True,resolución,"[""AAU""]",[],0.95,"El texto menciona explícitamente ""autorización ambiental unificada"" que corresponde al procedimiento AAU (etiqueta 4). El fragmento clave es: ""resolución de autorización ambiental unificada para el proyecto"". Como no se menciona ninguna tecnología específica, technologies=[]",52.918
44,boa,"RESOLUCIÓN de 27 de enero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de la concentración parcelaria de la zona de Santed (Zaragoza), promovido por la Dirección General de Desarrollo Rural del Gobierno de Aragón. (Número de Expediente: INAGA 500201/01A/2022/07286).",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],1.0,"El texto menciona explícitamente ""formula la declaración de impacto ambiental"" para un proyecto de concentración parcelaria, lo que activa la etiqueta DIA. Como es un proyecto agrario de consolidación de tierras y no tiene una tecnología energética (como fotovoltaica, eólica, biomasa, etc.), tecnologías=[]; el hecho de que sea agricultura no es irrelevante en sí mismo, pero como no tiene una de las tecnologías listadas, se deja vacío. La confianza es máxima porque la mención es explícita y sin ambigüedad.",66.153
45,bopv,"ANUNCIO de 17 de enero de 2025, de la Delegada Territorial de Industria, Transición Energética y Sostenibilidad de Bizkaia, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto «Parque Eólico Iparaixe II, 21 MW, y sus infraestructuras de evacuación», en los términos municipales de Barakaldo y Valle de Trápaga-Trapagaran (Bizkaia).

				
2025/00477",DIA,anuncio,True,"AAP,DIA","eólica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""eólica""]",0.98,"El texto menciona explícitamente ""solicitud de Autorización Administrativa Previa"" → AAP y ""Declaración de Impacto Ambiental"" → DIA en un anuncio de información pública. La tecnología ""eólica"" se infiere del nombre del proyecto ""Parque Eólico"".",55.713
46,bocyl,"RESOLUCIÓN de 22 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de planta de valorización de residuos para la producción de biometano, ubicada en la parcela 99 del polígono 619, del término municipal de San Millán de los Caballeros (León), promovido por «Biorig Energy San Millán - León, S.L.». Expte.: EIAO/2024/LE/008.",DIA,resolución,True,DIA,biogás_biometano,True,resolución,"[""DIA""]","[""biogás_biometano""]",0.95,"El texto menciona explícitamente ""se dicta la declaración de impacto ambiental"" → activa el procedimiento DIA. Además, se referencia una ""planta de valorización de residuos para la producción de biometano"", lo que indica claramente la tecnología biogás_biometano.",65.215
47,bocyl,"RESOLUCIÓN de 21 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de una planta de cogeneración de energía eléctrica y vapor de proceso a partir de biomasa, denominada «Roblum», y una planta anexa de captura de CO2, en el término municipal de La Robla (León), promovido por «Desarrollos Renovables Abies, S.L.».",DIA,resolución,True,DIA,biomasa,True,resolución,"[""DIA""]","[""biomasa"", ""almacenamiento""]",0.95,"La resolución ""dicta la declaración de impacto ambiental"" (fragmento clave) activa el procedimiento DIA. La planta es de ""cogeneración de energía eléctrica y vapor de proceso a partir de biomasa"", lo que indica tecnologías biomasa y almacenamiento (captura de CO2).",65.044
48,dogv,"RESOLUCIÓN de 25 de noviembre de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de FV Alcoy, del término municipal de Alcoy. Expediente: (3658152) 305/2024/AIA.",DIA,resolución,True,DIA,fotovoltaica,True,resolución,"[""DIA""]","[""fotovoltaica""]",0.98,"El texto indica ""se formula la declaración de impacto ambiental"", lo que activa la etiqueta DIA. Además, menciona ""proyecto de FV Alcoy"", identificando tecnología fotovoltaica.",54.71
49,boa,"RESOLUCIÓN de 12 de febrero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se modifica puntualmente la de 3 de enero de 2017, en la que se formuló declaración de impacto ambiental y se otorgó la Autorización Ambiental Integrada para la ampliación de una explotación de ganado porcino de cebo hasta una capacidad de 4.160 plazas (499,20 UGM), situada en el polígono 6, parcela 117, del término municipal de Laluenga (Huesca), y promovida por Bal-Ben SC. (Número de Expediente: INAGA 500305/02/2024/09790).",DIA,resolución,True,"DIA,AAI",,True,modificación,"[""DIA"", ""AAI""]",[],0.95,"El texto menciona ""se formuló declaración de impacto ambiental"" → activa DIA y ""se otorgó la Autorización Ambiental Integrada"" → activa AAI. Es una modificación puntual que hereda ambos procedimientos del acto original. La actividad es ganadera (porcino), por lo que no se etiqueta tecnología energética.",56.747
50,boe,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto de la planta fotovoltaica FV Caiba, de 200 MW de potencia instalada, y su infraestructura de evacuación, en la Comunidad de Madrid, promovido por la Sociedad Desarrollos Renovables Iberia Dzeta, S.L.U. Exp.: PFOT-1169.",DIA,anuncio,True,"AAP,DIA","fotovoltaica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""fotovoltaica""]",0.98,"El texto es un anuncio de información pública sobre una solicitud que incluye explícitamente ""Autorización Administrativa Previa"" (AAP) y ""Declaración de Impacto Ambiental"" (DIA). El proyecto es una ""planta fotovoltaica"", lo que justifica la etiqueta tecnológica.",53.889
51,dogv,"RESOLUCIÓN de 18 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula declaración de impacto ambiental del proyecto de autorización ambiental integrada para una industria de fabricación de baterías, en el polígono 101, parcela 2 GAUSA (Parc Sagunt II), del término municipal de Sagunto. Expediente: (3675763) 15/2025/AIA.",DIA,resolución,True,"DIA,AAI",almacenamiento,True,resolución,"[""DIA""]",[],0.92,"La resolución formula la declaración de impacto ambiental (DIA) del proyecto. Aunque menciona ""autorización ambiental integrada"", el texto no otorga ni modifica AAI, solo evalúa el impacto. No se identifica tecnología específica (baterías implican múltiples procesos sin especificar uno único).",52.607
52,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la que se formula la declaración de impacto ambiental sobre el Proyecto Básico de Reforma de vivienda en edificio existente para conversión en Agroturismo (“Torre de S’Almunia”) - Es Rafal des Porcs”, promovido por Maria del Milagro de Sarriera y Vargas-Zuñiga, TM de Santanyí) (Exp. 96A/2024)",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.95,"El texto indica explícitamente ""formula la declaración de impacto ambiental"" sobre un proyecto de reforma de vivienda para agroturismo, activando el procedimiento DIA. No se mencionan otras tecnologías o procedimientos ambientales. La confianza es alta debido a la referencia directa al procedimiento DIA.",51.873
53,boca,"Viceconsejería de Transición Ecológica, Lucha contra el Cambio Climático y Energía.- Anuncio por el que se hace pública la Resolución de 11 de diciembre de 2024, que da publicidad al Acuerdo de la Comisión Autonómica de Evaluación Ambiental de 3 de diciembre de 2024, relativo a la Declaración de Impacto Ambiental del proyecto denominado “Parque Eólico El Vivero”, promovido por Ayagaures Medio Ambiente, S.L., en el término municipal de Agüimes, Gran Canaria.- Expte. 18/2024-0710134240.",DIA,anuncio,True,DIA,eólica,True,anuncio,"[""DIA""]","[""eólica""]",0.95,"La descripción menciona explícitamente ""Declaración de Impacto Ambiental"" del proyecto ""Parque Eólico El Vivero"", lo que activa la etiqueta DIA. Además, el término ""Parque Eólico"" indica claramente la tecnología eólica. El documento es un anuncio que da publicidad a dicha resolución.",54.045
54,boib,"Resolución de la Directora General de Armonización Urbanística y Evaluación ambiental por la que se formula la declaración de impacto ambiental de la modificación sustancial de la AAI IPPC 02/2015 centro de recepción y pretratamiento de hidrocarburos, aceites usados y aguas aceitosas en el dique del Oeste a Palma, promovido por parte de Servmar Balear SL en la parcela 6.2.05 sector portuario San Carlos - Dique del Oeste, TM Palma (Exp. 33A/2024)",DIA,resolución,True,"DIA,AAI",petróleo,True,resolución,"[""DIA"", ""AAI""]","[""petróleo""]",0.98,"El texto menciona explícitamente ""formula la declaración de impacto ambiental"" → DIA y también ""modificación sustancial de la AAI IPPC"" → AAI. El proyecto trata hidrocarburos, aceites usados y aguas aceitosas, lo que activa la tecnología petróleo.",53.848
55,dogc,"Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental de la actividad ganadera porcina promovida por La Cendrosa, SL, en el término municipal de Penelles (exp. FUE-2024-04049118)",DIA,anuncio,True,"DIA,AAI",,True,anuncio,"[""DIA"", ""AAP"", ""AAC""]",[],0.95,"La descripción menciona ""autorización ambiental"" (que implica AAP+AAC por la estructura compleja), ""declaración de impacto ambiental"" → DIA, y es una solicitud de ""modificación sustancial"" que mantiene los procedimientos del acto original. El anuncio de información pública sobre esta solicitud activa la relevancia según la regla 12. La actividad ganadera porcina no encaja en las tecnologías energéticas listadas.",58.291
56,dog,"RESOLUCIÓN de 7 de febrero de 2025, de la Dirección General de Planificación Energética y Minas, por la que se declara la utilidad pública, en concreto, sobre la finca núm. 114 de la RBDA de la infraestructura de distribución de energía eléctrica correspondiente al incremento de un circuito en la LAT 132 kV Mondoñedo-Meira, entre el apoyo 22 y la subestación de Meira, en los términos municipales de Mondoñedo y A Pastoriza (Lugo), y que promueve Begasa (expediente 2021/109 ATE).",DUP,resolución,True,DUP,línea_eléctrica,True,resolución,"[""DUP""]","[""línea_eléctrica""]",0.95,"El texto menciona ""se declara la utilidad pública, en concreto"" lo que activa el procedimiento DUP (Declaración de Utilidad Pública). La descripción incluye explícitamente ""infraestructura de distribución de energía eléctrica"", ""LAT 132 kV"" y un ""circuito"", identificando claramente la tecnología línea_eléctrica.",56.534
57,boe,"Resolución TER/4581/2024, de 10 de diciembre de 2024, del Departamento de Territorio, Vivienda y Transición Ecológica, de la Dirección General de Energía, por la que se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública para la construcción de una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Campredó-S.E. Tortosa"") y una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Amposta I y II""), así como el desmontaje de 144 m de línea existente y la retirada del apoyo T31 existente, en el término municipal de Masdenverge, en la comarca del Montsià (Expediente número: FUE-2024-03749133).",DUP,resolución,True,"AAP,AAC,DUP",línea_eléctrica,True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"""Resolución... por la que se otorga a la empresa... la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública"". Se identifican explícitamente los procedimientos AAP (""autorización administrativa previa""), AAC (""autORIZACIÓN ADMINISTRATIVA DE CONSTRUCCIÓN"") y DUP (""declaración de utilidad pública""). El texto menciona ""línea aérea de alta tensión"", lo que activa la tecnología [línea_eléctrica].",67.172
58,bocyl,"RESOLUCIÓN de 21 de febrero de 2025, del Servicio Territorial de Industria, Comercio y Economía de Valladolid, de autorización administrativa previa, autorización administrativa de construcción de una instalación de producción de energía eléctrica por tecnología fotovoltaica denominada «FV Velilla», y el reconocimiento de utilidad pública, en concreto, de las infraestructuras de evacuación, en el término municipal de Tordesillas (Valladolid). Expte.: FV-2596; ATCE-115.",DUP,resolución,True,"AAP,AAC,DUP","fotovoltaica,línea_eléctrica",True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""fotovoltaica""]",0.98,"""autorización administrativa previa"" → AAP; ""autorización administrativa de construcción"" → AAC; ""reconocimiento de utilidad pública"" → DUP. Tecnología explícita: ""producción de energía eléctrica por tecnología fotovoltaica"" → fotovoltaica. Confianza muy alta (0.98): todos los procedimientos nombrados explícitamente en el título de la resolución y la tecnología claramente identificada.",58.561
59,docm,"Anuncio de 03/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de la instalación eléctrica de alta tensión. Referencia: 16211-00081.",DUP,anuncio,True,"AAP,AAC,DUP",línea_eléctrica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"""Anuncio... sobre información pública de la solicitud de autorización administrativa previa"" → AAP. ""aprobación del proyecto de ejecución"" → AAC. ""reconocimiento en concreto de utilidad pública"" → DUP. La instalación eléctrica de alta tensión indica tecnología línea_eléctrica.",51.281
60,boa,"ANUNCIO del Instituto Aragonés de Gestión Ambiental, por el que se somete a información pública y concurrencia competitiva el expediente de autorización administrativa de concesión de uso privativo del dominio público forestal para la ocupación temporal de terrenos del monte de utilidad pública número T001, denominado ""El Cascalejo"", de titularidad del Ayuntamiento de Albarracín (Teruel), y sito en su término municipal, motivado por la instalación de fibra óptica para poder proporcionar servicio 5G, proyecto financiado con los Fondos Europeos ""Next Generation"" como parte del Plan de Recuperación y Resiliencia de la Unión Europea y promovido por Telefónica de España, SAU. (Número de Expediente: INAGA 440101/44/2024/11113).",DUP,anuncio,False,,,False,anuncio,[],[],0.98,"El texto describe un anuncio de información pública para una ""autorización administrativa de concesión de uso privativo del dominio público forestal"", que no corresponde a los procedimientos ambientales específicos monitorizados (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). La mención a ""fibra óptica"" y ""servicio 5G"" refiere a telecomunicaciones, no al sector energético ni ambiental.",58.365
61,boe,"Anuncio de la Delegación Territorial de Economía, Hacienda, Fondos Europeos y de Industria, Energía y Minas en Sevilla, por el que se somete a información pública la petición realizada por la mercantil Naturgy Vento, S.A., por la que se solicita modificación de Autorización Administrativa Previa y de Construcción así como la Declaración en Concreto de Utilidad Pública, relativa a la instalación de generación de energía eléctrica mediante tecnología eólica denominada ""PE Villanueva 2"", con una potencia instalada de 18,00 MW, y ubicada en los términos municipales de Villanueva de San Juan, Pruna, Puebla de Cazalla y Morón de la Frontera(Sevilla).",DUP,anuncio,True,"AAP,AAC,DUP",eólica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""eólica""]",0.98,"El texto menciona explícitamente la solicitud de ""modificación de Autorización Administrativa Previa"" (AAP), ""de Construcción"" (AAC) y ""Declaración en Concreto de Utilidad Pública"" (DUP). La referencia a ""generación de energía eléctrica mediante tecnología eólica"" confirma la etiqueta [eólica].",55.316
62,boca,"Viceconsejería de Planificación Territorial y Reto Demográfico.- Anuncio de 25 de febrero de 2025, por el que se somete a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano no consolidado UA La Rajita, término municipal de Vallehermoso, La Gomera.",IAE,anuncio,True,IAE,,True,anuncio,"[""IAE""]",[],0.95,"El texto menciona explícitamente ""Evaluación Ambiental Estratégica Simplificada"", que corresponde al procedimiento IAE (Informe Ambiental Estratégico). Aunque es un plan urbanístico y no una instalación energética, la presencia del procedimiento ambiental lo hace relevante según las reglas. No se mencionan tecnologías energéticas específicas.",49.282
63,bocyl,"ORDEN MAV/293/2025, de 24 de marzo, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General de Ordenación Urbana de El Espinar (Segovia). Expte.: EAES/2024/023.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"""se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General"" → aplica IAE a planes y programas (PGOU). El proyecto no es energético, por lo que technologies=[]",44.87
64,bocyl,"ORDEN MAV/23/2025, de 17 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales de Alar del Rey (Palencia). EAES/2024/066.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"El texto indica ""se formula el informe ambiental estratégico"", lo cual activa el procedimiento IAE. El proyecto se refiere a la modificación de Normas Urbanísticas Municipales, que es un plan o programa, compatible con la aplicación del IAE según las reglas definidas.",47.085
65,boja,"Resolución de 18 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad al informe ambiental estratégico que se cita, en el término municipal de La Rinconada (Sevilla).",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.92,"El texto menciona explícitamente ""informe ambiental estratégico"", que corresponde al procedimiento IAE. Se trata de un trámite específico para planes y programas, no proyectos individuales, y el término encaja perfectamente con la definición de IAE. El documento es una resolución de publicidad de dicho informe.",48.778
66,bocm,"Informe ambiental estratégico
– Resolución de 17 de febrero de 2025, de la Directora General de Transición Energética y Economía Circular de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se acuerda hacer público el Informe Ambiental Estratégico de la Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana de 1969, en calle Molino de la Cruz, con vuelta calle Calvario, en el término municipal de Los Molinos, promovido por el Ayuntamiento de Los Molinos. (Expediente: 26-UB2-00073.2/2024, SIA 24/073)",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"El texto menciona explícitamente ""Informe Ambiental Estratégico"", lo que activa la etiqueta IAE según las reglas para planes y programas (Plan General de Ordenación Urbana). La descripción no menciona tecnologías energéticas específicas, por lo tanto technologies=[] .",48.908
67,bocyl,"ORDEN MAV/1586/2024, de 27 de diciembre, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 35 de las Normas Subsidiarias de Planeamiento Municipal de El Royo (Soria). Expte.: EAES/2024/094.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"La orden ""formula el informe ambiental estratégico"" sobre la modificación puntual de Normas Subsidiarias (un plan/programa) activa el procedimiento IAE según la regla 8. El fragmento clave es ""se formula el informe ambiental estratégico de la modificación puntual..."". No se menciona tecnología energética explícita.",50.353
68,docm,"Resolución de 13/02/2025, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula el informe de impacto ambiental del proyecto: Concesión de aguas para riego de 177,17 ha y abastecimiento, en la finca La Nava y Santo Tomé, en el término municipal de Los Yébenes y Marjaliza (Toledo) (expediente PRO-TO-21-2972), cuya promotora es Agronava 85 SL.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""formula el informe de impacto ambiental"", lo que activa la etiqueta IIA (Informe de Impacto Ambiental) como procedimiento N2. El proyecto trata sobre una concesión de aguas para riego, que es un uso del agua y no una tecnología energética específica de las listadas (fotovoltaica, eólica, hidrógeno, etc.), por lo tanto technologies=[].",56.5
69,dogv,"RESOLUCIÓN de 17 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 11, polígono 1, del término municipal de Chulilla. Expediente: (3633273) 311/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto contiene explícitamente ""formula informe de impacto ambiental"", lo que activa la etiqueta IIA (Informe de Impacto Ambiental) según el procedimiento N2. Aunque es un proyecto de captación de agua, este no entra en las tecnologías energéticas listadas, por lo que technologies=[].",48.903
70,dogv,"RESOLUCIÓN de 9 de agosto de 2024, de la DireccióN General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula informe de impacto ambiental del proyecto de reprofundización de sondeo para investigación de aguas subterráneas en la parcela 713 del polígono 1, partida Cumbre, al término municipal de Aras de los Olmos (Valencia). Expediente: (3525678) 164/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"""formula informe de impacto ambiental"" corresponde a la evaluación simplificada IIA (distinta de DIA). El proyecto es sobre sondeo para aguas subterráneas, no se menciona tecnología energética en el texto explícitamente.",47.685
71,bocyl,"RESOLUCIÓN de 11 de febrero de 2025, de la Delegación Territorial de Ávila, por la que se dicta informe de impacto ambiental del proyecto de sondeo para abastecimiento de agua en la parcela 67 del polígono 16, en el término municipal de Arenas de San Pedro (Ávila), promovido por «Quantum Markethink, S.L.». Expte.: E.I.A.S/2024/AV/023.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],1.0,"El texto contiene explícitamente ""informe de impacto ambiental"", lo que activa el procedimiento IIA (Informe de Impacto Ambiental - evaluación simplificada). El proyecto es para sondeo de agua, no energético, por lo tanto technologies=[].",47.848
72,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Delegación Territorial de Valladolid, por la que se hace público el informe de impacto ambiental del proyecto de la instalación solar fotovoltaica «Zaratán III» y sus infraestructuras de evacuación, en los términos municipales de Zaratán y Valladolid, promovido por «Moralina Investments, S.L.U.». Expte.: EIA/VA/2024/07.",IIA,resolución,True,IIA,fotovoltaica,True,información_pública,"[""IIA""]","[""fotovoltaica""]",0.95,"El texto menciona explícitamente ""informe de impacto ambiental"", lo que corresponde al procedimiento IIA (Información Pública sobre el Informe). Además, se identifica claramente la tecnología ""fotovoltaica"" en la descripción del proyecto («instalación solar fotovoltaica»).",49.248
73,dogv,"RESOLUCIÓN de 11 de julio de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 53 del polígono 13 de la partida Casa Nova en el término municipal de Font de la Figuera. Expediente: (3383470) 066/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],1.0,"La descripción contiene ""se formula informe de impacto ambiental"", lo que activa el procedimiento IIA según la definición de evaluación simplificada distinta de DIA. El proyecto es para sondeo de aguas subterráneas, no energético, por lo que technologies=[].",48.121
74,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la cual se formula el informe de impacto ambiental del Proyecto de una captación de aguas subterráneas (sondeo), en la finca «Son Frare», polígono 7, parcela 233 en el T.M. de Petra. (Exp. 87a/2024)",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto menciona ""formula el informe de impacto ambiental"", que corresponde al procedimiento IIA (Informes de Impacto Ambiental). Aunque el proyecto no es de energía, es relevante según las reglas. No hay tecnologías energéticas mencionadas explícitamente.",46.811
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"La descripción indica ""formula el informe de impacto ambiental"", que corresponde al procedimiento IIA (Informe de Impacto Ambiental, evaluación simplificada). El fragmento exacto es ""por la cual se formula el informe de impacto ambiental"". No hay mención de proyectos energéticos, por lo que technologies está vacío.",51.096
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución de personal laboral (estabilización, contratación y adjudicación de puestos) en centros sociales. No contiene ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Se trata claramente de un asunto de Recursos Humanos/contratación pública, no ambiental-energético.",52.402
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación es una resolución de provisión de puesto de trabajo por libre designación del sector Sanidad, sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni a tecnologías energéticas. Por tanto, no es relevante para el dominio ambiental-energético.",47.614
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre un recurso contencioso-administrativo en materia de procedimiento sancionador por juego, sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP).",45.683
