id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
39,boja,"Acuerdo de 19 de diciembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Málaga, por el que se abre un periodo de información pública sobre el expediente de autorización ambiental unificada para el proyecto que se cita, en los términos municipales de Cártama y Pizarra.",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.92,"El texto menciona ""expediente de autorización ambiental unificada"" (AAU), que es un procedimiento relevante según la taxonomía. El act_type es ""acuerdo"" por ser el tipo de acto administrativo descrito. La baja confianza en tecnologías se debe a que no se especifica la tecnología del proyecto, solo se menciona el ámbito territorial y los municipios, aunque podría inferirse que es ambiental pero no se puede clasificar tecnológicamente.",57.484
40,doe,"Anuncio de 31 de enero de 2025 por el que se pone a disposición del público la información relativa al procedimiento de solicitud de autorización ambiental unificada del proyecto de explotación porcina, promovido por Montemoheda, SL, en el término municipal de Guijo de Granadilla (Cáceres).",AAU,anuncio,True,AAU,,True,anuncio,"[""AAU""]",[],0.95,"Es un anuncio de información pública sobre solicitud de Autorización Ambiental Unificada (AAU). ""solicitud de autorización ambiental unificada"" identifica el procedimiento AAU claramente. El proyecto es porcino, por lo que no es energético y technologies=[].",47.377
41,boja,"Acuerdo de 24 de enero de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se da publicidad a la resolución de autorización ambiental unificada de proyecto obras para la captación de aguas subterráneas mediante sondeo para uso domestico estacional, en el término municipal de Huéscar (Granada). (PP. 171/2025).",AAU,acuerdo,True,AAU,,True,acuerdo,"[""AAU""]",[],0.95,"El texto menciona ""resolución de autorización ambiental unificada"", lo que identifica explícitamente el procedimiento AAU (equivalente regional a DIA). Aunque el proyecto es de captación de aguas, no se enmarca en las tecnologías listadas (no es energía), por lo que technologies=[], pero la clasificación es relevante por el procedimiento N2.",52.407
42,boja,"Acuerdo de 27 de noviembre de 2024, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Granada, por el que se hace pública resolución de modificación de informe vinculante por el que se otorga la autorización ambiental unificada de plantas solares fotovoltaicas e infraestructuras de evacuación en los términos municipales de Cacín, El Turro, Alhama de Granada, Chimeneas, Moraleda de Zafayona, Pinos Puente, Íllora y Atarfe (Granada). (PP. 10163/2024).",AAU,acuerdo,True,AAU,"fotovoltaica,línea_eléctrica",True,acuerdo,"[""AAU""]","[""fotovoltaica"", ""almacenamiento""]",0.95,"El texto indica explícitamente que se hace pública la ""resolución de modificación de informe vinculante por el que se otorga la autorización ambiental unificada"" → procedimiento AAU. Las ""plantas solares fotovoltaicas e infraestructuras de evacuación"" identifican las tecnologías: [fotovoltaica, almacenamiento]. La referencia a plantas solares implica almacenamiento para gestión de intermitencia solar.",58.992
43,boja,"Resolución de 10 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad a la resolución de autorización ambiental unificada para el proyecto que se cita, en el término municipal de El Pedroso, provincia de Sevilla. (PP. 535/2025).",AAU,resolución,True,AAU,,True,resolución,"[""AAU""]",[],0.95,"""se da publicidad a la resolución de autorización ambiental unificada para el proyecto"" → AAU es explícitamente mencionado como procedimiento principal. No se mencionan tecnologías específicas en la descripción.",52.152
44,boa,"RESOLUCIÓN de 27 de enero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de la concentración parcelaria de la zona de Santed (Zaragoza), promovido por la Dirección General de Desarrollo Rural del Gobierno de Aragón. (Número de Expediente: INAGA 500201/01A/2022/07286).",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.98,"La descripción contiene ""se formula la declaración de impacto ambiental"", lo cual es explícitamente DIA según la regla 6. El proyecto es una concentración parcelaria, que no entra en las tecnologías N3 energéticas.",62.093
45,bopv,"ANUNCIO de 17 de enero de 2025, de la Delegada Territorial de Industria, Transición Energética y Sostenibilidad de Bizkaia, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto «Parque Eólico Iparaixe II, 21 MW, y sus infraestructuras de evacuación», en los términos municipales de Barakaldo y Valle de Trápaga-Trapagaran (Bizkaia).

				
2025/00477",DIA,anuncio,True,"AAP,DIA","eólica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""eólica""]",0.98,"El texto es un anuncio de información pública sobre una solicitud que incluye explícitamente ""Autorización Administrativa Previa"" (AAP) y ""Declaración de Impacto Ambiental"" (DIA). Además, el proyecto es un parque eólico de 21 MW, por lo que la tecnología es claramente ""eólica"".",54.806
46,bocyl,"RESOLUCIÓN de 22 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de planta de valorización de residuos para la producción de biometano, ubicada en la parcela 99 del polígono 619, del término municipal de San Millán de los Caballeros (León), promovido por «Biorig Energy San Millán - León, S.L.». Expte.: EIAO/2024/LE/008.",DIA,resolución,True,DIA,biogás_biometano,True,resolución,"[""DIA""]","[""biogás_biometano""]",0.98,"El texto menciona explícitamente ""se dicta la declaración de impacto ambiental"" del proyecto de planta de valorización de residuos para biometano, lo que activa el procedimiento DIA. La tecnología mencionada es ""biometano"".",50.796
47,bocyl,"RESOLUCIÓN de 21 de enero de 2025, de la Dirección General de Infraestructuras y Sostenibilidad Ambiental, por la que se dicta la declaración de impacto ambiental del proyecto de una planta de cogeneración de energía eléctrica y vapor de proceso a partir de biomasa, denominada «Roblum», y una planta anexa de captura de CO2, en el término municipal de La Robla (León), promovido por «Desarrollos Renovables Abies, S.L.».",DIA,resolución,True,DIA,biomasa,True,resolución,"[""DIA""]","[""biomasa""]",0.98,"El texto contiene ""se dicta la declaración de impacto ambiental"", que es el disparador explícito para DIA. Además, menciona ""planta de cogeneración... a partir de biomasa"" y ""captura de CO2"", confirmando biomasa como tecnología relevante.",52.181
48,dogv,"RESOLUCIÓN de 25 de noviembre de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de FV Alcoy, del término municipal de Alcoy. Expediente: (3658152) 305/2024/AIA.",DIA,resolución,True,DIA,fotovoltaica,True,resolución,"[""DIA""]","[""fotovoltaica""]",0.98,"La resolución ""formula la declaración de impacto ambiental"" (frase explícita que activa DIA) y el nombre del proyecto ""FV Alcoy"" indica tecnología fotovoltaica.",45.588
49,boa,"RESOLUCIÓN de 12 de febrero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se modifica puntualmente la de 3 de enero de 2017, en la que se formuló declaración de impacto ambiental y se otorgó la Autorización Ambiental Integrada para la ampliación de una explotación de ganado porcino de cebo hasta una capacidad de 4.160 plazas (499,20 UGM), situada en el polígono 6, parcela 117, del término municipal de Laluenga (Huesca), y promovida por Bal-Ben SC. (Número de Expediente: INAGA 500305/02/2024/09790).",DIA,resolución,True,"DIA,AAI",,True,resolución,"[""DIA"", ""AAI""]",[],0.98,"Texto: ""se formuló declaración de impacto ambiental"" → procedimiento DIA. Texto: ""se otorgó la Autorización Ambiental Integrada"" → procedimiento AAI. Es una resolución modificativa que hereda ambos procedimientos del acto anterior, confirmando la relevancia ambiental y la continuidad del expediente.",54.486
50,boe,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto de la planta fotovoltaica FV Caiba, de 200 MW de potencia instalada, y su infraestructura de evacuación, en la Comunidad de Madrid, promovido por la Sociedad Desarrollos Renovables Iberia Dzeta, S.L.U. Exp.: PFOT-1169.",DIA,anuncio,True,"AAP,DIA","fotovoltaica,línea_eléctrica",True,anuncio,"[""AAP"", ""DIA""]","[""fotovoltaica""]",0.98,"El texto es un Anuncio que somete a información pública una solicitud de ""Autorización Administrativa Previa"" (AAP) y ""Declaración de Impacto Ambiental"" (DIA). El proyecto identificado es la ""planta fotovoltaica"", por lo que la tecnología es fotovoltaica.",53.741
51,dogv,"RESOLUCIÓN de 18 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula declaración de impacto ambiental del proyecto de autorización ambiental integrada para una industria de fabricación de baterías, en el polígono 101, parcela 2 GAUSA (Parc Sagunt II), del término municipal de Sagunto. Expediente: (3675763) 15/2025/AIA.",DIA,resolución,True,"DIA,AAI",almacenamiento,True,resolución,"[""DIA"", ""AAI""]",[],0.95,"La descripción menciona ""formula declaración de impacto ambiental"" (regla 6 para DIA) y ""autorización ambiental integrada"" (AAI). La industria de baterías no está explícitamente vinculada a una tecnología energética en la lista, por lo que technologies=[] (no se infiere directamente fotovoltaica, eólica, etc. solo por el sector de baterías sin más detalle tecnológico específico como electrolizador o celdas solares asociadas).",60.345
52,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la que se formula la declaración de impacto ambiental sobre el Proyecto Básico de Reforma de vivienda en edificio existente para conversión en Agroturismo (“Torre de S’Almunia”) - Es Rafal des Porcs”, promovido por Maria del Milagro de Sarriera y Vargas-Zuñiga, TM de Santanyí) (Exp. 96A/2024)",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.95,"La descripción menciona explícitamente ""se formula la declaración de impacto ambiental"" sobre un proyecto básico, lo que corresponde al procedimiento DIA. El proyecto se trata de una reforma y conversión en agroturismo, no entra en las categorías de tecnologías energéticas definidas.",50.934
53,boca,"Viceconsejería de Transición Ecológica, Lucha contra el Cambio Climático y Energía.- Anuncio por el que se hace pública la Resolución de 11 de diciembre de 2024, que da publicidad al Acuerdo de la Comisión Autonómica de Evaluación Ambiental de 3 de diciembre de 2024, relativo a la Declaración de Impacto Ambiental del proyecto denominado “Parque Eólico El Vivero”, promovido por Ayagaures Medio Ambiente, S.L., en el término municipal de Agüimes, Gran Canaria.- Expte. 18/2024-0710134240.",DIA,anuncio,True,DIA,eólica,True,anuncio,"[""DIA""]","[""eólica""]",0.98,"El texto menciona ""Declaración de Impacto Ambiental"" en el contexto del proyecto eólico, lo que activa el procedimiento DIA y la tecnología eólica. El documento es un anuncio de resolución.",48.256
54,boib,"Resolución de la Directora General de Armonización Urbanística y Evaluación ambiental por la que se formula la declaración de impacto ambiental de la modificación sustancial de la AAI IPPC 02/2015 centro de recepción y pretratamiento de hidrocarburos, aceites usados y aguas aceitosas en el dique del Oeste a Palma, promovido por parte de Servmar Balear SL en la parcela 6.2.05 sector portuario San Carlos - Dique del Oeste, TM Palma (Exp. 33A/2024)",DIA,resolución,True,"DIA,AAI",petróleo,True,resolución,"[""DIA"", ""AAI""]","[""petróleo""]",0.98,"La descripción menciona explícitamente ""formula la declaración de impacto ambiental"" (DIA) y ""modificación sustancial de la AAI IPPC 02/2015"" (AAI), ambos en el mismo acto. El proyecto trata con hidrocarburos, aceites usados y aguas aceitosas, lo que implica tecnología de petróleo.",56.882
55,dogc,"Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental de la actividad ganadera porcina promovida por La Cendrosa, SL, en el término municipal de Penelles (exp. FUE-2024-04049118)",DIA,anuncio,True,"DIA,AAI",,True,anuncio,"[""DIA""]",[],0.95,"""Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental"" → el texto menciona explícitamente ""declaración de impacto ambiental"" como procedimiento activo (DIA). No se menciona AAI en esta publicación, solo la referencia a la modificación de una autorización previa que incluyó DIA.",52.143
56,dog,"RESOLUCIÓN de 7 de febrero de 2025, de la Dirección General de Planificación Energética y Minas, por la que se declara la utilidad pública, en concreto, sobre la finca núm. 114 de la RBDA de la infraestructura de distribución de energía eléctrica correspondiente al incremento de un circuito en la LAT 132 kV Mondoñedo-Meira, entre el apoyo 22 y la subestación de Meira, en los términos municipales de Mondoñedo y A Pastoriza (Lugo), y que promueve Begasa (expediente 2021/109 ATE).",DUP,resolución,True,DUP,línea_eléctrica,True,resolución,"[""DUP""]","[""línea_eléctrica""]",0.95,"""se declara la utilidad pública, en concreto"" → DUP. ""infraestructura de distribución de energía eléctrica"" y ""LAT 132 kV"" → línea_eléctrica. No se menciona DIA, AAP ni AAC explícitamente.",51.905
57,boe,"Resolución TER/4581/2024, de 10 de diciembre de 2024, del Departamento de Territorio, Vivienda y Transición Ecológica, de la Dirección General de Energía, por la que se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública para la construcción de una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Campredó-S.E. Tortosa"") y una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Amposta I y II""), así como el desmontaje de 144 m de línea existente y la retirada del apoyo T31 existente, en el término municipal de Masdenverge, en la comarca del Montsià (Expediente número: FUE-2024-03749133).",DUP,resolución,True,"AAP,AAC,DUP",línea_eléctrica,True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"El texto menciona explícitamente ""autorización administrativa previa"" (AAP), ""autorización administrativa de construcción"" (AAC) y ""declaración de utilidad pública"" (DUP). Además, se describe una instalación eléctrica de alta tensión (líneas aéreas 110 kV), lo que encaja con la tecnología ""línea_eléctrica"".",62.564
58,bocyl,"RESOLUCIÓN de 21 de febrero de 2025, del Servicio Territorial de Industria, Comercio y Economía de Valladolid, de autorización administrativa previa, autorización administrativa de construcción de una instalación de producción de energía eléctrica por tecnología fotovoltaica denominada «FV Velilla», y el reconocimiento de utilidad pública, en concreto, de las infraestructuras de evacuación, en el término municipal de Tordesillas (Valladolid). Expte.: FV-2596; ATCE-115.",DUP,resolución,True,"AAP,AAC,DUP","fotovoltaica,línea_eléctrica",True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""fotovoltaica""]",0.98,"Texto explícito: ""autorización administrativa previa"" → AAP, ""autorización administrativa de construcción"" → AAC, y ""reconocimiento de utilidad pública, en concreto"" → DUP. Tecnología mencionada: ""instalación de producción de energía eléctrica por tecnología fotovoltaica"".",60.545
59,docm,"Anuncio de 03/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de la instalación eléctrica de alta tensión. Referencia: 16211-00081.",DUP,anuncio,True,"AAP,AAC,DUP",línea_eléctrica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"La descripción contiene explícitamente los procedimientos: ""autorización administrativa previa"" (AAP), ""aprobación del proyecto de ejecución"" (AAC) y ""reconocimiento en concreto de utilidad pública"" (DUP). El anuncio se refiere a una instalación eléctrica de alta tensión, lo que implica la tecnología de línea eléctrica. Es un anuncio de información pública sobre una solicitud ambiental, por lo que es relevante según las reglas.",59.918
60,boa,"ANUNCIO del Instituto Aragonés de Gestión Ambiental, por el que se somete a información pública y concurrencia competitiva el expediente de autorización administrativa de concesión de uso privativo del dominio público forestal para la ocupación temporal de terrenos del monte de utilidad pública número T001, denominado ""El Cascalejo"", de titularidad del Ayuntamiento de Albarracín (Teruel), y sito en su término municipal, motivado por la instalación de fibra óptica para poder proporcionar servicio 5G, proyecto financiado con los Fondos Europeos ""Next Generation"" como parte del Plan de Recuperación y Resiliencia de la Unión Europea y promovido por Telefónica de España, SAU. (Número de Expediente: INAGA 440101/44/2024/11113).",DUP,anuncio,False,,,False,anuncio,[],[],0.98,"El texto describe un anuncio de información pública sobre una solicitud de autorización administrativa para el uso del dominio público forestal por una empresa (Telefónica) para instalación de fibra óptica 5G. No se mencionan ni sugieren explícitamente ninguno de los procedimientos ambientales específicos (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Aunque la tecnología implicada es telecomunicaciones/fibra óptica y no está en la lista de tecnologías energéticas, la publicación no pertenece al universo ambiental-energético de evaluación de proyectos.",65.821
61,boe,"Anuncio de la Delegación Territorial de Economía, Hacienda, Fondos Europeos y de Industria, Energía y Minas en Sevilla, por el que se somete a información pública la petición realizada por la mercantil Naturgy Vento, S.A., por la que se solicita modificación de Autorización Administrativa Previa y de Construcción así como la Declaración en Concreto de Utilidad Pública, relativa a la instalación de generación de energía eléctrica mediante tecnología eólica denominada ""PE Villanueva 2"", con una potencia instalada de 18,00 MW, y ubicada en los términos municipales de Villanueva de San Juan, Pruna, Puebla de Cazalla y Morón de la Frontera(Sevilla).",DUP,anuncio,True,"AAP,AAC,DUP",eólica,True,anuncio,"[""AAP"", ""AAC"", ""DUP""]","[""eólica""]",0.98,"El texto es un anuncio sobre información pública de una solicitud que menciona explícitamente ""modificación de Autorización Administrativa Previa y de Construcción"" (dispara etiquetas AAP y AAC) y ""Declaración en Concreto de Utilidad Pública"" (etiqueta DUP). La tecnología ""eólica"" se identifica en el nombre del proyecto.",56.722
62,boca,"Viceconsejería de Planificación Territorial y Reto Demográfico.- Anuncio de 25 de febrero de 2025, por el que se somete a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano no consolidado UA La Rajita, término municipal de Vallehermoso, La Gomera.",IAE,anuncio,True,IAE,,True,anuncio,"[""IAE""]",[],0.95,"El anuncio hace pública la Evaluación Ambiental Estratégica del Plan Especial de Ordenación, que corresponde al procedimiento IAE (Informe/Declaración Ambiental Estratégico) según las reglas, aplicable a planes y programas. El fragmento ""sujeta a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada"" dispara la etiqueta IAE. No hay tecnologías explícitas ni proyectos energéticos mencionados.",55.667
63,bocyl,"ORDEN MAV/293/2025, de 24 de marzo, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General de Ordenación Urbana de El Espinar (Segovia). Expte.: EAES/2024/023.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"""se formula el informe ambiental estratégico"" del Plan General de Ordenación Urbana → IAE (procedimiento N2). Es un acto administrativo (Orden) que aplica a un plan, no a un proyecto individual.",52.707
64,bocyl,"ORDEN MAV/23/2025, de 17 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales de Alar del Rey (Palencia). EAES/2024/066.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"El texto menciona ""formula el informe ambiental estratégico"", que corresponde al procedimiento IAE. Este se aplica a planes y programas (como las Normas Urbanísticas Municipales), no siendo un proyecto energético, por lo que technologies=[]",46.671
65,boja,"Resolución de 18 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad al informe ambiental estratégico que se cita, en el término municipal de La Rinconada (Sevilla).",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"El texto menciona ""informe ambiental estratégico"", que corresponde al procedimiento IAE según la definición de evaluación para planes y programas. La confianza es alta ya que el término es explícito. No se mencionan tecnologías energéticas.",55.141
66,bocm,"Informe ambiental estratégico
– Resolución de 17 de febrero de 2025, de la Directora General de Transición Energética y Economía Circular de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se acuerda hacer público el Informe Ambiental Estratégico de la Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana de 1969, en calle Molino de la Cruz, con vuelta calle Calvario, en el término municipal de Los Molinos, promovido por el Ayuntamiento de Los Molinos. (Expediente: 26-UB2-00073.2/2024, SIA 24/073)",IAE,resolución,True,IAE,,True,información_pública,"[""IAE""]",[],0.95,"El texto menciona ""Informe Ambiental Estratégico"" aplicado a una ""Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana"", lo cual corresponde al procedimiento IAE (aplicable a planes y programas, no proyectos individuales). El act es un anuncio de información pública sobre dicha solicitud.",66.271
67,bocyl,"ORDEN MAV/1586/2024, de 27 de diciembre, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 35 de las Normas Subsidiarias de Planeamiento Municipal de El Royo (Soria). Expte.: EAES/2024/094.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"""formula el informe ambiental estratégico"" activa la etiqueta IAE, que se aplica a informes sobre planes y programas de planeamiento. La modificación puntual de normas de planeamiento es un plan/programa individual en este contexto.",55.57
68,docm,"Resolución de 13/02/2025, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula el informe de impacto ambiental del proyecto: Concesión de aguas para riego de 177,17 ha y abastecimiento, en la finca La Nava y Santo Tomé, en el término municipal de Los Yébenes y Marjaliza (Toledo) (expediente PRO-TO-21-2972), cuya promotora es Agronava 85 SL.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"El texto menciona explícitamente ""se formula el informe de impacto ambiental"", que corresponde al procedimiento IIA (Informes de Impacto Ambiental, evaluación simplificada) según las reglas críticas. Aunque el proyecto es agrícola (concesión de aguas), la publicación es relevante porque contiene un procedimiento ambiental listado.",52.39
69,dogv,"RESOLUCIÓN de 17 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 11, polígono 1, del término municipal de Chulilla. Expediente: (3633273) 311/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]","[""línea_eléctrica""]",0.95,"El texto menciona ""formula informe de impacto ambiental"", que corresponde al procedimiento IIA (Informe de Impacto Ambiental). Aunque el proyecto es un sondeo para captación de aguas subterráneas, la normativa aplica este procedimiento ambiental independientemente del tipo de actividad.",52.148
70,dogv,"RESOLUCIÓN de 9 de agosto de 2024, de la DireccióN General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula informe de impacto ambiental del proyecto de reprofundización de sondeo para investigación de aguas subterráneas en la parcela 713 del polígono 1, partida Cumbre, al término municipal de Aras de los Olmos (Valencia). Expediente: (3525678) 164/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"""formula informe de impacto ambiental"" corresponde al procedimiento IIA (Informe de Impacto Ambiental), que es relevante según la taxonomía independientemente del tipo de proyecto. No se menciona ""declaración"" sino ""informe"", diferenciando de DIA, y no hay indicios de tecnologías energéticas explícitas.",51.223
71,bocyl,"RESOLUCIÓN de 11 de febrero de 2025, de la Delegación Territorial de Ávila, por la que se dicta informe de impacto ambiental del proyecto de sondeo para abastecimiento de agua en la parcela 67 del polígono 16, en el término municipal de Arenas de San Pedro (Ávila), promovido por «Quantum Markethink, S.L.». Expte.: E.I.A.S/2024/AV/023.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto menciona explícitamente ""dicta informe de impacto ambiental"" que corresponde al procedimiento IIA (Informe de Impacto Ambiental), distinto a DIA según la regla 5. El proyecto es un sondeo de agua, por lo que no se clasifican tecnologías energéticas.",51.169
72,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Delegación Territorial de Valladolid, por la que se hace público el informe de impacto ambiental del proyecto de la instalación solar fotovoltaica «Zaratán III» y sus infraestructuras de evacuación, en los términos municipales de Zaratán y Valladolid, promovido por «Moralina Investments, S.L.U.». Expte.: EIA/VA/2024/07.",IIA,resolución,True,IIA,fotovoltaica,True,resolución,"[""IIA""]","[""fotovoltaica""]",0.95,"El texto menciona ""hace público el informe de impacto ambiental"" → IIA. También se especifica ""instalación solar fotovoltaica"" → fotovoltaica.",46.873
73,dogv,"RESOLUCIÓN de 11 de julio de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 53 del polígono 13 de la partida Casa Nova en el término municipal de Font de la Figuera. Expediente: (3383470) 066/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"El texto contiene ""formula informe de impacto ambiental"", que corresponde al procedimiento IIA (Informe de Impacto Ambiental - evaluación simplificada). El proyecto es un sondeo para captación de agua, no un proyecto energético, por lo que technologies=[].",49.246
74,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la cual se formula el informe de impacto ambiental del Proyecto de una captación de aguas subterráneas (sondeo), en la finca «Son Frare», polígono 7, parcela 233 en el T.M. de Petra. (Exp. 87a/2024)",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"""formula el informe de impacto ambiental"" → IIA (distinto de DIA). Proyecto de captación de aguas subterráneas sin tecnología energética específica → technologies=[].",87.597
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],1.0,"La descripción menciona explícitamente ""formula el informe de impacto ambiental"", lo que corresponde al procedimiento IIA (Informe de Impacto Ambiental). La tecnología no es energética (sondeo para captación de aguas), por lo que technologies=[].<|system_prompt|>: reasoning debe citar el fragmento exacto del texto que dispara cada etiqueta → fragmento: ""formula el informe de impacto ambiental""",56.035
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre la estabilización y contratación de personal laboral en el ámbito sociosanitario, sin mencionar ningún procedimiento ambiental (DIA, AAP, AAC, etc.). Es una gestión de recursos humanos y no pertenece al dominio ambiental-energético monitorizado.",49.163
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto menciona ""convoca la provisión de puesto de trabajo por el sistema de libre designación"", que es un procedimiento administrativo de recursos humanos y no un procedimiento ambiental o energético (N2). Por tanto, is_relevant=False.",46.675
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación se trata de una resolución de emplazamiento en un recurso contencioso-administrativo sobre un procedimiento sancionador por juego, sin mencionar ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnologías energéticas. Por lo tanto, no es relevante para el universo ambiental-energético.",50.413
79,boc,"Aprobación, exposición pública de los padrones fiscales de las Tasas por Abastecimiento de Agua Potable, Recogida de Residuos Sólidos Urbanos, Servicio de Alcantarillado y Canon de Saneamiento del cuarto trimestre de 2024, y apertura del periodo voluntario de cobro.",NEGATIVO,aprobación,False,,,False,anuncio,[],[],0.98,"El texto describe la aprobación de padrones fiscales (tasas de agua, residuos y alcantarillado) y el periodo voluntario de cobro. No menciona ninguno de los procedimientos ambientales N2 (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Se trata de una publicación fiscal/administrativa general, no de un acto ambiental-energético específico según la taxonomía definida.",56.384
