id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
40,bopa,Edicto. Aprobación definitiva del Plan Parcial del ámbito urbanizable Altos de Santo Medero. Expte. 1191-080005. [Cód. 2025-02014],PLAN_ESP,True,PLAN_ESP,fase_definitiva,Aprobacion definitiva Plan Parcial Altos de Santo Medero,True,aprobación,"[""PLAN_ESP""]","[""fase_definitiva"", ""uso_residencial""]",0.92,"El texto menciona explícitamente ""Aprobación definitiva del Plan Parcial"" (subcategoría: fase_definitiva) y lo sitúa en el ""ámbito urbanizable Altos de Santo Medero"", que por su denominación alude a un uso residencial o urbano (subcategoría: uso_residencial).",56.597
41,bon,Corrección de errores de la aprobación definitiva de Estudio de Detalle de la parcela 154 del polígono 12 (Unidad U4) de Idocin (Valle de Ibargoiti),PLAN_ESP,True,PLAN_ESP,fase_correccion,Correccion errores aprobacion definitiva ED Idocin,True,corrección_errores,"[""PLAN_ESP""]","[""fase_definitiva"", ""fase_correccion""]",0.95,"El texto indica ""Corrección de errores"" (act_type) y ""Estudio de Detalle"" (categoría N2: PLAN_ESP), que por regla excluye PGOU. Las subcategorías fase_definitiva y fase_correccion se deben a la mención de ""aprobación definitiva"" y el acto de corrección.",117.706
42,bopv,"RESOLUCIÓN de 28 de enero de 2025, del Director de Administración Ambiental, por la que se formula informe ambiental estratégico del Plan Especial Guardería Canina Bi-Lagun en Hondarribia.
				
2025/00886",PLAN_ESP,True,PLAN_ESP,"fase_ip,uso_equipamiento",IAE Plan Especial Guarderia Canina Bi-Lagun Hondarribia,False,información_pública,[],[],0.95,"El texto corresponde a un ""informe ambiental estratégico"" de un Plan Especial, pero no es el acto administrativo principal (aprobación, convocatoria) del plan urbano mismo. Es una actuación de evaluación ambiental que acompaña al proceso urbanístico, por lo que se clasifica como is_relevant=False ya que no es el acto de planificación urbana principal. El fragmento ""informe ambiental estratégico"" indica la naturaleza del documento.",57.386
43,bon,Aprobación inicial de Estudio de Detalle en la parcela  522 del polígono 1,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcela 522 poligono 1,True,aprobación,"[""PLAN_ESP""]","[""fase_avance""]",0.95,"El texto menciona ""Estudio de Detalle"" y ""Aprobación inicial"". Según las reglas, un estudio de detalle es un plan especial (PLAN_ESP). ""Inicial"" indica fase_avance. No se aprueba el PGOU completo, sino una parte específica (el estudio de detalle).",52.064
44,bon,Aprobación inicial de Estudio de Detalle en las parcelas 570 y 571 del área de reparto AR2,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED parcelas 570 y 571 area reparto AR2,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""Estudio de Detalle"", lo cual corresponde a la categoría PLAN_ESP según las señales del catálogo. La fase se identifica como inicial por el término ""Aprobación inicial"". El fragmento clave es ""aprobación inicial de Estudio de Detalle"" y ""en las parcelas 570 y 571 del área de reparto AR2"".",58.055
45,borm,Anuncio de aprobación provisional de cuenta de liquidación definitiva del proyecto de urbanización del Plan Parcial “Cañada de la Morra Norte” de Archena.,PLAN_ESP,True,PROY_URB,fase_provisional,Aprobacion provisional cuenta liquidacion PU Plan Parcial Cañada Morra Norte,True,anuncio,"[""PLAN_ESP"", ""PROY_URB""]","[""fase_provisional""]",0.95,"El texto menciona explícitamente un ""Plan Parcial"" (PLAN_ESP) y un ""proyecto de urbanización"" (PROY_URB). La aprobación es ""provisional"", lo que indica la fase correspondiente.",52.385
46,borm,"Sometimiento a información pública de la documentación integrante del Avance del Plan Especial de Reordenación Urbana en parcela de equipamiento docente EED (TA-382), Espinardo, para la ejecución de una residencia universitaria.",PLAN_ESP,True,PLAN_ESP,"fase_avance,uso_equipamiento",Avance Plan Especial Reordenacion Urbana parcela equipamiento docente residencia universitaria,True,anuncio,"[""PLAN_ESP""]","[""fase_avance"", ""uso_residencial"", ""uso_equipamiento"", ""uso_rustico""]",0.98,"""Plan Especial de Reordenación Urbana"" indica categoría PLAN_ESP. ""Avance"" determina fase_avance. ""Residencia universitaria"" apunta a uso_residencial, y ""equipamiento docente"" a uso_equipamiento, en suelo de Espinardo (rústico por contexto de campus).",57.388
47,dog,"ANUNCIO de aprobación definitiva del estudio de detalle para la ampliación del complejo deportivo Agra I, en Agra do Orzán (expediente 631/2023/121).",PLAN_ESP,True,PLAN_ESP,"fase_definitiva,uso_equipamiento",Aprobacion definitiva ED ampliacion complejo deportivo Agra I,True,anuncio,"[""PLAN_ESP""]","[""fase_definitiva"", ""uso_equipamiento""]",0.95,"El texto cita explícitamente ""aprobación definitiva del estudio de detalle"" para una ampliación deportiva. Por la Regla 2, un ""estudio de detalle"" se clasifica como PLAN_ESP y no PGOU, aunque sea de referencia a normativas urbanísticas. Las subcategorías son fase_definitiva (por 'aprobación definitiva') y uso_equipamiento (por 'complejo deportivo').",61.136
48,bon,"Aprobación inicial de Estudio de Detalle en las unidades UC-2.3 y UC-2.6 de suelo urbano consolidado de Arguiñariz, parcela 56 del polígono 1",PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial ED unidades UC-2.3 y UC-2.6 Arguiñariz,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial""]",0.92,"""Estudio de Detalle en las unidades UC-2.3 y UC-2.6"": ""estudio de detalle"" indica PLAN_ESP, eximiendo PGOU según reglas críticas; ""aprobación inicial"" indica fase_inicial. No hay suficiente información para clasificar el uso del suelo específico.",109.662
49,bon,Aprobación inicial de Plan Especial de Actuación Urbana en la unidad UO2,PLAN_ESP,True,PLAN_ESP,fase_inicial,Aprobacion inicial Plan Especial Actuacion Urbana unidad UO2,True,aprobación,"[""PLAN_ESP""]","[""fase_inicial"", ""uso_comercial""]",0.85,"""Aprobación inicial de Plan Especial"" indica PLAN_ESP y fase_inicial. El nombre ""Actuación Urbana"" es genérico, por lo que no asigno uso específico (ej. residencial o comercial) salvo que se mencione explícitamente; la confianza baja a 0.85 por esta ambigüedad en el uso.""",102.527
50,bocyl,"ACUERDO de 19 de diciembre de 2024, del Pleno del Ayuntamiento de Palencia, por el que se aprueba definitivamente la modificación puntual del Plan General de Ordenación Urbana de Palencia, en el ámbito de la ficha n.º 6, zona de Ordenanza Terciario.",MOD_PUN,True,MOD_PUN,"fase_definitiva,uso_comercial",Aprobacion definitiva mod puntual PGOU Palencia zona Terciario,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva"", ""uso_comercial""]",0.98,"El texto menciona explícitamente ""modificación puntual del Plan General de Ordenación Urbana"", lo que activa la categoría MOD_PUN y excluye PGOU según las reglas críticas. La zona es ""Terciario"" (comercial), justificando el uso_comercial, y se aprueba ""definitivamente"", activando fase_definitiva.",57.533
51,boc,Informe Ambiental Estratégico de la Modificación Puntual 1/2022 de las Normas Subsidiarias de planeamiento de Riotuerto.,MOD_PUN,True,MOD_PUN,fase_ip,IAE Modificacion Puntual 1/2022 NNSS Riotuerto,False,información_pública,[],[],0.6,"El texto se refiere a una ""Informe Ambiental Estratégico"" de una modificación, no es un acto administrativo de aprobación o información pública sobre la misma en el BOLETÍN (es solo un informe). Por tanto, is_relevant=False porque es un estudio/informe ambiental, no un acto de planificación urbanística. Además, si hubiera sido la aprobación de la modificación puntual, sería MOD_PUN, pero aquí el objeto principal es el informe.",61.22
52,docm,"Anuncio de 14/01/2025, del Ayuntamiento de Ciudad Real, sobre información pública de la Modificación Puntual número 4 del Plan Parcial del Programa de Actuación Urbanizadora del sector S-MADR2 y del articulado de las Nomas Urbanísticas del Plan General de Ordenación Urbana. Centro de I+D Embarba.",MOD_PUN,True,MOD_PUN,fase_ip,IP Modificacion Puntual 4 Plan Parcial PAU S-MADR2 + PGOU Centro I+D Embarba,True,anuncio,"[""MOD_PUN""]","[""fase_ip""]",0.98,"El texto indica explícitamente ""Modificación Puntual número 4 del Plan Parcial"" y ""articulado de las Normas Urbanísticas del Plan General"", lo que activa la categoría MOD_PUN según el ejemplo 1 (la modificación puntual excluye PGOU). Se identifica como información pública, por tanto fase_ip.",62.554
53,bor,"Aprobación inicial del proyecto de modificación puntual de las Normas Subsidiarias en la calle El Sol, número 34 y 34 B",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual NNSS calle El Sol,True,aprobación,"[""MOD_PUN""]","[""fase_inicial""]",0.95,"El texto contiene ""modificación puntual de las Normas Subsidiarias"" y ""Aprobación inicial"", lo que dispara la categoría MOD_PUN y la subcategoría fase_inicial. Por la regla 1, como es una modificación del plan general (o sus normas subsidiarias), se clasifica únicamente como MOD_PUN y no como PGOU.",64.182
54,dogv,ANUNCIO por el que se somete a información pública la modificación puntual número 4 del Plan general de ordenación urbana de Gilet «Redelimitación de la Unidad de Ejecución UE-1»,MOD_PUN,True,MOD_PUN,fase_ip,IP mod puntual 4 PGOU Gilet redelimitacion UE-1,True,anuncio,"[""MOD_PUN""]","[""fase_ip"", ""uso_residencial""]",0.95,"""modificación puntual número 4"" identifica claramente el tipo de acto MOD_PUN según la regla que excluye PGOU. La mención a ""Unidad de Ejecución UE-1"" y ""Redelimitación"" indica una intervención en suelo residencial, justificando la subcategoría uso_residencial. La fase es información pública (fase_ip).",65.331
55,bor,"Aprobación inicial de la Modificación Puntual Número 15 del Plan General Municipal de Calahorra, para ampliación del equipamiento público",MOD_PUN,True,MOD_PUN,"fase_inicial,uso_equipamiento",Aprobacion inicial Mod Puntual 15 PGM Calahorra equipamiento publico,True,aprobación,"[""MOD_PUN""]","[""fase_inicial"", ""uso_equipamiento""]",0.98,"""aprobación inicial de la Modificación Puntual Número 15"" indica el tipo de acto (MOD_PUN) y fase (fase_inicial). ""ampliación del equipamiento público"" identifica el uso (uso_equipamiento). Se aplica la regla crítica: MOD_PUN excluye PGOU.",64.54
56,bocyl,"ACUERDO de 26 de febrero de 2025, de la Comisión Territorial de Medio Ambiente y Urbanismo de Soria, por el que se aprueba definitivamente la modificación puntual número 55 de las Normas Urbanísticas Municipales de Golmayo (Soria). Expte.: 35/2025 U.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 55 NUM Golmayo,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto menciona ""modificación puntual número 55 de las Normas Urbanísticas Municipales"", lo que activa la categoría MOD_PUN. Según la regla 1, al ser una modificación puntual del plan general, se excluye la categoría PGOU. La subcategoría fase_definitiva se infiere por ""aprueba definitivamente"".",64.924
57,bocyl,"ACUERDO de 26 de febrero de 2025, de la Comisión Territorial de Medio Ambiente y Urbanismo de Soria, por el que se aprueba definitivamente la modificación puntual número 56 de las Normas Urbanísticas Municipales de Golmayo (Soria), promovida por «Inmobiliaria M.R., S.A.U.». Expte.: 34/2025 U.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 56 NUM Golmayo,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""modificación puntual número 56 de las Normas Urbanísticas Municipales"", lo que activa la categoría MOD_PUN según la regla crítica que excluye PGOU cuando se aprueba una modificación puntual. El fragmento ""aprueba definitivamente"" confirma la fase definitiva.",65.201
58,doe,Anuncio de 24 de marzo de 2025 sobre exposición al público de aprobación de viabilidad e inicial modificación puntual del Plan General Urbano.,MOD_PUN,True,MOD_PUN,fase_inicial,Exposicion publica aprobacion viabilidad e inicial mod puntual PGU,True,anuncio,"[""MOD_PUN""]","[""fase_avance""]",0.92,"El texto menciona explícitamente ""inicial modificación puntual del Plan General Urbano"", lo que activa la categoría MOD_PUN. Además, ""exposición al público"" indica la fase inicial (fase_avance), citando el fragmento ""exposición al público de..."".",59.299
59,bocyl,"ACUERDO de 26 de octubre de 2023, de la Comisión Territorial de Medio Ambiente y Urbanismo de León, por el que se aprueba definitivamente la modificación puntual n.º 3 de las Normas Urbanísticas Municipales de Maraña (León). Expte.: 2022-137.",MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual 3 NUM Maraña,True,resolución,"[""MOD_PUN"", ""PGOU""]","[""fase_definitiva""]",0.95,"Texto: ""modificación puntual n.º 3 de las Normas Urbanísticas Municipales"" dispara MOD_PUN (regla 1). Mención explícita a ""Normas Urbanísticas Municipales"" implica modificación del PGOU/NUM, y como es definitiva -> fase_definitiva. No se aprueba el PGOU completo ni un plan especial, sino su modificación puntual.",67.291
60,bocyl,"ORDEN MAV/129/2025, de 12 de febrero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 9 del Plan General de Ordenación Urbana de Dueñas (Palencia). EAES/2024/110.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual 9 PGOU Dueñas,True,orden,"[""MOD_PUN""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""modificación puntual n.º 9 del Plan General"", lo que implica solo MOD_PUN según la regla 1 (la modificación no es el plan completo). La expresión ""formula el informe ambiental estratégico"" corresponde a información pública, por lo que se asigna fase_inicial.",61.909
61,docm,"Anuncio de 27/01/2025, del Ayuntamiento de Esquivias (Toledo), sobre información pública de la Modificación Puntual número 5 de las Normas Subsidiarias de Planeamiento Municipal (ordenación detallada) de los artículos 4.3.1, 4.3.2, 5.6.4, 5.6.5, 5.6.6, 5.6.7, 5.7.4, 5.7.5, 5.7.6, 5.7.7, incluidos en las normas generales de la edificación y ordenanzas de suelo urbano de las mismas.",MOD_PUN,True,MOD_PUN,fase_ip,IP Modificacion Puntual 5 NNSS Esquivias normativa edificacion,True,anuncio,"[""MOD_PUN""]","[""fase_ip""]",0.98,"""Modificación Puntual número 5 de las Normas Subsidiarias"" -> etiqueta MOD_PUN (cumple regla 1). ""información pública"" -> subcategoria fase_ip (regla de ciclo urbanístico). El texto no menciona usos específicos como residencial o industrial, por lo que no se asignan subcategorías de uso.",63.267
62,doe,"Anuncio de 24 de enero de 2025 sobre aprobación inicial de la modificación puntual 2/2024/OD, modificación de la alineación de la avenida de la Paz en su encuentro con calle Luis Chamizo.",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 2/2024/OD modificacion alineacion av Paz,True,anuncio,"[""MOD_PUN""]","[""fase_inicial""]",0.95,"El texto contiene explícitamente ""modificación puntual"" del Plan General, lo cual según las reglas críticas excluye la categoría PGOU y asigna solo MOD_PUN. Además, se menciona la ""aprobación inicial"", que corresponde a la subcategoría fase_inicial. El fragmento clave es ""modificación puntual 2/2024/OD"".",57.289
63,bocyl,"ORDEN MAV/55/2025, de 24 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual de las Normas Urbanísticas Municipales de Valle de Mena (Burgos), sector SUNC-04 en Villasana de Mena. Expte.: EAES/2024/080.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual NUM Valle de Mena sector SUNC-04,True,orden,"[""MOD_PUN""]","[""fase_ip""]",0.95,"La descripción indica ""informe ambiental estratégico de la modificación puntual"", lo cual corresponde a la categoría MOD_PUN (modificación de las normas urbanísticas). La subcategoría fase_ip se deriva de ""se formula el informe ambiental"" y del contexto de expediente, indicando una fase inicial o de información pública. El documento es relevante al ser un acto administrativo que modifica las Normas Urbanísticas Municipales.",57.419
64,bocyl,"ORDEN MAV/91/2025, de 4 de febrero, por la que se formula el informe ambiental estratégico de la modificación puntual de las Normas Urbanísticas Municipales de Bermillo de Sayago, reclasificación parcela 22 y parte de la parcela 9013 del polígono 107, de Torrefrades (Zamora). Expte.: EAES/2024/087.",MOD_PUN,True,MOD_PUN,fase_ip,IAE mod puntual NUM Bermillo de Sayago reclasificacion parcela,True,orden,"[""MOD_PUN""]","[""fase_ip"", ""uso_rustico""]",0.95,"La orden formula un ""informe ambiental estratégico"" para una ""modificación puntual de las Normas Urbanísticas Municipales"", lo cual corresponde a la categoría MOD_PUN según el fragmento ""modificación puntual de las Normas Urbanísticas Municipales"". Las parcelas mencionadas pertenecen al polígono 107, lo que indica suelo rústico (reclasificación), correspondiendo a uso_rustico. El acto es una orden y se encuentra en fase de información pública por estar sometido a informe ambiental estratégico.",66.962
65,bocyl,"ORDEN MAV/108/2025, de 7 de febrero, por la que se formula la declaración ambiental estratégica de la modificación puntual n.º 2/2021 de las Normas Urbanísticas Municipales de Ayllón (Segovia), división del suelo urbanizable de uso industrial SUR-7 «La Mesa» en los sectores SUR-7A y SUR-7B y ordenación detallada del sector SUR-7A. EAEO/2024/018.",MOD_PUN,True,MOD_PUN,"fase_ip,uso_industrial",DAE mod puntual 2/2021 NUM Ayllón SUR-7 uso industrial,True,orden,"[""MOD_PUN""]","[""fase_definitiva"", ""uso_industrial""]",0.98,"El texto menciona explícitamente ""modificación puntual n.º 2/2021 de las Normas Urbanísticas Municipales"" y se formula como una ""ORDEN"", lo que indica un acto administrativo definitivo. Aunque el texto habla del PGOU y las NNMM, el objeto del acto es la modificación puntual, no el plan general completo. Por tanto, la categoría correcta es MOD_PUN y no PGOU, siguiendo la regla de exclusión. Además, se refiere a un uso industrial en el suelo urbanizable, por lo que es apropiado etiquetar con uso_industrial.",70.591
66,dog,"ANUNCIO de información pública relativa a la aprobación inicial de la modificación puntual de las normas subsidiarias de planeamiento de ámbito municipal, para la delimitación de un área de núcleo rural de Vilar do Mato (MPNNSSPP/SNR Vilar do Mato).",MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual NNSS delimitacion nucleo rural Vilar do Mato,True,anuncio,"[""MOD_PUN""]","[""fase_inicial""]",0.98,"El texto menciona explícitamente ""modificación puntual de las normas subsidiarias"", lo que según la regla 1 activa exclusivamente la categoría MOD_PUN (el PGOU es el objeto, no el acto). El fragmento ""ANUNCIO de información pública relativa a la aprobación inicial"" identifica el tipo de acto y la subcategoría fase_inicial.",56.165
67,boib,Aprobación inicial de la modificación puntual nº 3 de las vigentes normas subsidiarias,MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 3 NNSS vigentes,True,aprobación,"[""MOD_PUN""]","[""fase_inicial""]",0.98,"El texto contiene explícitamente ""modificación puntual"", que según las reglas exclusivas para MOD_PUN, anula cualquier categoría PGOU aunque se mencione. La calificación es de ""Aprobación inicial"".",47.791
68,boja,"Edicto de 29 de enero de 2025, de la Gerencia Municipal de Urbanismo del Excmo. Ayuntamiento de Almería, de información pública del procedimiento de Evaluación Ambiental Estratégica de la 78.ª modificación puntual del PGOU de Almería. (PP. 230/2025).",MOD_PUN,True,MOD_PUN,fase_ip,IP EAE 78 mod puntual PGOU Almeria,True,edicto,"[""MOD_PUN""]","[""fase_ip""]",0.98,"La publicación es un ""Edicto"" de ""información pública"" (fase IP) sobre una ""modificación puntual del PGOU"", lo que implica una actuación administrativa de modificación puntual en fase informativa. El texto menciona el PGOU como referencia modificable, no como objeto principal de aprobación completa.",53.407
69,doe,Anuncio de 28 de enero de 2025 sobre aprobación de la modificación puntual n.º 2 a-b-c-e del Plan General Municipal.,MOD_PUN,True,MOD_PUN,,Aprobacion mod puntual 2 a-b-c-e PGM sin fase explicita,True,anuncio,"[""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto dice ""anuncio de ... aprobación de la modificación puntual n.º 2"", lo que indica una MOD_PUN en fase definitiva por la palabra ""aprobación"". Se cita al ""Plan General Municipal"" como objeto modificado, no como plan general completo aprobado, cumpliendo la regla crítica de que MOD_PUN excluye PGOU.",56.044
70,bocyl,INFORMACIÓN pública relativa a la aprobación inicial de la modificación puntual n.º 4 de las Normas Urbanísticas Municipales de San Cristóbal de Segovia (Segovia). Expte.: 318/2025.,MOD_PUN,True,MOD_PUN,fase_inicial,IP aprobacion inicial mod puntual 4 NUM San Cristobal de Segovia,True,información_pública,"[""MOD_PUN""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""modificación puntual n.º 4 de las Normas Urbanísticas Municipales"", que según la regla 1 dispara SOLO MOD_PUN sin incluir PGOU, ya que el plan es el objeto de modificación. La subcategoría fase_inicial se infiere del contexto de ""aprobación inicial"".",56.075
71,dog,ANUNCIO de la aprobación definitiva de la modificación puntual del Plan general de ordenación municipal y del PE-1 en el ámbito de la parcela EM-FE (O Espiño) (expediente 2024/00051617M).,MOD_PUN,True,MOD_PUN,fase_definitiva,Aprobacion definitiva mod puntual PGOM y PE-1 parcela EM-FE O Espiño,True,aprobación,"[""MOD_PUN""]","[""fase_definitiva""]",0.98,"El texto menciona explícitamente ""aprobación definitiva de la modificación puntual del Plan general"", lo que según las reglas críticas activa únicamente la categoría MOD_PUN, ya que excluye PGOU. La subcategoría fase_definitiva se deriva de ""aprobación definitiva"".",58.105
72,dogv,ANUNCIO de la modificación puntual del Plan general de ordenación urbana 82 en la avenida del Parador y calles del Rèmol y del Corball.,MOD_PUN,True,MOD_PUN,,Anuncio mod puntual PGOU 82 av del Parador sin fase explicita,True,anuncio,"[""MOD_PUN""]",[],0.95,"""modificación puntual del Plan general de ordenación urbana 82"" indica claramente un acto de tipo MOD_PUN según la regla 1. No hay suficiente información sobre la fase o uso específico para asignar subcategorías.",58.094
73,borm,Aprobación inicial de la modificación puntual n.º 8 del Plan Especial de Ordenación y Protección del Conjunto Histórico de Cartagena en parcela 78342-11 C/ Real 12. Mercantil Dentro y Fuera SL.,MOD_PUN,True,MOD_PUN,fase_inicial,Aprobacion inicial mod puntual 8 Plan Especial Conjunto Historico Cartagena,True,aprobación,"[""PLAN_ESP"", ""MOD_PUN""]","[""fase_inicial"", ""uso_comercial""]",0.92,"El texto menciona explícitamente ""modificación puntual n.º 8"" (disparador MOD_PUN) y también ""Plan Especial de Ordenación y Protección del Conjunto Histórico"" (disparador PLAN_ESP). La subcategoría fase_inicial se infiere de ""Aprobación inicial"", y uso_comercial se deriva del nombre del titular ""Mercantil"".",69.593
74,doe,"Acuerdo de 30 de noviembre de 2023, de la Comisión de Urbanismo y Ordenación del Territorio de Extremadura, de aprobación definitiva de la modificación puntual n.º 1 del Plan General Municipal de Malpartida de Cáceres para la delimitación de la Unidad de Actuación UA-AU-10.1 del polígono industrial ""Las Arenas"", con el objetivo de eliminar la discontinuidad existente compactando la misma.",MOD_PUN,True,MOD_PUN,"fase_definitiva,uso_industrial",Aprobacion definitiva mod puntual 1 PGM Malpartida poligono industrial Las Arenas,True,acuerdo,"[""MOD_PUN""]","[""fase_definitiva"", ""uso_industrial""]",0.98,"El texto indica explícitamente ""modificación puntual n.º 1 del Plan General Municipal"". Por la regla crítica #1, esto excluye PGOU y se clasifica como MOD_PUN. La justificación cita: ""aprobación definitiva de la modificación puntual n.º 1 del Plan General Municipal"". El uso es industrial por referencia a ""polígono industrial"".",74.021
75,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, para la ejecución del proyecto de urbanización de calles y plazas, en el término municipal de Pozaldez (Valladolid), obra incluida en el Plan Diputación-Ayuntamientos 2024-2025. Expte.: 1/2025.",PROY_URB,True,"PROY_URB,LIC_URB",uso_rustico,IP autorizacion uso excepcional suelo rustico para proyecto urbanizacion calles Pozaldez,True,información_pública,"[""LIC_URB""]","[""fase_ip"", ""uso_comercial"", ""uso_industrial""]",0.85,"Texto menciona explícitamente ""autorización de uso excepcional de suelo rústico"" en BOCYL (Castilla y León), lo que según las reglas corresponde a LIC_URB, no DIC_INT. El ""proyecto de urbanización de calles y plazas"" implica usos mixtos comerciales e industriales (equipamientos públicos), justificando la subcategoría uso_comercial y uso_industrial como complementarias al principal suelo rústico.",72.628
76,doe,Anuncio de 19 de febrero de 2025 sobre aprobación inicial del Proyecto de Urbanización que afecta al Sector Urbanizable SUB-1 de las Normas Subsidiarias Municipales.,PROY_URB,True,PROY_URB,fase_inicial,Aprobacion inicial Proyecto Urbanizacion sector SUB-1 NNSS,True,anuncio,"[""PROY_URB""]","[""fase_inicial""]",0.95,"El texto menciona ""Proyecto de Urbanización"" y su ""aprobación inicial"", lo que encaja directamente con la categoría PROY_URB (ejemplo: ""proyecto de urbanización""). La subcategoría fase_inicial se infiere de ""aprobación inicial"". Se cita a las Normas Subsidiarias como marco normativo, no como objeto del acto principal.",66.358
77,boja,"Anuncio de 14 de marzo de 2025, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se notifica acuerdo de inicio de procedimiento sancionador por adquisición de cuotas y porcentajes de propiedad en parcelación urbanística, en el término municipal de Dos Hermanas (Sevilla).",PROY_URB,True,PROY_URB,,Inicio procedimiento sancionador parcelacion urbanistica ilegal Dos Hermanas,True,anuncio,"[""PROY_URB""]",[],0.92,"""procedimiento sancionador por adquisición de cuotas y porcentajes de propiedad en parcelación urbanística"" corresponde a un acto de legalidad urbanística sobre reparto de lotes, encuadrándose en la categoría PROY_URB según la regla 6. No se identifica fase ni uso concreto.",62.121
78,bor,"Modificado al Proyecto de Urbanización en UE N 7-10 ""Río San Miguel"" proveniente del PERI 41 Río San Miguel. Aprobación inicial. 09.3. Expediente URB07-2024/0007",PROY_URB,True,PROY_URB,fase_inicial,Aprobacion inicial Modificado Proyecto Urbanizacion UE N7-10 Rio San Miguel,True,aprobación,"[""PROY_URB""]","[""fase_inicial""]",0.95,"La descripción menciona ""Aprobación inicial"" del ""Proyecto de Urbanización en UE N 7-10"", lo que indica una aprobación del primer paso (inicial) de un proyecto de ejecución urbanística, clasificando el acto como PROY_URB.",61.771
79,boja,"Anuncio de 20 de diciembre de 2024, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se requiere el cumplimiento de la resolución finalizadora de procedimiento de restablecimiento de la legalidad territorial por parcelación urbanística, en el t.m. de San Roque (Cádiz).",PROY_URB,True,PROY_URB,,Requerimiento cumplimiento legalidad territorial parcelacion urbanistica San Roque,True,anuncio,"[""PROY_URB""]","[""fase_definitiva""]",0.95,"El texto menciona ""restablecimiento de la legalidad territorial por parcelación urbanística"", que según las reglas cae bajo PROY_URB (incluye actos de legalidad urbanística). La fase es definitiva al ser una resolución finalizadora. No hay mención de PGOU completo ni otros tipos.",61.989
80,boc,"Aprobación definitiva de la modificación del ámbito de la Unidad de Ejecución R-06 de Renedo, así como estimación y desestimación de alegaciones. Expediente 2023/8287.",PROY_URB,True,PROY_URB,fase_definitiva,Aprobacion definitiva modificacion ambito UE R-06 Renedo,True,aprobación,"[""PROY_URB""]","[""fase_definitiva""]",0.95,"El texto menciona ""Aprobación definitiva de la modificación del ámbito de la Unidad de Ejecución"", lo cual se clasifica como PROY_URB (proyecto de urbanización) según las reglas de clasificación. La subcategoría es fase_definitiva por la palabra ""aprobación definitiva"".",63.413
81,bocyl,"APROBACIÓN definitiva del Convenio Urbanístico de obtención de terrenos para su destino de dotación pública establecido en el Planeamiento Urbanístico vigente, ejecutando su urbanización según el proyecto de urbanización de la calle Menéndez Pidal en Villaobispo de las Regueras, en el término municipal de Villaquilambre (León).",PROY_URB,True,PROY_URB,"fase_definitiva,uso_equipamiento",Aprobacion definitiva Convenio Urbanistico + PU calle Menendez Pidal dotacion publica,True,aprobación,"[""PROY_URB""]","[""fase_definitiva""]",0.95,"El texto menciona ""Convenio Urbanístico de obtención de terrenos... ejecutando su urbanización según el proyecto de urbanización"", lo que enmarca la publicación como un acto relativo a la legalidad y ejecución de un proyecto de urbanización, excluyendo la categoría PGOU para el plan general. La mención explícita de ""proyecto de urbanización"" activa la etiqueta PROY_URB (Regla 6 y ejemplo similar).",70.209
