id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
48,dogv,"RESOLUCIÓN de 25 de noviembre de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula la declaración de impacto ambiental del proyecto de FV Alcoy, del término municipal de Alcoy. Expediente: (3658152) 305/2024/AIA.",DIA,resolución,True,DIA,fotovoltaica,True,resolución,"[""DIA""]","[""fotovoltaica""]",0.98,"Se menciona explícitamente la ""declaración de impacto ambiental"" para el proyecto FV Alcoy.",25.645
49,boa,"RESOLUCIÓN de 12 de febrero de 2025, del Instituto Aragonés de Gestión Ambiental, por la que se modifica puntualmente la de 3 de enero de 2017, en la que se formuló declaración de impacto ambiental y se otorgó la Autorización Ambiental Integrada para la ampliación de una explotación de ganado porcino de cebo hasta una capacidad de 4.160 plazas (499,20 UGM), situada en el polígono 6, parcela 117, del término municipal de Laluenga (Huesca), y promovida por Bal-Ben SC. (Número de Expediente: INAGA 500305/02/2024/09790).",DIA,resolución,True,"DIA,AAI",,True,resolución,"[""DIA"", ""AAI""]",[],0.98,Se mencionan DIA y AAI directamente en el texto.,30.584
50,boe,"Anuncio del Área Funcional de Industria y Energía de la Delegación del Gobierno en Madrid, por el que se somete a información pública la solicitud de Autorización Administrativa Previa y Declaración de Impacto Ambiental del proyecto de la planta fotovoltaica FV Caiba, de 200 MW de potencia instalada, y su infraestructura de evacuación, en la Comunidad de Madrid, promovido por la Sociedad Desarrollos Renovables Iberia Dzeta, S.L.U. Exp.: PFOT-1169.",DIA,anuncio,True,"AAP,DIA","fotovoltaica,línea_eléctrica",True,información_pública,"[""AAP"", ""DIA""]","[""fotovoltaica"", ""línea_eléctrica""]",0.98,"Se menciona explícitamente la ""Autorización Administrativa Previa"" (AAP) y la ""Declaración de Impacto Ambiental"" (DIA).",31.974
51,dogv,"RESOLUCIÓN de 18 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula declaración de impacto ambiental del proyecto de autorización ambiental integrada para una industria de fabricación de baterías, en el polígono 101, parcela 2 GAUSA (Parc Sagunt II), del término municipal de Sagunto. Expediente: (3675763) 15/2025/AIA.",DIA,resolución,True,"DIA,AAI",almacenamiento,True,resolución,"[""DIA"", ""AAI""]","[""almacenamiento""]",0.98,"Se menciona explícitamente la ""declaración de impacto ambiental"" (DIA) y se trata sobre una ""autorización ambiental integrada"" (AAI).",34.385
52,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la que se formula la declaración de impacto ambiental sobre el Proyecto Básico de Reforma de vivienda en edificio existente para conversión en Agroturismo (“Torre de S’Almunia”) - Es Rafal des Porcs”, promovido por Maria del Milagro de Sarriera y Vargas-Zuñiga, TM de Santanyí) (Exp. 96A/2024)",DIA,resolución,True,DIA,,True,resolución,"[""DIA""]",[],0.98,"Se menciona explícitamente la ""declaración de impacto ambiental sobre el Proyecto Básico"", lo que dispara la etiqueta DIA.",26.546
53,boca,"Viceconsejería de Transición Ecológica, Lucha contra el Cambio Climático y Energía.- Anuncio por el que se hace pública la Resolución de 11 de diciembre de 2024, que da publicidad al Acuerdo de la Comisión Autonómica de Evaluación Ambiental de 3 de diciembre de 2024, relativo a la Declaración de Impacto Ambiental del proyecto denominado “Parque Eólico El Vivero”, promovido por Ayagaures Medio Ambiente, S.L., en el término municipal de Agüimes, Gran Canaria.- Expte. 18/2024-0710134240.",DIA,anuncio,True,DIA,eólica,True,resolución,"[""DIA""]","[""eólica""]",0.98,"Se menciona explícitamente la ""Declaración de Impacto Ambiental"" (DIA) para el proyecto eólico.",26.999
54,boib,"Resolución de la Directora General de Armonización Urbanística y Evaluación ambiental por la que se formula la declaración de impacto ambiental de la modificación sustancial de la AAI IPPC 02/2015 centro de recepción y pretratamiento de hidrocarburos, aceites usados y aguas aceitosas en el dique del Oeste a Palma, promovido por parte de Servmar Balear SL en la parcela 6.2.05 sector portuario San Carlos - Dique del Oeste, TM Palma (Exp. 33A/2024)",DIA,resolución,True,"DIA,AAI",petróleo,True,resolución,"[""DIA"", ""AAI""]","[""petróleo""]",0.98,"Se menciona explícitamente la ""declaración de impacto ambiental"" (DIA) y se modifica una ""AAI IPPC"", lo que dispara ambas etiquetas según las reglas críticas 6 y 7.",37.103
55,dogc,"Anuncio de información pública sobre la solicitud de modificación sustancial de la autorización ambiental con declaración de impacto ambiental de la actividad ganadera porcina promovida por La Cendrosa, SL, en el término municipal de Penelles (exp. FUE-2024-04049118)",DIA,anuncio,True,"DIA,AAI",,True,información_pública,"[""DIA""]",[],0.95,"Se menciona explícitamente la ""declaración de impacto ambiental"" (DIA).",28.182
56,dog,"RESOLUCIÓN de 7 de febrero de 2025, de la Dirección General de Planificación Energética y Minas, por la que se declara la utilidad pública, en concreto, sobre la finca núm. 114 de la RBDA de la infraestructura de distribución de energía eléctrica correspondiente al incremento de un circuito en la LAT 132 kV Mondoñedo-Meira, entre el apoyo 22 y la subestación de Meira, en los términos municipales de Mondoñedo y A Pastoriza (Lugo), y que promueve Begasa (expediente 2021/109 ATE).",DUP,resolución,True,DUP,línea_eléctrica,True,resolución,"[""DUP""]","[""línea_eléctrica""]",0.95,"Se identifica la declaración de utilidad pública mediante el fragmento ""se declara la utilidad pública"".",28.896
57,boe,"Resolución TER/4581/2024, de 10 de diciembre de 2024, del Departamento de Territorio, Vivienda y Transición Ecológica, de la Dirección General de Energía, por la que se otorga a la empresa Edistribución Redes Digitales SLU, la autorización administrativa previa, la autorización administrativa de construcción y la declaración de utilidad pública para la construcción de una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Campredó-S.E. Tortosa"") y una nueva línea aérea de alta tensión de doble circuito 110 kV ""S.E. Masdenverge"" – (""S.E. Amposta I y II""), así como el desmontaje de 144 m de línea existente y la retirada del apoyo T31 existente, en el término municipal de Masdenverge, en la comarca del Montsià (Expediente número: FUE-2024-03749133).",DUP,resolución,True,"AAP,AAC,DUP",línea_eléctrica,True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.98,"Se otorga explícitamente la ""autorización administrativa previa"" (AAP), la ""autorización administrativa de construcción"" (AAC) y la ""declaración de utilidad pública"" (DUP).",35.42
58,bocyl,"RESOLUCIÓN de 21 de febrero de 2025, del Servicio Territorial de Industria, Comercio y Economía de Valladolid, de autorización administrativa previa, autorización administrativa de construcción de una instalación de producción de energía eléctrica por tecnología fotovoltaica denominada «FV Velilla», y el reconocimiento de utilidad pública, en concreto, de las infraestructuras de evacuación, en el término municipal de Tordesillas (Valladolid). Expte.: FV-2596; ATCE-115.",DUP,resolución,True,"AAP,AAC,DUP","fotovoltaica,línea_eléctrica",True,resolución,"[""AAP"", ""AAC"", ""DUP""]","[""fotovoltaica""]",0.98,"Se menciona explícitamente la ""autorización administrativa previa"" (AAP), la ""autorización administrativa de construcción"" (AAC) y el ""reconocimiento de utilidad pública"" (DUP).",32.072
59,docm,"Anuncio de 03/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa, aprobación del proyecto de ejecución y reconocimiento en concreto de utilidad pública de la instalación eléctrica de alta tensión. Referencia: 16211-00081.",DUP,anuncio,True,"AAP,AAC,DUP",línea_eléctrica,True,información_pública,"[""AAP"", ""AAC"", ""DUP""]","[""línea_eléctrica""]",0.95,"Se menciona explícitamente la ""autorización administrativa previa"" (AAP), la ""aprobación del proyecto de ejecución"" que implica AAC, y el ""reconocimiento en concreto de utilidad pública"" (DUP).",34.445
60,boa,"ANUNCIO del Instituto Aragonés de Gestión Ambiental, por el que se somete a información pública y concurrencia competitiva el expediente de autorización administrativa de concesión de uso privativo del dominio público forestal para la ocupación temporal de terrenos del monte de utilidad pública número T001, denominado ""El Cascalejo"", de titularidad del Ayuntamiento de Albarracín (Teruel), y sito en su término municipal, motivado por la instalación de fibra óptica para poder proporcionar servicio 5G, proyecto financiado con los Fondos Europeos ""Next Generation"" como parte del Plan de Recuperación y Resiliencia de la Unión Europea y promovido por Telefónica de España, SAU. (Número de Expediente: INAGA 440101/44/2024/11113).",DUP,anuncio,False,,,False,UnexpectedModelBehavior,52.223
61,boe,"Anuncio de la Delegación Territorial de Economía, Hacienda, Fondos Europeos y de Industria, Energía y Minas en Sevilla, por el que se somete a información pública la petición realizada por la mercantil Naturgy Vento, S.A., por la que se solicita modificación de Autorización Administrativa Previa y de Construcción así como la Declaración en Concreto de Utilidad Pública, relativa a la instalación de generación de energía eléctrica mediante tecnología eólica denominada ""PE Villanueva 2"", con una potencia instalada de 18,00 MW, y ubicada en los términos municipales de Villanueva de San Juan, Pruna, Puebla de Cazalla y Morón de la Frontera(Sevilla).",DUP,anuncio,True,"AAP,AAC,DUP",eólica,True,información_pública,"[""AAP"", ""AAC"", ""DUP""]","[""eólica""]",0.98,"Se menciona la solicitud de ""modificación de Autorización Administrativa Previa y de Construcción"" lo que dispara [AAP, AAC]. Además, se solicita la ""Declaración en Concreto de Utilidad Pública"", activando DUP.",36.529
62,boca,"Viceconsejería de Planificación Territorial y Reto Demográfico.- Anuncio de 25 de febrero de 2025, por el que se somete a información pública el procedimiento de Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano no consolidado UA La Rajita, término municipal de Vallehermoso, La Gomera.",IAE,anuncio,True,IAE,,True,información_pública,"[""IAE""]",[],0.95,"Se menciona explícitamente la ""Evaluación Ambiental Estratégica Simplificada del Plan Especial de Ordenación del Suelo Urbano"", lo que corresponde a IAE.",34.164
63,bocyl,"ORDEN MAV/293/2025, de 24 de marzo, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 1 del Plan General de Ordenación Urbana de El Espinar (Segovia). Expte.: EAES/2024/023.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"Se menciona explícitamente la formulación del ""informe ambiental estratégico"".",26.619
64,bocyl,"ORDEN MAV/23/2025, de 17 de enero, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 2 de las Normas Urbanísticas Municipales de Alar del Rey (Palencia). EAES/2024/066.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.95,"Se menciona explícitamente la formulación del ""informe ambiental estratégico"" (IAE).",26.303
65,boja,"Resolución de 18 de marzo de 2025, de la Delegación Territorial de Sostenibilidad, Medio Ambiente y Economía Azul en Sevilla, por la que se da publicidad al informe ambiental estratégico que se cita, en el término municipal de La Rinconada (Sevilla).",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.95,"La descripción menciona explícitamente la publicación del ""informe ambiental estratégico"", lo que corresponde a la etiqueta IAE.",29.479
66,bocm,"Informe ambiental estratégico
– Resolución de 17 de febrero de 2025, de la Directora General de Transición Energética y Economía Circular de la Consejería de Medio Ambiente, Agricultura e Interior, por la que se acuerda hacer público el Informe Ambiental Estratégico de la Modificación Puntual número 1/2024 del Plan General de Ordenación Urbana de 1969, en calle Molino de la Cruz, con vuelta calle Calvario, en el término municipal de Los Molinos, promovido por el Ayuntamiento de Los Molinos. (Expediente: 26-UB2-00073.2/2024, SIA 24/073)",IAE,resolución,True,IAE,,True,resolución,"[""IAE""]",[],0.98,"Se menciona explícitamente ""Informe Ambiental Estratégico"".",28.008
67,bocyl,"ORDEN MAV/1586/2024, de 27 de diciembre, por la que se formula el informe ambiental estratégico de la modificación puntual n.º 35 de las Normas Subsidiarias de Planeamiento Municipal de El Royo (Soria). Expte.: EAES/2024/094.",IAE,orden,True,IAE,,True,orden,"[""IAE""]",[],0.98,"Se menciona explícitamente la formulación del ""informe ambiental estratégico"".",26.473
68,docm,"Resolución de 13/02/2025, de la Delegación Provincial de Desarrollo Sostenible de Toledo, por la que se formula el informe de impacto ambiental del proyecto: Concesión de aguas para riego de 177,17 ha y abastecimiento, en la finca La Nava y Santo Tomé, en el término municipal de Los Yébenes y Marjaliza (Toledo) (expediente PRO-TO-21-2972), cuya promotora es Agronava 85 SL.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se menciona explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde a IIA.",28.133
69,dogv,"RESOLUCIÓN de 17 de febrero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 11, polígono 1, del término municipal de Chulilla. Expediente: (3633273) 311/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se menciona explícitamente la ""formulación informe de impacto ambiental"", lo que dispara la etiqueta IIA.",28.953
70,dogv,"RESOLUCIÓN de 9 de agosto de 2024, de la DireccióN General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula informe de impacto ambiental del proyecto de reprofundización de sondeo para investigación de aguas subterráneas en la parcela 713 del polígono 1, partida Cumbre, al término municipal de Aras de los Olmos (Valencia). Expediente: (3525678) 164/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se menciona explícitamente ""informe de impacto ambiental"" para un proyecto de sondeo de aguas subterráneas.",29.012
71,bocyl,"RESOLUCIÓN de 11 de febrero de 2025, de la Delegación Territorial de Ávila, por la que se dicta informe de impacto ambiental del proyecto de sondeo para abastecimiento de agua en la parcela 67 del polígono 16, en el término municipal de Arenas de San Pedro (Ávila), promovido por «Quantum Markethink, S.L.». Expte.: E.I.A.S/2024/AV/023.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se identifica la etiqueta IIA por la mención explícita de ""informe de impacto ambiental"".",28.014
72,bocyl,"RESOLUCIÓN de 15 de enero de 2025, de la Delegación Territorial de Valladolid, por la que se hace público el informe de impacto ambiental del proyecto de la instalación solar fotovoltaica «Zaratán III» y sus infraestructuras de evacuación, en los términos municipales de Zaratán y Valladolid, promovido por «Moralina Investments, S.L.U.». Expte.: EIA/VA/2024/07.",IIA,resolución,True,IIA,fotovoltaica,True,resolución,"[""IIA""]","[""fotovoltaica"", ""línea_eléctrica""]",0.98,"Se menciona explícitamente ""informe de impacto ambiental del proyecto"", lo que corresponde a IIA.",28.231
73,dogv,"RESOLUCIÓN de 11 de julio de 2024, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la que se formula informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas, parcela 53 del polígono 13 de la partida Casa Nova en el término municipal de Font de la Figuera. Expediente: (3383470) 066/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se menciona explícitamente ""informe de impacto ambiental"", disparando la etiqueta IIA.",28.547
74,boib,"Resolución de la directora general de Armonización Urbanística y Evaluación Ambiental por la cual se formula el informe de impacto ambiental del Proyecto de una captación de aguas subterráneas (sondeo), en la finca «Son Frare», polígono 7, parcela 233 en el T.M. de Petra. (Exp. 87a/2024)",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.95,"Se menciona explícitamente la formulación del ""informe de impacto ambiental"" para un proyecto de sondeo de agua subterránea, lo que corresponde a IIA.",33.071
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,True,resolución,"[""IIA""]",[],0.98,"Se menciona explícitamente ""se formula el informe de impacto ambiental"", lo que corresponde a IIA.",28.381
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,El texto describe la aprobación de una lista definitiva de aspirantes tras un proceso selectivo para el ingreso como personal laboral y la adjudicación de puestos de trabajo. Esto corresponde a materia de Recursos Humanos (RRHH).,30.11
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto describe una convocatoria de provisión de puesto de trabajo (""convoca la provisión de puesto de trabajo""), lo cual corresponde a materia de RRHH y está excluido del dominio relevante según las reglas críticas.",28.329
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto se refiere a un recurso contencioso-administrativo sobre una resolución sancionadora en materia de juego y no menciona ningún procedimiento ambiental N2 (DIA, AAP, AAC, etc.).",28.936
79,boc,"Aprobación, exposición pública de los padrones fiscales de las Tasas por Abastecimiento de Agua Potable, Recogida de Residuos Sólidos Urbanos, Servicio de Alcantarillado y Canon de Saneamiento del cuarto trimestre de 2024, y apertura del periodo voluntario de cobro.",NEGATIVO,aprobación,False,,,False,información_pública,[],[],0.98,"El texto se centra en la ""Aprobación... de los padrones fiscales"" y el cobro de tasas (agua, residuos, alcantarillado), lo cual es materia fiscal y no ambiental regulada por N2.",32.963
80,boa,"RESOLUCIÓN de 29 de enero de 2025, de la Gerencia de Sector de Alcañiz por la que se resuelve el procedimiento de provisión, por el sistema de libre designación, de un puesto de Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz",NEGATIVO,resolución,False,,,False,resolución,[],[],0.95,"El texto describe la provisión de un puesto de trabajo (""Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz""), lo cual corresponde a materia de RRHH y no está relacionado con procedimientos ambientales N2.",30.792
81,boe,VALENCIA,NEGATIVO,otros,False,,,False,otros,[],[],0.5,"La descripción proporcionada (""VALENCIA"") es simplemente un nombre geográfico y no contiene ninguna mención a procedimientos ambientales (N2) ni tecnologías energéticas (N3). Por lo tanto, se considera irrelevante para el dominio definido.",27.927
82,docm,"Resolución de 05/02/2025, de la Secretaría General, por la que se dispone la publicación de la prórroga del convenio de colaboración entre la Comunidad de Madrid y la Junta de Comunidades de Castilla-La Mancha, para la renovación de la utilización de los títulos de abono transportes del Consorcio Regional de Transportes de Madrid en los desplazamientos entre ambas comunidades autónomas para el año 2025.",NEGATIVO,resolución,False,,,False,convenio,[],[],0.98,El texto se refiere a la prórroga de un convenio de colaboración sobre títulos de abono transportes entre dos comunidades autónomas. Esto cae en el ámbito de convenios de transporte y no está relacionado con procedimientos ambientales N2.,30.749
83,bon,Aprobación definitiva de la plantilla orgánica de 2025,NEGATIVO,aprobación,False,,,False,otros,[],[],0.98,"La descripción se refiere a la ""Aprobación definitiva de la plantilla orgánica"", lo cual corresponde al ámbito de RRHH y no es un procedimiento ambiental N2.",25.163
84,boe,U.R. SUBASTAS ANDALUCIA 41,NEGATIVO,otros,False,,,False,otros,[],[],0.95,"La descripción solo indica una subasta de un organismo (U.R. SUBASTAS ANDALUCIA) sin mencionar ningún procedimiento ambiental específico (DIA, AAP, AAC, etc.). Por lo tanto, no es relevante para el dominio N2.",30.464
85,boe,"Resolución de 5 de marzo de 2025, de la Universidad Rey Juan Carlos, por la que se nombran Profesoras y Profesores Titulares de Universidad.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto describe una resolución de nombramiento académico (""nombren Profesoras y Profesores Titulares de Universidad""), lo cual no corresponde a ningún procedimiento ambiental N2 definido (DIA, AAP, AAC, etc.).",41.999
86,bocm,"Resolución proceso selectivo
– Resolución de 6 de febrero de 2025, de la Dirección General de Función Pública, por la que se procede a la adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal para el acceso a plazas de carácter laboral de la categoría profesional de Titulado Superior, Especialidad Investigación Agropecuaria, Alimentaria y Medioambiental (Grupo I, Nivel 9, Área B) de la Comunidad de Madrid",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto describe un proceso selectivo y adjudicación de destinos para estabilización de empleo temporal, lo cual corresponde a materia de RRHH y no está relacionado con procedimientos ambientales N2.",27.807
87,bopa,"Resolución de 25 de febrero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales en el proceso de movilidad voluntaria abierto y periódico para el acceso a plazas estatutarias de la Categoría de Facultativo Especialista de Área en Cirugía General y Aparato Digestivo. [Cód. 2025-01617]",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto trata sobre la adjudicación de destinos funcionales y movilidad voluntaria en el ámbito sanitario, sin mencionar ningún procedimiento ambiental (DIA, AAP, AAC, etc.).",28.381
88,bon,Recaudación ejecutiva Acto que se notifica: Providencia de apremioReferencia: A216000/00002/2025,NEGATIVO,notificación,False,,,False,otros,[],[],0.98,"La descripción se refiere a una ""Recaudación ejecutiva Acto que se notifica: Providencia de apremio"", lo cual es un acto administrativo fiscal o de cobro y no contiene ningún procedimiento ambiental N2 (DIA, AAP, AAC, etc.).",30.749
89,bor,Apertura del periodo de cobranza del padrón correspondiente a la cuota general del ejercicio 2024,NEGATIVO,otros,False,,,False,otros,[],[],0.98,"El texto se refiere a la ""Apertura del periodo de cobranza del padrón"", lo cual es un tema fiscal y no ambiental.",25.142
90,docm,"Notificación de 09/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se notifica la hoja de aprecio de la beneficiaria en relación con procedimiento de expropiación forzosa (expediente 13211104834).",NEGATIVO,notificación,False,,,False,notificación,[],[],0.95,"El texto se limita a notificar una hoja de aprecio en relación con un procedimiento de expropiación forzosa. No se identifica ningún procedimiento N2 ambiental específico (DIA, AAP, AAC, etc.). Por lo tanto, no es relevante para el ámbito monitorizado.",47.735
91,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Defensa. Objeto: Acuerdo marco de servicios de seguridad privada para el Ministerio de Defensa y sus Organismos Autónomos. Expediente: 2024/JCMDEF/00000024E.,NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"La descripción trata sobre la formalización de contratos de servicios de seguridad privada para el Ministerio de Defensa, lo cual no pertenece al ámbito ambiental-energético monitorizado (contratos).",29.023
92,bopa,"Resolución de 28 de enero de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se convoca para su provisión por el sistema de libre designación un puesto de trabajo de Secretario/a de Despacho de la Dirección General de Reto Demográfico. [Cód. 2025-00755]",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto se refiere a la convocatoria de un puesto de trabajo (""Secretario/a de Despacho""), lo cual corresponde al ámbito de RRHH y no contiene ningún procedimiento ambiental N2.",29.708
93,boa,"ORDEN HAP/252/2025, de 27 de febrero, por la que se da publicidad al Acuerdo de 26 de febrero de 2025, del Gobierno de Aragón, por el que se otorga la aprobación expresa y formal, ratificándolo, al Acuerdo de 18 de diciembre de 2024, de la Mesa Sectorial de Administración General de la Comunidad Autónoma de Aragón, por el que se modifica el Acuerdo de 17 de noviembre de 2021, sobre criterios generales para la elaboración de las relaciones de puestos de trabajo de la Administración del personal funcionario, laboral y eventual de la Administración de la Comunidad Autónoma de Aragón y sus organismos públicos.",NEGATIVO,orden,False,,,False,orden,[],[],0.98,El texto se refiere a la modificación de criterios generales para las relaciones de puestos de trabajo del personal funcionario y laboral de la Administración de Aragón. No menciona ningún procedimiento ambiental (N2).,29.262
94,bor,"Resolución 2912/2024, de 30 de diciembre, de la Consejería de Hacienda, Gobernanza Pública, Sociedad Digital y Portavocía del Gobierno, por la que se autoriza la contratación de las personas que han superado las pruebas selectivas para la provisión de cinco plazas laborales de la Administración General de la Comunidad Autónoma de La Rioja, correspondientes a la categoría profesional de Analista (a extinguir por funcionarización) (E063C/22)",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto se refiere a la autorización de contratación de personal (""autoriza la contratación de las personas que han superado las pruebas selectivas""), lo cual corresponde al ámbito de RRHH y no es un procedimiento ambiental N2.",29.792
95,dogv,"ANUNCIO sobre la contratación de personal laboral fijo para el puesto de trabajo 043.SERVSOC de la plantilla, por estabilización.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,El texto trata sobre la contratación de personal laboral fijo y no menciona ningún procedimiento ambiental (N2).,22.586
96,boib,"Notificación de Corrección de errores del Edicto núm. 1720, publicado ene el BOIB núm. 24 del 22 de febrero de 2025, referido a la Resolución de concesión a los beneficiarios de las ayudas, RES2 de fecha 11 de febrero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA) por la que se convocan subvenciones para inversiones no productivas vinculadas a la realización de los compromisos de agroambiente y clima, para el año 2024",NEGATIVO,notificación,False,,,False,corrección_errores,[],[],0.95,"El texto es una ""Notificación de Corrección de errores"" y se centra en la concesión de subvenciones para inversiones no productivas vinculadas a compromisos de agroambiente y clima, lo cual está excluido por las reglas de relevancia (subvenciones).",41.619
97,bopa,Anuncio. Modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para la inclusión del puesto de Psicólogo/a del Centro Asesor de la Mujer. [Cód. 2025-02092],NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"El texto trata sobre la modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para incluir un puesto de Psicólogo/a, lo cual corresponde a materia de RRHH y no es un procedimiento ambiental regulado (N2).",30.764
98,docm,"Anuncio de 08/01/2025, del Ayuntamiento de Torrijos (Toledo), sobre nombramientos como funcionarias de carrera para cubrir 2 plazas de auxiliar administrativo, Grupo C, Subgrupo C2.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"El texto trata sobre nombramientos como funcionarias de carrera para plazas administrativas, lo cual cae en la categoría excluida (RRHH).",25.677
99,boe,BERGA,NEGATIVO,otros,False,,,False,otros,[],[],0.6,"La descripción es demasiado corta y genérica (""BERGA"") para identificar cualquier procedimiento ambiental (N2) o tecnología (N3). No se detectan términos clave relacionados con impacto ambiental, autorizaciones o planes estratégicos.",29.059
